	Tumor__Breast_Adeno_09-B_003A	Tumor__Breast_Adeno_09-B_005A	Tumor__Breast_Adeno_92_I_078	Tumor__Breast_Adeno_93_I_192	Tumor__Breast_Adeno_93_I_250	Tumor__Breast_Adeno_94_I_155	Tumor__Breast_Adeno_94_I_159	Tumor__Breast_Adeno_95_I_029	Tumor__Breast_Adeno_9912c068_CC	Tumor__Breast_Adeno_mBRT1_(8697)	Tumor__Breast_Adeno_mBRT2_(9078)	Tumor__Prostate_Adeno_94_I_052	Tumor__Prostate_Adeno_95_I_249	Tumor__Prostate_Adeno_95_I_256	Tumor__Prostate_Adeno_LocalCaP10T	Tumor__Prostate_Adeno_LocalCaP1T	Tumor__Prostate_Adeno_P_0025	Tumor__Prostate_Adeno_P_0030	Tumor__Prostate_Adeno_P_0033	Tumor__Prostate_Adeno_P_0036	Tumor__Prostate_Adeno_P_0062	Tumor__Lung_Adeno_004_B	Tumor__Lung_Adeno_009_C	Tumor__Lung_Adeno_93_I_146	Tumor__Lung_Adeno_93_I_226	Tumor__Lung_Adeno_94_I_196	Tumor__Lung_Adeno_95_I_117	Tumor__Lung_Adeno_HCTN_LUT1_(18702_A1F)	Tumor__Lung_Adeno_HCTN_LUT4_(18870_A1C)	Tumor__Lung_Adeno_H_20154	Tumor__Lung_Adeno_H_20387	Tumor__Lung_Adeno_LT14	Tumor__Colorectal_Adeno_0001c026_CC	Tumor__Colorectal_Adeno_0001c038_CC	Tumor__Colorectal_Adeno_0001c040_CC	Tumor__Colorectal_Adeno_95_I_057	Tumor__Colorectal_Adeno_95_I_175	Tumor__Colorectal_Adeno_9912c055_CC	Tumor__Colorectal_Adeno_HCTN_19339	Tumor__Colorectal_Adeno_HCTN_19389	Tumor__Colorectal_Adeno_HCTN_CRT1_(18851_A1B)	Tumor__Colorectal_Adeno_mCRT1_(8936)	Tumor__Colorectal_Adeno_mCRT2_(9752)	Tumor__Lymphoma_Follicular_FSCC_S93_11021	Tumor__Lymphoma_Follicular_FSCC_S93_13188	Tumor__Lymphoma_Follicular_FSCC_S93_14386	Tumor__Lymphoma_Follicular_FSCC_S93_20082	Tumor__Lymphoma_Follicular_FSCC_S93_23356	Tumor__Lymphoma_Follicular_FSCC_S98_10416	Tumor__Lymphoma_Follicular_FSCC_S98_11020	Tumor__Lymphoma_Follicular_FSCC_S98_14359	Tumor__Lymphoma_Follicular_FSCC_S98_5894	Tumor__Lymphoma_Follicular_FSCC_S99_5073_1	Tumor__Lymphoma_Follicular_FSCC_S99_9100	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_04233_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S93_20626_Y	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_17150_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_22323_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S94_6696_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S97_27534_G	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_1217_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12453_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_12569_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_17557_R	Tumor__Lymphoma_Large_B-Cell_L_B_CELL_S98_8825_Y	Tumor__Melanoma_0-9652	Tumor__Melanoma_11337	Tumor__Melanoma_93_I_262	Tumor__Melanoma_94_I_149	Tumor__Melanoma_94_I_191	Tumor__Melanoma_96_I_166	Tumor__Melanoma_MGH_10427	Tumor__Melanoma_MGH_11511	Tumor__Melanoma_MGH_7974	Tumor__Melanoma_MGH_8907	Tumor__Bladder_TCC_07-B_003E	Tumor__Bladder_TCC_104-64931	Tumor__Bladder_TCC_11520	Tumor__Bladder_TCC_94_I_229	Tumor__Bladder_TCC_9858	Tumor__Bladder_TCC_B_0001	Tumor__Bladder_TCC_B_0002	Tumor__Bladder_TCC_B_0003	Tumor__Bladder_TCC_B_0004	Tumor__Bladder_TCC_B_0007	Tumor__Bladder_TCC_B_0008	Tumor__Uterus_Adeno_2552	Tumor__Uterus_Adeno_2967	Tumor__Uterus_Adeno_3226	Tumor__Uterus_Adeno_3663	Tumor__Uterus_Adeno_4075	Tumor__Uterus_Adeno_4203	Tumor__Uterus_Adeno_4840	Tumor__Uterus_Adeno_4915	Tumor__Uterus_Adeno_5116	Tumor__Uterus_Adeno_92_I_073	Tumor__Leukemia_ALL-B_ALL_(14749)_BM	Tumor__Leukemia_ALL-B_ALL_(17281)_BM	Tumor__Leukemia_ALL-B_ALL_(19183)_BM	Tumor__Leukemia_ALL-B_ALL_(19769)_BM	Tumor__Leukemia_ALL-B_ALL_(20414)_BM	Tumor__Leukemia_ALL-B_ALL_(21302)_BM	Tumor__Leukemia_ALL-B_ALL_(23953)_BM	Tumor__Leukemia_ALL-B_ALL_(28373)_BM	Tumor__Leukemia_ALL-B_ALL_(9335)_BM	Tumor__Leukemia_ALL-B_ALL_(9692)_BM	Tumor__Leukemia_ALL-T_ALL(14402)_BM	Tumor__Leukemia_ALL-T_ALL_(16415)_BM	Tumor__Leukemia_ALL-T_ALL_(17269)_BM	Tumor__Leukemia_ALL-T_ALL_(17638)_BM	Tumor__Leukemia_ALL-T_ALL_(19881)_BM	Tumor__Leukemia_ALL-T_ALL_(22474)_BM	Tumor__Leukemia_ALL-T_ALL_(87_52)_BM	Tumor__Leukemia_ALL-T_ALL_(9186)_BM	Tumor__Leukemia_ALL-T_ALL_(92_571)_BM	Tumor__Leukemia_ALL-T_ALL_(9723)_BM	Tumor__Leukemia_AML_AML_(1,PK)_BM	Tumor__Leukemia_AML_AML_(12,PK)_BM	Tumor__Leukemia_AML_AML_(13,PK)_BM	Tumor__Leukemia_AML_AML_(14,PK)_BM	Tumor__Leukemia_AML_AML_(16,PK)_BM	Tumor__Leukemia_AML_AML_(2,PK)_BM	Tumor__Leukemia_AML_AML_(3,PK)_BM	Tumor__Leukemia_AML_AML_(5,PK)_BM	Tumor__Leukemia_AML_AML_(6,PK)_BM	Tumor__Leukemia_AML_AML_(7,PK)_BM	Tumor__Renal_Carcinoma_5291	Tumor__Renal_Carcinoma_5382	Tumor__Renal_Carcinoma_6727	Tumor__Renal_Carcinoma_6775	Tumor__Renal_Carcinoma_92_I_126	Tumor__Renal_Carcinoma_Carc_609TO	Tumor__Renal_Carcinoma_Carc_614TO	Tumor__Renal_Carcinoma_Carc_614TS	Tumor__Renal_Carcinoma_Carc_623TO	Tumor__Renal_Carcinoma_Carc_623TS	Tumor__Renal_Carcinoma_Carc_628TG	Tumor__Pancreas_Adeno_95_I_298_(I)	Tumor__Pancreas_Adeno_97_I_077	Tumor__Pancreas_Adeno_Pan_16T	Tumor__Pancreas_Adeno_Pan_17T	Tumor__Pancreas_Adeno_Pan_1T	Tumor__Pancreas_Adeno_Pan_29T	Tumor__Pancreas_Adeno_Pan_2T	Tumor__Pancreas_Adeno_Pan_3T	Tumor__Pancreas_Adeno_Pan_4T	Tumor__Pancreas_Adeno_Pan_6T	Tumor__Pancreas_Adeno_Pan_7T	Tumor__Ovary_Adeno_0001c086	Tumor__Ovary_Adeno_07-B_001B	Tumor__Ovary_Adeno_07-B_014G	Tumor__Ovary_Adeno_93_I_081	Tumor__Ovary_Adeno_HCTN_0002c011N	Tumor__Ovary_Adeno_HCTN_19120	Tumor__Ovary_Adeno_HCTN_19155	Tumor__Ovary_Adeno_H_(400)6346	Tumor__Ovary_Adeno_H_6206	Tumor__Ovary_Adeno_mOVT1_(8691)	Tumor__Ovary_Adeno_mOVT2_(I)_(9334)	Tumor__Mesothelioma_161_T6	Tumor__Mesothelioma_165_T5	Tumor__Mesothelioma_166_T4	Tumor__Mesothelioma_169_T7	Tumor__Mesothelioma_215_T5	Tumor__Mesothelioma_224_T5	Tumor__Mesothelioma_228_T4	Tumor__Mesothelioma_235_T6	Tumor__Mesothelioma_300_T	Tumor__Mesothelioma_31_T10	Tumor__Mesothelioma_74_T6	Tumor__CNS_Glioblastoma_GlioB_10	Tumor__CNS_Glioblastoma_GlioB_1	Tumor__CNS_Glioblastoma_GlioB_2	Tumor__CNS_Glioblastoma_GlioB_3	Tumor__CNS_Glioblastoma_GlioB_4	Tumor__CNS_Glioblastoma_GlioB_5	Tumor__CNS_Glioblastoma_GlioB_6	Tumor__CNS_Glioblastoma_GlioB_7	Tumor__CNS_Glioblastoma_GlioB_8	Tumor__CNS_Glioblastoma_GlioB_9	Tumor__CNS_Medulloblastoma_M02_D16	Tumor__CNS_Medulloblastoma_M06_D92	Tumor__CNS_Medulloblastoma_M20_A56	Tumor__CNS_Medulloblastoma_M22_A50	Tumor__CNS_Medulloblastoma_M29_A91	Tumor__CNS_Medulloblastoma_M33	Tumor__CNS_Medulloblastoma_M42_A10	Tumor__CNS_Medulloblastoma_M49_A2	Tumor__CNS_Medulloblastoma_M50_D7	Tumor__CNS_Medulloblastoma_M51_D34
AB000897_at	34	10	10	10	10	15	10	10	10	10	10	10	26	10	10	10	41	89	45	110	10	10	10	10	10	16	10	10	10	10	10	10	10	14	16	10	10	31	10	10	10	10	10	10	10	10	10	10	73	10	49	10	10	10	10	10	107	10	301	22	10	37	10	10	10	38	40	29	36	93	10	10	10	52	59	10	11	60	10	14	10	10	10	10	10	10	1582	23	31	11	85	186	71	1050	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	100	29	73	35	11	10	10	10	10	10	10	16	10	68	10	39	394	10	10	10	10	10	10	10	10	36	24	10	10	10	10	10	10	10	10	73	10	10	10	30	10	10	10	37	10	53	11	10	19	14	70	52	136	10	10	76	49	46	20	10	10	10	10	10
AD000092_cds1_at	10	10	10	10	10	10	76	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	36	154.5	10	10	10	10	10	10	10	10	64	10	10	10	10	10	10	10	10	59	10	10	10	10	10	10	10	10	10	10	10	10	10	10	22	10	10	10	10	10	10	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	225	10	10	10	10	10	10	10	10	10	10	157	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	107	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	336	10	453	10	158	10	181	10	1013	227	1211	422	373	1788	1029	10	84	152	10
AD000684_cds1_at	10	10	15	10	35	10	10	10	36	10	10	128	10	34	10	10	210	149	227	10	165	37	10	10	10	10	154	56	10	31	96	51	350	262	167	240	91	36	10	30	52	126	10	10	10	10	10	10	12	10	22	10	10	10	10	10	10	10	23	10	10	12	10	26	10	61	10	10	10	10	10	10	10	10	10	46	10	10	10	93	10	10	10	73	10	16	99	56	387	126	10	707	142	10	10	10	10	10	10	10	10	10	10	39	10	10	10	93	10	10	10	10	10	12	10	10	10	10	10	10	10	23	10	10	20	10	59	10	22	79	22	33	10	10	175	10	71	10	14	10	10	52	837	307	128	470	84	10	10	10	10	361	520	10	300	33	254	10	35	80	204	10	10	10	108	10	86	35	19	10	10	15	10	10	10	10	10	10	10	10	10	10	10	38	10	27	10	10	10	93
AF000573_rna1_at	10	10	31	10	10	19	10	10	10	36	10	10	10	358	10	10	418	474	600	188	28	49	10	10	10	10	10	10	10	10	10	657	13	10	10	10	10	10	10	10	29	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	100	10	10	10	10	10	10	10	10	10	10	15	10	10	10	14	11	10	10	16	10	10	10	10	10	10	10	10	99	48	348	163	10	692	51	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	86	11	80	435	10	10	10	10	10	10	10	10	37	10	10	10	58	10	10	10	10	10	10	10	10	10	192	31	10	123	10	10	13	23	10	10	10	12	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
AF000959_at	10	159	10	10	10	10	10	10	10	10	10	10	10	361	15	10	10	10	10	10	38	229	10	118	10	10	13	10	10	546	10	10	10	10	10	10	10	10	10	206	28	10	10	10	10	10	10	10	10	10	10	10	10	131	155	10	10	10	10	10	10	10	10	10	10	39	26	10	10	10	45	10	10	10	10	10	10	10	10	10	10	10	10	10	43	10	10	324	10	83	10	10	10	10	239	10	10	10	10	10	10	10	10	10	10	10	10	10	10	91	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	59	10	10	218	10	10	10	10	10	10	10	10	10	10	287	10	107	244	10	55	10	10	120	10	10	10	205	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	688	224	102	224	63	84	74	77	10	164	419	10	44	10	10	941	10	10	10	10
D00596_at	10	10	63	10	23	10	27	10	36	10	10	100	10	10	10	10	10	10	10	10	64	80	10	23	26	10	72	93	10	32	16	82	62	263	90	86	117	15	10	10	40	10	167	10	29	178	10	60	187	98	96	25	10	19	423	137	677	436	307	204	164	292	269	170	334	270	25	71	27	10	57	10	68	10	10	11	10	10	10	437	10	10	10	20	10	17	106	40	487	163	55	82	59	10	10	10	719	3879	2283	1800	504	2008	1350	2350	442	185	3416	2749	1835	1305	3449	799	522	1151	889	6793	3252	435	404	1464	1430	837	1077	1273	163	280	47	10	10	203	10	415	12	10	15	10	10	10	29	10	10	10	104	83	10	98	17	53	10	10	10	390	736	10	76	198	33	10	10	59	65	158	361	11	10	55	43	23	11	29	99	10	16	11	212	25	106	128	832	73	221	56	207	297	161	617	227	27	75	219
D00654_at	27	10	14	30	10	10	49	10	49	34	34	25	2238	13041	601	570	14529	8719	10231	16000	26	388	25	39	59	10	47	15	10	215	828	10	107	508	565	419	108	1070	647	7088	499	70	916	10	10	10	10	10	10	37	10	10	28	15	10	186	35	237	160	1809	1287	10	10	198	23	137	10	25	11	148	28	67	35	148	10	59	10	10	10	60	202	587	380	10	5974	490	214	1670	23	1601	67	2227	290	112	2548	3896	10	10	64	10	10	10	10	36	10	10	10	99	10	10	10	10	46	10	18	66	10	10	10	10	10	28	170	10	10	10	42	24	10	48	10	152	10	10	10	10	128	10	833	10	10	10	10	10	129	236	39	5001	37	10	154	20	325	10	156	127	570	10	10	17	10	18	47	10	10	14	42	10	30	34	23	10	17	10	154	10	10	78	12	10	28	10	10	11	44	55	10	37	10	67
D13643_at	10	10	618	10	186	138	10	158	83	10	10	397	10	897	10	40	2046	1964	2715	1335	82	622	10	124	10	10	742	10	10	20	10	1648	76	157	89	109	10	10	10	43	10	10	171	10	10	23	10	10	10	10	10	10	10	10	10	10	94	10	10	10	10	10	10	10	10	10	10	83	22	10	41	10	10	10	65	10	10	10	10	429	10	10	10	10	10	10	10	10	422	133	107	464	40	101	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	30	10	10	891	10	10	10	10	10	10	10	10	10	10	62	10	10	10	957	10	10	10	10	10	10	10	10	10	10	15	523	38	46	309	10	10	10	10	10	3245	263	92	147	2775	227	10	10	281	340	96	50	10	28	10	43	186	145	24	95	10	10	290	10	10	174	10	10	390	10	10	10	10	10	10	10	10	10	10
D14520_at	10	54	27	26	52	33	10	22	10	28	10	225	10	408	10	81	413	431	257	604	10	253	30	30	34	71	746	42	12	97	16	1069	1725	2053	1055	906	1712	163	502	841	70	938	833	10	37	10	10	10	67	100	10	25	46	38	10	10	10	16	77	10	52	14	103	14	22	10	16	16	30	64	42	10	13	77	10	403	308	10	10	687	10	174	491	821	10	19	174	184	1492	879	160	1742	605	116	29	10	53	10	10	10	65	10	97	10	40	10	48	10	25	10	10	65	10	90	83	10	10	10	10	11	85	10	10	10	79	83	27	47	60	66	17	30	107	57	835	254	45	34	117	10	10	67	2124	756	477	910	219	236	120	71	34	2718	2355	106	509	270	211	40	20	25	292	59	10	62	133	36	59	52	10	95	10	10	10	35	10	22	10	13	56	15	10	10	72	10	22	10	10	10	17	10
D14657_at	10	10	32	17	37	34	10	41	45	10	15	19	10	30	10	10	45	10	15	47	69	269	33	10	10	10	207	29	10	97	58	14	79	183	177	67	48	10	10	31	116	53	180	12	10	97	29	47	34	66	10	10	42	81	177	81	373	429	146	65	134	156	269	107	260	193	10	37	21	10	32	10	61	13	10	302	10	19	16	264	43	12	11	28	37	17	92	44	844	116	144	191	57	37	10	20	478	2331	1869	885	299	1083	1076	1475	264	171	2242	1296	2308	1785	2512	577	324	676	669	4102	3456	618	282	1309	1871	1196	1118	732	87	576	10	10	39	66	31	157	43	130	19	31	58	49	10	10	10	10	92	43	35	52	10	41	89	22	29	378	237	51	69	112	132	10	26	101	348	294	180	10	29	25	48	37	62	10	10	10	21	29	80	25	42	45	304	31	84	132	33	76	80	431	95	11	73	10
D14838_at	10	10	10	10	204	10	10	10	10	10	153	54	10	28	10	26	10	10	10	10	47	49	10	10	10	10	45	22	10	10	25	88	10	96	10	10	10	60	48	70	10	10	10	20	10	12	16	10	10	30	10	19	10	47	10	31	10	10	86	52	10	10	10	10	10	56	10	10	10	10	34	10	10	10	10	10	10	10	10	10	10	16	10	10	10	16	132	204	49	10	196	40	251	23	54	35	10	10	120	10	136	10	10	10	10	10	10	10	30	493	10	10	29	10	32	10	74	16	10	10	24	10	10	10	10	10	10	197	1479	79	10	10	10	10	10	10	10	10	133	10	11	10	35	44	18	10	10	10	10	10	12	235	929	10	233	10	17	10	10	103	503	10	1604	16	259	19	182	204	43	21	31	11	64	378	29	17	47	20	182	106	10	201	10	264	10	339	10	16	40	10
D17400_at	10	10	58	10	10	10	10	10	10	10	10	10	10	21	67	44	264	199	579	190	10	10	10	10	10	10	90	10	10	10	10	219	67	58	82	152	10	10	10	10	10	10	32	10	11	10	30	10	10	10	10	10	10	10	10	10	10	290	28	10	10	73	10	76	10	59	32	47	10	10	10	10	66	10	10	10	10	10	10	10	10	10	10	23	10	83	10	64	91	10	10	510	10	36	10	10	10	131	279	10	95	139	10	41	10	10	10	80	22	10	10	10	33	10	80	10	127	87	10	10	10	33	68	10	10	11	61	10	45	10	10	10	10	10	10	10	10	10	38	10	10	10	141	13	49	114	50	10	10	10	10	243	36	10	10	10	85	10	10	12	35	10	141	10	10	10	10	10	10	10	10	10	10	10	10	10	35	20	10	43	10	10	10	10	10	99	10	10	10	11
D21255_at	10	10	127	10	81	10	10	11	18	10	10	180	10	10	10	10	10	10	10	10	34	68	10	10	41	10	59	10	10	100	252	10	57	63	44	306	10	31	10	14	27	10	144	10	10	10	16	17	32	10	10	10	10	10	77	14	10	10	60	15	10	96	10	10	46	43	10	10	10	10	28	10	10	10	11	10	10	10	10	10	10	10	10	10	10	10	77	50	66	21	10	238	21	10	10	10	10	10	628	10	10	10	10	596	10	59	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	73	10	10	10	10	10	10	10	10	10	15	56	255	112	493	31	163	10	10	10	118	100	18	226	336	89	10	10	86	129	169	1081	10	56	10	184	81	59	10	106	61	25	46	78	28	10	243	108	55	44	10	10	10	10	375	49	36	45	56
D21267_at	18	10	10	86	10	10	10	10	10	10	10	10	10	10	35	44	10	47	10	51	48	10	10	10	15	10	10	12	10	19	10	10	10	18	10	67	10	10	10	10	13	68	18	10	10	10	10	10	19	10	10	10	10	66	17	10	10	10	10	10	10	10	10	10	10	13	10	10	10	10	15	10	10	30	26	29	10	10	34	10	36	69	52	22	28	16	36	47	24	10	10	245	10	33	33	42	10	10	23	50	17	66	10	17	16	107	76	10	23	10	94	16	10	27	10	75	25	59	11	70	10	10	11	29	58	150	12	10	10	60	28	128	75	136	14	30	74	10	204	10	34	10	33	14	11	10	10	10	138	174	40	36	10	10	23	112	28	10	18	10	10	12	10	10	22	10	24	10	10	12	38	347	363	4498	10	10	10	44	361	3426	230	351	396	158	214	684	109	145	60	31
D28423_at	10	10	94	10	10	10	10	10	10	10	10	10	10	10	10	10	186	428	562	172	115	10	10	10	10	10	10	10	10	10	10	10	10	57	20	196	59	10	10	24	10	10	112	65	136	370	189	321	110	80	196	10	10	252	916	78	691	1280	463	211	121	412	187	610	693	57	24	10	10	10	10	10	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	24	433	10	10	36	15	10	10	10	1036	1538	3223	1640	1396	1486	1469	3834	914	699	1481	2326	1803	1267	3091	490	80	1069	707	4557	2129	712	274	1274	1443	1326	1804	1011	782	1377	10	10	10	10	10	81	10	10	10	10	208	10	12	10	10	10	76	10	10	130	10	59	10	10	10	255	586	10	98	10	10	10	10	10	52	10	10	10	10	10	53	10	10	10	218	91	60	138	137	75	68	298	218	11	181	94	10	23	339	641	10	75	62	40
D29642_at	10	10	10	10	10	10	10	77	29	10	55	233	10	10	10	10	10	10	10	10	35	85	10	46	10	10	79	10	10	45	10	134	69	10	10	34	116	67	10	10	10	10	45	135	440	621	293	329	606	290	532	232	68	342	779	571	2091	1485	964	380	663	308	284	385	815	170	15	10	10	10	45	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	39	25	10	10	17	10	10	10	10	101	298	1462	438	780	1243	758	793	278	167	163	688	10	535	236	10	93	89	891	466	151	268	168	253	487	135	286	202	643	73	37	10	10	10	10	110	10	10	10	10	10	10	51	10	10	118	155	37	10	227	10	116	10	10	10	125	10	10	27	10	10	10	10	10	10	21	49	41	10	10	10	10	63	22	37	47	149	82	88	10	15	183	10	10	55	10	10	42	10	10	15	10	10	10
D29958_at	10	10	43	10	29	10	10	14	16	10	10	78	10	10	10	17	10	216	117	130	44	77	10	10	10	10	109	10	10	28	10	151	32	51	10	188	10	10	10	10	10	10	10	10	10	45	38	10	10	10	10	10	10	10	104	24	360	264	155	83	40	38	10	89	143	61	42	22	10	10	10	10	152	18	10	10	10	10	10	10	10	10	10	46	10	10	10	15	114	10	10	58	40	10	10	10	10	34	56	10	10	10	10	67	10	10	25	19	10	204	10	10	112	10	92	10	10	10	10	10	10	89	10	10	10	10	10	10	929	10	10	10	10	10	51	10	10	10	10	10	10	10	10	10	28	10	10	10	10	10	10	10	72	10	83	10	10	10	10	10	49	10	18	10	10	10	10	29	10	10	10	10	10	10	10	19	10	10	10	10	10	44	10	91	10	10	15	10	48	28
D30037_at	10.7	10	10	10	48	17	21	55	10	10	10	10	10	10	10	10	219	10	10	10	10	10	10	10	10	10	19	10	10	10	10	10	10	10	18.1	10	10	45	10	10	10	10	10	10	554	142	273	125	10	10	166	10	22	10	468	442	91	310	281	62	60	56	10	125	10	10	10	32	10	10	10	10	10	10	10	10	10	13	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	10	10	108	542	294	96	211	501	89	296	189	25	32	10	10	102	10	10	10	186	93	231	159	145	10	107	10	201	98	55	104	174	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	34	10	10	41	10	27	43	10	10	10	10	10	10	10	10	10	10	10	33	24	10	10	10	10	10	19	10	10	13	990	1200	12	281	10	335	253	1737	250	1484	104	438	124	190	972	620	15	143	65	39
D31764_at	10	10	272	48	10	10	35	10	10	10	10	10	10	10	10	10	248	266	430	389	59	90	10	10	10	10	192	10	10	10	10	25	121	82	175	354	10	10	10	10	10	10	86	10	61	10	60	25	10	10	10	10	10	10	306	10	10	10	140	245	10	10	10	37	10	205	16	10	10	32	10	10	10	10	10	10	10	112	16	10	10	10	10	10	10	10	10	253	10	10	10	308	10	10	284	10	10	338	534	10	349	10	10	495	10	10	10	10	10	10	10	10	40	10	441	10	10	10	10	10	10	10	10	10	10	10	10	12	10	10	10	10	10	10	10	10	10	10	14	27	10	10	10	10	10	12	10	10	10	10	10	379	10	10	10	10	10	10	10	10	10	10	10	10	10	10	23	10	10	10	10	10	10	10	59	10	10	145	10	10	10	10	10	10	10	10	10	10	10	10
D49394_at	128	129	10	10	17	10	10	10	10	74	40	10	10	19	10	10	10	10	10	10	34	10	10	17	15	10	10	10	12	10	42	10	10	10	10	37	10	10	10	10	10	10	33	45	10	106	30	10	106	163	566	10	10	270	374	10	180	2291	10	144	538	1507	135	10	10	10	10	10	10	10	10	48	10	10	10	94	10	10	10	25	205	97	32	55	97	10	10	10	10	32	10	10	10	10	10	10	10	10	44	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	45	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	50	29	10	10	10	27	11	13	49	10	43	10	10	10	10	10	130	234	141	7663	83	10	27	140	160	10	17	10	10	10	12	61	10	10	10	17	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	16	13	10	10	10
D49958_at	43	37	11	67	31	42	11	29	24	47	39	13	10	66	10	137	18	78	36	65	23	59	85	18	23	43	56	19	14	62	25	13	10	49	14	63	34	14	65	32	92	10	10	10	31	10	45	18	22	27	16	88	67	47	17	10	10	44	114	58	26	51	16	36	10	10	10	20	29	10	27	52	17	31	10	15	10	20	20	51	11	36	58	56	25	19	52	44	36	55	68	116	20	56	52	42	39	75	50	88	64	65	42	65	64	18	156	100	21	44	124	35	46	34	25	125	96	77	48	25	82	34	109	31	81	79	54	119	69	69	47	86	32	51	52	37	119	55	22	27	81	10	71	10	63	38	18	39	110	23	49	130	57	10	15	76	48	20	10	44	59	26	49	70	50	24	10	31	15	18	623	2820	503	3117	869	429	586	1338	3108	3345	656	1195	471	593	357	3689	457	590	198	100
D50915_at	29	10	126	26	49	10	10	10	15	10	65	16	10	57	10	13	48	33	10	70	32	118	10	43	49	67	42	21	39	37	10	29	14	23	18	10	54	10	10	10	10	10	67	105	17	50	10	27	22	54	64	10	10	83	112	10	59	10	89	10	34	10	19	74	10	15	37	27	10	10	31	10	26	10	10	28	10	13	19	26	28	10	47	10	35	20	64	59	63	10	10	213	49	107	14	55	10	942	479	55	10	222	2156	1454	671	14	26	22	23	317	10	16	10	43	741	194	2575	912	10	172	116	116	10	455	4273	582	10	10	46	94	10	10	14	78	10	26	71	39	14	15	36	10	51	10	30	69	46	10	135	171	10	93	102	10	46	92	60	25	10	29	10	31	10	10	25	15	33	49	10	30	10	10	10	10	10	10	12	67	10	10	10	10	10	24	10	39	10	10	10	10
D50918_at	26	10	30	10	10	17	10	10	11	44	10	30	10	10	113	58	91	10	100	10	60	55	10	17	10	10	10	10	10	37	10	62	10	36	10	10	10	30	62	10	10	10	10	263	391	1642	922	157	423	10	291	102	10	174	772	1330	861	244	186	418	106	1309	82	509	713	72	108	57	10	10	124	10	62	10	10	10	10	10	10	10	10	10	10	10	38	10	108	19	10	10	10	24	10	93	10	10	679	1973	1656	1363	1406	2307	637	895	530	551	1317	805	2174	905	1519	1188	1536	1700	1592	2846	1168	1208	1217	10	15	1838	38	689	3689	590	52	122	126	10	10	139	44	10	10	10	35	10	44	10	10	10	10	25	10	10	10	78	31	10	10	49	10	10	19	10	12	10	10	64	10	10	101	10	13	10	40	10	21	46	273	56	10	10	10	61	10	161	10	150	10	10	44	201	1358	145	140	58	10	10
D50931_at	10	10	43	10	10	10	13	10	10	10	10	10	10	10	202	137	543	10	329	162	10	205	10	10	10	10	29	10	10	290	121	147	47	25	10	10	10	10	10	10	10	10	10	10	10	197	20	211	114	10	10	10	120	10	19	151	346	10	56	333	218	10	10	28	209	54	42	61	10	19	63	10	202	55	98	10	10	10	10	10	10	10	10	10	10	10	10	209	10	61	10	272	32	10	10	10	10	10	96	10	10	24	174	10	10	10	10	10	10	34	10	135	92	10	130	10	10	10	94	10	194	247	10	10	10	10	302	58	275	10	10	10	10	10	212	10	10	10	41	10	10	59	168	10	10	10	10	10	10	10	10	21	10	10	74	421	10	10	10	10	10	10	10	10	10	10	10	10	17	10	70	10	136	10	10	10	10	14	10	203	10	241	220	44	211	10	181	202	147	244
