"","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Serrated CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC","Conventional CRC"
"221357_at",3.35049724708413,5.22881869049588,6.00225245173138,5.27798474729977,6.08321336824898,3.70043971814109,4.4594316186373,5.62058641045188,5.7839804136838,6.04220656012069,5.67807190511264,4,5.28909670241999,6.07895134139482,5.36457243229586,4.05311133645956,5.3110671022556,4.68929916053589,3.32192809488736,5.44956137461324,3.48542682717024,3.32192809488736,5.5909612413426,4.98185265328974,5.16188768237689,5.70597790168252,5.73335434061383,5.74685018309805,4.64961545906341,4.95884267524324,5.56985560833095,4.37155886261196,4.90207357931074,6.4245862262511,5.39574832817903,5.78135971352466,5.31469652565629
"221374_at",4.48542682717024,3.32192809488736,3.52356195605701,3.32192809488736,5.22496636500027,3.35049724708413,3.32192809488736,4.03562390973072,5.23266075679027,3.68929916053589,5.16188768237689,5.67525138605026,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.35755200461808,5.70043971814109,4.97269265400426,4.80219321694183,4.49825086752783,6.45121111183233,4.61470984411521,4.97269265400426,4.57288966842058,5.19377174339668,5.7839804136838,5.17392693199981,5.22496636500027,4.99548451887751,5.48220292629596,5.40599235967584,5.09169983413681,5.72519581722666,5.17392693199981,5.87528859822269
"221375_at",3.32192809488736,3.57288966842058,5.20945336562895,3.99095486039699,3.32192809488736,5.65248649491816,4.8923910259134,5.85549144310187,4.74416109557041,6.16791986555194,4.66106547980695,5.67807190511264,5.23266075679027,5.57893871309339,3.40599235967584,5.25927248703759,5.62058641045188,4.55458885167764,3.40599235967584,4.30012372456901,3.4594316186373,4.49185309632967,5.94719858426206,4.34340782229781,5.27052894238072,3.79701297783614,3.32192809488736,4.63226821549951,4.09592441999854,4.56071495447448,4.94016675048282,5.17392693199981,3.32192809488736,4.49825086752783,5.41616416473313,4.12928301694497,3.67807190511264
"221376_at",4.39917109381982,5.12101540096137,3.65535182861255,5.06608919045777,5.58796498888268,4.75488750216347,3.32192809488736,4.04439411935845,4.20945336562895,4.5668151540109,4.58496250072116,6.05093696522523,4.73876783680019,4.25550073314839,3.32192809488736,5.12101540096137,5.36457243229586,5.24792751344359,3.32192809488736,5.21723071622067,4.86789646399265,5.13750352374993,5.06177619758669,3.32192809488736,4.51727569320958,4.5909612413426,3.32192809488736,4.35049724708413,4.14567745519564,4.61470984411521,3.94485844580754,4.59693514238723,4.56071495447448,4.73335434061383,5.3327079336406,5.11270013274936,4.75488750216347
"221379_at",5.96578428466209,4.57288966842058,4.88264304936184,5.47248777146274,5.762880292917,6.45285896471381,3.98185265328974,3.51096191927738,5.69488019279919,4.39917109381982,5.46597446450407,6.14771372235215,4.20945336562895,3.32192809488736,4.35049724708413,5.36106648879432,5.06177619758669,5.57893871309339,4.57288966842058,4.5668151540109,3.49825086752783,5.77610398807316,5.43962313755712,3.59693514238723,3.83794324189103,3.71149490665009,3.32192809488736,4.60288440871842,5.10433665981474,5.32912359629157,5.88508622529017,4.74953426766926,5.3037807481771,6.53605290024021,5.51727569320958,4.8972404255748,3.72246602447109
"221384_at",3.8972404255748,4.48542682717024,5.55458885167764,4.8972404255748,4.74953426766926,4.877744249949,4.99548451887751,5.44956137461324,5.66959375118833,5.85049941375812,3.32192809488736,3.35049724708413,4.27052894238072,4.52356195605701,3.32192809488736,5.59395128394841,5.38887833881199,5.79701297783614,3.32192809488736,3.98185265328974,3.32192809488736,4.78135971352466,3.32192809488736,3.32192809488736,5.26303440583379,3.56071495447448,3.53605290024021,3.32192809488736,3.877744249949,3.49825086752783,3.36457243229586,4.17791779219584,4.55458885167764,5.91408609701272,5.42290574261218,4.97727992349992,3.8972404255748
"221399_at",6.17990909001493,5.29645740737124,6.17990909001493,5.82273014794452,4.98641093525204,4.70597790168252,6.31831684133498,5.82527683005487,3.84799690655495,5.06177619758669,4.75488750216347,6.1333991254172,3.71149490665009,3.32192809488736,4.94485844580754,5.55765515472542,4.8073549220576,5.02236781302845,5.24412594328373,4.04439411935845,3.32192809488736,4.94485844580754,5.3819754785573,4.02680005934372,3.8073549220576,5.45285896471381,4.81249822533356,4.63226821549951,3.32192809488736,3.32192809488736,4.04439411935845,3.82781902461732,4.7279204545632,5.77873424411784,5.76553474636298,5.86294724802092,4.09592441999854
"221401_at",3.32192809488736,6.31469652565629,5.96347412397489,6.10433665981474,5.73606362787181,5.57591736111815,5.99548451887751,5.32912359629157,3.32192809488736,5.83289001416474,3.32192809488736,4.82781902461732,5.46597446450407,3.32192809488736,5.21334728173344,6.24792751344359,5.85299758761332,5.32912359629157,4.45285896471381,3.32192809488736,4.43962313755712,6.33091687811462,4.27052894238072,3.32192809488736,3.44625622988956,6.05093696522523,5.15785216914174,3.32192809488736,3.32192809488736,3.32192809488736,5.15785216914174,5.97727992349992,4.55458885167764,5.70873904135958,3.70043971814109,5.41278152533848,4.66106547980695
"221422_s_at",4.74416109557041,5.3819754785573,3.32192809488736,4.28540221886225,3.32192809488736,4.58496250072116,3.32192809488736,4.79701297783614,4.88264304936184,5.45285896471381,4.39231742277876,6.09592441999854,5.40599235967584,4.95884267524324,4.41953889151378,4.19377174339668,5.2364926183813,4.65535182861255,4.74416109557041,4.63226821549951,5.11270013274936,3.32192809488736,5.65248649491816,5.06608919045777,3.33628338786443,3.32192809488736,3.32192809488736,5.47897180503294,5.20163386116965,4.67807190511264,4.26303440583379,5.20163386116965,4.70043971814109,4.71699089440494,3.32192809488736,4.01792190799726,5.32192809488736
"221463_at",4.26303440583379,5.59693514238723,6.37155886261196,3.32192809488736,5.21723071622067,3.36457243229586,3.59693514238723,5.28909670241999,3.32192809488736,3.32192809488736,5.88752527074159,6.67948009950545,4.87282875953489,4.32912359629157,5.41953889151378,5.14974711950468,4.35755200461808,4.30012372456901,5.16591193893569,7.08108392868763,4.63807383718072,5.49825086752783,5.91886323727459,5.65535182861255,3.67807190511264,5.7839804136838,4.73335434061383,3.32192809488736,6.27984269352035,4.5909612413426,6.94836723158468,4.83794324189103,4.93545974780529,3.77610398807316,4.96809075204526,4.84297883178833,6.84799690655495
"221496_s_at",6.23266075679027,7.04657836662033,5.5077946401987,5.24412594328373,6.34163000932991,6.42794133250948,6.05961485629722,6.33091687811462,6.14974711950468,5.59395128394841,3.73335434061383,6.93899143877554,6.86046625851717,6.81121411751324,6.24222139509837,6.50143914515887,7.29370154208074,3.75488750216347,6.49984588708321,5.79441586635011,6.83541884047548,7.08533966935737,7.70873904135958,5.46597446450407,7.92540608314137,6.29278174922785,7.07360604057494,4.5298209465287,5.57288966842058,6.65391987311942,5.17392693199981,6.65105169117893,5.93310047493137,3.32192809488736,6.29278174922785,6.1106138055009,5.92837032301897
"221520_s_at",7.17791779219584,7.11582397743624,5.60288440871842,3.32192809488736,6.41953889151378,6.81121411751324,3.32192809488736,3.8972404255748,4.85299758761332,6.85549144310187,6.76022094646651,4.37155886261196,4.68369645430652,7.51884982870769,6.4966540825935,6.12101540096137,4.63226821549951,5.73876783680019,6.26865895502767,6.59991284218713,5.1333991254172,5.58195375084882,3.35049724708413,5.94251450533924,6.17592374206376,5.41278152533848,7.09275714091985,3.4594316186373,6.8923910259134,7.21140163741847,7.16591193893569,4.41953889151378,6.28909670241999,7.3264294871223,4.25550073314839,3.40599235967584,3.64385618977472
"221521_s_at",6.77346892790519,7.62278396615612,6.877744249949,3.32192809488736,7.06069593168755,6.98413359454098,3.877744249949,7.33002051583608,6.16188768237689,7.34429590791582,7.56757586852411,6.41278152533848,7.79246495997994,6.2667865406949,6.86789646399265,8.1106138055009,5.33985000288462,5.36806987653208,6.78004757606187,6.19377174339668,8.13852780142227,6.00898878322726,6.4178525148859,7.59618975614441,5.0703893278914,6.77478705960117,7.72314895704758,3.32192809488736,7.54303182025524,7.18685706717715,6.64529816394863,6.96347412397489,6.83162393682075,6.17791779219584,6.91288933622996,5.4757334309664,5.16188768237689
"221525_at",3.32192809488736,4.62058641045188,3.32192809488736,6.12928301694497,3.32192809488736,5.93545974780529,4.49825086752783,3.44625622988956,4.877744249949,6.82908844400489,5.14159627838382,3.32192809488736,5.51727569320958,3.32192809488736,3.32192809488736,3.32192809488736,4.77082904603249,4.32192809488736,3.32192809488736,4.96347412397489,4.35755200461808,3.32192809488736,3.32192809488736,4.32192809488736,3.32192809488736,3.40599235967584,3.32192809488736,5.32553033156756,4.35755200461808,4.29278174922785,3.32192809488736,5.63807383718072,4.02680005934372,3.32192809488736,5.35755200461808,5.44956137461324,4.99548451887751
"221528_s_at",3.32192809488736,3.32192809488736,3.32192809488736,3.37851162325373,3.32192809488736,3.32192809488736,3.32192809488736,3.91647664443772,5.24031432933371,5.59693514238723,4.8073549220576,4.12928301694497,4.05311133645956,5.36457243229586,6.03121873061072,6.51884982870769,4.07895134139482,3.98185265328974,5.17392693199981,6.29278174922785,6.47735352663456,6.15380533607904,4.13750352374993,5.88996019965864,4.85798099512757,6.67525138605026,6.12101540096137,4.19377174339668,5.14567745519564,5.14974711950468,3.85798099512757,3.70043971814109,6.04875931191986,4.12101540096137,3.84799690655495,4.02680005934372,6.91049283228871
"221530_s_at",6.93899143877554,5.44294349584873,7.1405741777099,7.41362792902417,6.43962313755712,6.49984588708321,7.74416109557041,5.46270675067016,4.59693514238723,4.94953493301701,6.5894638929561,6.24031432933371,4.51727569320958,7.55765515472542,7.01010845347429,3.67807190511264,5.52669484554198,6.12722055048807,5,7.95011842950258,6.00898878322726,4.83794324189103,5.36457243229586,5.94953493301701,7.43128865429159,5.74953426766926,6.28909670241999,8.87528859822269,5.64961545906341,5.09169983413681,6.57893871309339,5.64961545906341,6.08108392868763,7.13237119873254,5.43962313755712,6.6409679104499,6.57742882803575
"221552_at",6.23266075679027,5.3037807481771,5.54843662469604,4.54225804976692,5.40599235967584,3.35049724708413,6.29462074889163,6.40429006444484,3.56071495447448,4.41278152533848,5.37851162325373,4.39917109381982,3.78659636189081,5.87282875953489,5.1333991254172,5.43295940727611,4.49185309632967,4.61470984411521,5.46923479366766,3.32192809488736,6.19574129324645,4.78659636189081,5.23266075679027,5.32192809488736,5.65248649491816,5.18982455888002,4.92124588858559,3.57288966842058,5.09169983413681,5.81249822533356,5.60584986719498,5.89481776330794,5.1333991254172,5.6409679104499,5.62058641045188,5,5.73335434061383
"221561_at",4.18586654531133,5.25927248703759,4.59693514238723,3.32192809488736,4.57893871309339,4.99095486039699,4.51727569320958,6.03121873061072,5.0746766862945,3.4594316186373,5.25550073314839,4.06177619758669,4.82781902461732,4.02680005934372,5.09592441999854,3.74416109557041,5.93781516880342,3.92599941855622,5.44956137461324,6.20750245925879,5,4.43962313755712,4.64385618977472,5.41616416473313,3.73335434061383,3.32192809488736,5.36457243229586,5.14974711950468,4.57893871309339,3.88752527074159,4.93545974780529,3.32192809488736,3.75488750216347,4.20945336562895,3.32192809488736,4.31469652565629,3.32192809488736
"221562_s_at",4.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,4.84799690655495,3.32192809488736,4.33628338786443,5.88508622529017,3.32192809488736,3.32192809488736,4.76553474636298,4.95884267524324,4.00898878322726,3.32192809488736,3.32192809488736,5.68650052718322,6.58195375084882,5.84549005094437,5.44625622988956,4.19377174339668,3.32192809488736,5.48864353985378,3.86789646399265,6.13750352374993,3.4594316186373,5.67525138605026,4.6667565918848,5.74685018309805,4.92124588858559,4.81762325751143,5.51412226017071,4.01792190799726,3.32192809488736,4,3.32192809488736,5.2364926183813,4.05311133645956
"221581_s_at",4.64961545906341,5.05311133645956,4.26303440583379,4.49825086752783,5.93545974780529,4.6724253419715,3.32192809488736,3.85798099512757,3.70043971814109,3.32192809488736,5.20163386116965,5.24412594328373,4.71149490665009,3.6667565918848,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.60584986719498,3.32192809488736,5.39574832817903,4.93073733756289,4.57288966842058,4.84799690655495,3.32192809488736,5.62351574149055,5.11270013274936,5.48220292629596,5.96116025813664,4.60880924267552,5.35402893805439,4.87282875953489,5.04001567884788,5.10433665981474,3.32192809488736,4.20163386116965,4.81249822533356
"221584_s_at",3.97269265400426,5.82017896241519,6.35402893805439,4.98641093525204,4.88264304936184,6.65248649491816,7.81506301719287,6.36457243229586,5.0703893278914,3.64385618977472,5.456149034648,6.06608919045777,3.99095486039699,4.38543103719352,5.52356195605701,5.01792190799726,6.12722055048807,6.29278174922785,6.24412594328373,6.1168637576909,5.32553033156756,3.70043971814109,5.57893871309339,5.49185309632967,6.21140163741847,5.35755200461808,5.17392693199981,5.18189764310839,4.68929916053589,4.62058641045188,6.78528898070402,4.21723071622067,5.47248777146274,5.12515513132229,4.09592441999854,5.35755200461808,5.75755668893945
"221586_s_at",5.10852445677817,4.71149490665009,4.69488019279919,5.0574502721839,5.41953889151378,3.97269265400426,4.86294724802092,3.32192809488736,5.17791779219584,4.81249822533356,3.67807190511264,3.32192809488736,4.19377174339668,5.66391384211598,4.39231742277876,4.92124588858559,3.32192809488736,4.23266075679027,4,3.32192809488736,4.93073733756289,4.74416109557041,3.32192809488736,6.21334728173344,3.32192809488736,5.75488750216347,5.1333991254172,5.61765111942733,5.43629511983936,5.81249822533356,4.91169158187234,4.09592441999854,4.94485844580754,3.32192809488736,4.96347412397489,5.12101540096137,4.41953889151378
"221606_s_at",4.82781902461732,5.46597446450407,3.32192809488736,3.32192809488736,3.32192809488736,4.63807383718072,5.04001567884788,4.88752527074159,5.59693514238723,5.32912359629157,6.72519581722666,5.63226821549951,5.74953426766926,4.20945336562895,3.32192809488736,5.49185309632967,5.70597790168252,5.54843662469604,4.82781902461732,5.762880292917,4.90207357931074,4.96809075204526,5.08746284125034,5.52669484554198,4.26303440583379,4.96347412397489,5.41953889151378,5.10433665981474,3.81762325751143,3.32192809488736,5.27052894238072,3.79701297783614,3.73335434061383,4.10433665981474,4.95419631038687,5.43629511983936,4.86294724802092
"221638_s_at",3.73335434061383,3.65535182861255,4.83794324189103,4.94485844580754,5.09592441999854,3.32192809488736,5.46923479366766,4.65535182861255,6.01122725542325,5.5298209465287,5.762880292917,4.58496250072116,5.68369645430652,5.4594316186373,4.90689059560852,4.59693514238723,5.12928301694497,4.98185265328974,5.72519581722666,5.56376827845203,5.39231742277876,5.55458885167764,5.6724253419715,5.02680005934372,5.15380533607904,6.12928301694497,4.34340782229781,6.01569380710515,6.17592374206376,3.54843662469604,4.94016675048282,5.58195375084882,6.49505552836802,6.656782364219,3.63226821549951,5.25550073314839,6.35931031689044
"221639_x_at",3.97269265400426,3.32192809488736,5.28909670241999,5.77082904603249,3.32192809488736,4.47897180503294,3.32192809488736,3.32192809488736,4.46597446450407,3.32192809488736,4.24792751344359,3.32192809488736,6.23266075679027,3.32192809488736,3.32192809488736,3.63226821549951,6.74685018309805,5.71699089440494,3.32192809488736,3.32192809488736,5.07895134139482,5.3110671022556,5.4757334309664,4.8972404255748,4,5.34340782229781,3.32192809488736,5.6724253419715,5.09592441999854,3.32192809488736,5.54225804976692,3.32192809488736,5.00898878322726,3.32192809488736,3.32192809488736,3.877744249949,4.73876783680019
"221645_s_at",4.62643913669732,5.63517394667492,3.64385618977472,3.63226821549951,4.81249822533356,6.08533966935737,5.80477637795583,4.52356195605701,5.73876783680019,5.3110671022556,5.91408609701272,4.64961545906341,3.81762325751143,3.32192809488736,4.48542682717024,3.32192809488736,5.8073549220576,5.51727569320958,5.72519581722666,4.98641093525204,5.71973105674985,6.17392693199981,4.24792751344359,5.77346892790519,5.89965902637744,4.96347412397489,5.95884267524324,6.91767043436176,5.10013667128545,3.98185265328974,6.00450139223494,5.39574832817903,4.24792751344359,5.55151601762801,5.28909670241999,4.24031432933371,5.27426166125705
"221646_s_at",4.90207357931074,5.0703893278914,4.97727992349992,4.35049724708413,6.06608919045777,4.54225804976692,4.94016675048282,3.54843662469604,3.94485844580754,4.27052894238072,6.09381367340273,6.08108392868763,3.70043971814109,7.95594045128948,3.32192809488736,6.15380533607904,4.74953426766926,3.41953889151378,4.53605290024021,4.15380533607904,5.06608919045777,5.96578428466209,5.56376827845203,6.27984269352035,8.8008998999203,4.76553474636298,5.36457243229586,4.78135971352466,4.63807383718072,6.3037807481771,5.24031432933371,3.83794324189103,4,8.51963625284321,5.98185265328974,5.76022094646651,5.4262647547021
"221651_x_at",12.5296257635424,11.8645730817736,12.0153105054798,11.656603624822,12.6979014992539,11.4796287124726,11.7603041252864,11.2988644786688,9.11478344724985,4.71149490665009,7.18189764310839,6.08958289312471,7.37330019660839,11.0923607416755,10.2849397424868,10.7180190652817,10.9257769463708,12.2464734080042,8.35843142862635,9.77840572423918,11.7326762230733,12.3068591676566,10.8677420577164,11.4861813879578,10.1313425391233,12.4137865744479,11.3849455990969,11.9968265280207,8.49545533300987,11.0334230015375,12.312684457642,8.99548451887751,12.2843325171707,9.01847839596593,13.0442404149663,12.763004829586,6.69488019279919
"221660_at",5.17392693199981,5.24031432933371,5.46597446450407,4.05311133645956,6.00225245173138,6.46107011403305,7.24507727535967,3.877744249949,6.14159627838382,4.48542682717024,3.68929916053589,7.31560245663795,5.58195375084882,3.64385618977472,7.43796008833447,4.38543103719352,7.01346225980656,6.0746766862945,5.93310047493137,4.18586654531133,6.05311133645956,5.2364926183813,4.98641093525204,5.98641093525204,6.59245703726808,3.58496250072116,3.58496250072116,5.22496636500027,4.07895134139482,5.4594316186373,6.25171909260596,5.41953889151378,4.26303440583379,4.21723071622067,6.4262647547021,6.33091687811462,5.08746284125034
"221662_s_at",4.50462039240355,3.32192809488736,4.41278152533848,5.69766263347052,3.32192809488736,3.32192809488736,3.60880924267552,6.02458563827827,4.83289001416474,3.32192809488736,5.15380533607904,3.77610398807316,3.48542682717024,4.99095486039699,4.86294724802092,5.36457243229586,4.31469652565629,4.56071495447448,4.63226821549951,5.04439411935845,4.95419631038687,5.17392693199981,4.73335434061383,5.25550073314839,5.20554891117303,5.16992500144231,4.16992500144231,3.52356195605701,3.32192809488736,4.92124588858559,3.53605290024021,6.03121873061072,5.03121873061072,5.47248777146274,5.95419631038687,5.73606362787181,4.30742852519225
"221667_s_at",4.38543103719352,3.32192809488736,5.32912359629157,3.32192809488736,3.32192809488736,3.32192809488736,7.04439411935845,5.58796498888268,4.22496636500027,4.45285896471381,4.78659636189081,3.32192809488736,3.79701297783614,3.32192809488736,5.5298209465287,4.05311133645956,3.32192809488736,5.20945336562895,6.89360490485829,3.32192809488736,5.35049724708413,4.18586654531133,4.30012372456901,5.59395128394841,5.70873904135958,5,4.02680005934372,3.32192809488736,5.27052894238072,4.60880924267552,4.54843662469604,3.32192809488736,4.97269265400426,5.53294028837287,5.48220292629596,4.93545974780529,3.32192809488736
"221671_x_at",12.3963907155919,11.6415550603533,11.9276298338373,11.2484613067596,12.5595443913839,10.9808536063797,11.742309436084,10.9240701855853,8.88782986169403,4.26303440583379,6.73741636593706,5.51727569320958,6.49505552836802,11.0731373831104,10.181027988375,10.6358994659464,10.7284307517002,12.0995779393881,8.20945336562895,9.90824248860848,11.6762656449583,12.1043694241375,10.5658636964542,11.424953571261,10.3242930769445,12.3199825266254,11.3028673609729,11.8403058632623,8.04111153536915,11.1525383692453,12.1798469035436,9.04575966138268,12.3097321281598,8.55151601762801,12.885009938637,12.7491990300609,4.81762325751143
"221690_s_at",3.53605290024021,4.62058641045188,4.06177619758669,6.39059890555246,4.71699089440494,3.32192809488736,3.32192809488736,4.94953493301701,3.32192809488736,5.62351574149055,6.79311555527435,5.99095486039699,5.3037807481771,4.27798474729977,3.32192809488736,4.46597446450407,4.45285896471381,4.96347412397489,3.32192809488736,4.12101540096137,5.7839804136838,6.92243574023315,5.68088692071969,4.22496636500027,3.32192809488736,4.14567745519564,3.32192809488736,5.49185309632967,4.53605290024021,5.10433665981474,3.32192809488736,4.26303440583379,3.63226821549951,3.32192809488736,3.47248777146274,3.40599235967584,3.62058641045188
"221728_x_at",9.00954872697226,4.78135971352466,4.35755200461808,8.34340782229781,4.37155886261196,10.1943875166106,8.28725064325462,5.46270675067016,9.55458885167764,10.4297205641685,4.03562390973072,4.21723071622067,10.9053870050181,4.877744249949,9.36872470446112,10.2757753239222,10.0411115353692,4.61470984411521,4.39917109381982,3.76553474636298,7.60733031374961,10.8339969211392,6.27612440527424,7.64745842645492,5.20945336562895,4.81762325751143,7.68580001974489,9.61636504926433,6.74819284958946,9.88432317717332,8.8743666501409,5.23266075679027,5.29278174922785,3.32192809488736,3.32192809488736,4.92599941855622,10.5273792591827
"221729_at",9.28331990667844,8.46393301087224,9.56224242422107,7.08108392868763,9.2807707701306,9.47167521439204,9.97899639608894,8.62716906084185,7.32912359629157,6.82527683005487,8.99802621579958,5.85549144310187,7.85424505422013,6.9518675043269,9.6988782658369,7.32912359629157,6.19377174339668,7.97842446544086,8.60954813899943,6.35931031689044,9.36697783572535,6.24222139509837,7.34340782229781,8.16641418264516,9.53313502348026,8.78332568481352,8.12876767668555,6.65963918701565,8.27705487614873,8.8801957289431,8.0703893278914,7.54457811733884,9.5274770060604,8.41953889151378,8.70390357344466,9.49864978776841,9.3228294976289
"221730_at",8.38024459047818,8.14567745519564,8.76851518019424,5.69766263347052,8.57742882803575,8.89784545600551,9.04794184374751,8.04111153536915,6.02014657311178,5.13750352374993,7.55458885167764,3.32192809488736,6.99661471481536,5.69488019279919,8.55688918972687,5.7839804136838,3.32192809488736,7.29001884693262,7.59544398458948,5.39231742277876,8.31288295528435,5.1333991254172,5.62643913669732,6.69488019279919,8.22929950871093,7.61691636257881,6.37503943134692,4.74953426766926,7.42038134119664,7.32463061526719,7.50303064564116,6.58496250072116,8.35226417325832,7.00112666545428,7.94661390541276,8.42668408184962,8.06123616574775
"221731_x_at",9.40002551791402,9.10328780841202,9.7921395522779,7.25266543245025,9.71149490665009,9.76088624278491,10.4874381129287,9.00702726689397,6.81506301719287,7.51727569320958,8.70735913208088,5.62351574149055,8.38456792317383,6.88386515450979,9.89481776330794,7.4093909361377,6.23074100262691,8.19475685442225,9.23959852924912,6.95884267524324,9.89950798255792,6.86542397831313,8.56109697355281,8.0666274090952,8.9407540474748,9.0869323411374,7.65176927141799,7.4966540825935,8.95594045128948,8.65892551149237,8.33851355532181,7.93722667397948,9.61820194159408,8.44997398581035,9.56491161099706,9.7657004876511,9.32463061526719
"221732_at",8.40045254027644,9.00842862207058,7.15886210620845,8.58421090130802,8.36194377373524,7.37155886261196,4.90207357931074,8.08746284125034,8.15228484230658,7.26772305162742,8.65570959551851,6.66533591718518,7.3671963100259,6.24031432933371,8.194264382992,8.80283944093511,7.93840342367024,8.1893304006149,7.69974594797101,9.65194861072345,5.7279204545632,8.60584986719498,7.95477792500507,7.76950729143624,7.19278595925112,6.94485844580754,8.48542682717024,8.82877119385718,8.6614218327891,8.14108531856233,9.70977310785294,7.35755200461808,8.29232163280204,9.16992500144231,6.30560578958543,7.23553560671046,8.29829173062012
"221735_at",6.23840473932508,6.74416109557041,5.94953493301701,4.66106547980695,4.43962313755712,5.44956137461324,5.83541884047548,6.99435343685886,7.19475685442225,4.44625622988956,6.98868468677217,4.13750352374993,3.32192809488736,5.64385618977472,6.10433665981474,6.80219321694183,7.35226417325832,4.13750352374993,4.37851162325373,5.93073733756289,6.02680005934372,6.12722055048807,6.00225245173138,6.48381577726426,5.57893871309339,6.38024459047818,5.98641093525204,3.71149490665009,6.4757334309664,5.81506301719287,7.17192735435346,5.84046323386954,5.79441586635011,3.88752527074159,5.94953493301701,7.83668159332712,6.69209237542757
"221748_s_at",7.71836162613835,8.11738336693148,8.63626208880638,6.60139939053183,7.94485844580754,9.09249288685906,9.39981195932569,9.1520312708074,6.61028665708102,6.6906964439777,8.58608916617544,3.54843662469604,7.76088624278491,6.39231742277876,8.54650866097081,6.78790255939143,6.02901108665907,8.4524471779147,9.40832974076739,5.82527683005487,8.74180402530956,6.42961596420174,7.86913111964429,8.38758656581935,9.66426949231891,7.86789646399265,7.4093909361377,6.93663793900257,8.231701199029,7.61985314739117,7.63662462054365,7.11582397743624,8.4038641766068,8.36194377373524,8.84674402324487,8.36325870170799,8.00112666545428
"221759_at",5.98868468677217,4.67807190511264,3.47248777146274,5.65821148275179,4.96347412397489,6.32012359804061,3.98185265328974,5.39574832817903,5.18982455888002,4.43962313755712,7.71630503984442,4.08746284125034,6.33449676839042,7.34695688937888,3.97269265400426,6.7292808460274,4.12101540096137,3.73335434061383,5.24792751344359,6.04439411935845,6.63662462054365,6.43462822763672,3.84799690655495,5.82781902461732,4.77610398807316,6.22881869049588,7.74752167254042,3.32192809488736,7.38543103719352,7.36981542428391,6.75622271284729,3.68929916053589,6.35931031689044,5.56985560833095,5.81506301719287,5.76022094646651,4.43962313755712
"221765_at",4.90207357931074,5.42961596420174,5.44956137461324,6.0639343057541,7.07146236255662,5.4757334309664,5.66391384211598,5.02680005934372,4.6724253419715,4.6724253419715,4.17791779219584,4.63807383718072,3.32192809488736,3.97269265400426,5.76553474636298,4.51727569320958,5.00450139223494,3.32192809488736,5.18586654531133,5.44956137461324,5.0703893278914,4.5909612413426,3.8972404255748,4.63226821549951,6.4245862262511,4.95419631038687,5.04001567884788,4.67807190511264,3.51096191927738,4.04439411935845,4.87282875953489,5.07895134139482,4.46597446450407,4.58496250072116,3.32192809488736,4.00898878322726,3.32192809488736
"221769_at",4.71149490665009,3.32192809488736,4.4262647547021,4.03562390973072,3.32192809488736,3.77610398807316,5.00450139223494,5.80992886572143,5.14567745519564,5.45285896471381,5.74416109557041,6.09592441999854,3.32192809488736,3.64385618977472,6.53915881110803,4.32912359629157,6.08321336824898,5.80992886572143,5.46270675067016,4.99095486039699,6.08321336824898,6.43629511983936,6.26115467261557,6.20945336562895,5.74146698640115,4.94953493301701,5.00898878322726,6.67807190511264,5.62643913669732,4.82273014794452,5.58796498888268,5.46270675067016,5.2364926183813,6.00450139223494,6.45285896471381,6.52825874275841,6.63372181264101
"221795_at",4.66106547980695,4.98641093525204,5.54843662469604,5.70873904135958,3.32192809488736,4.49185309632967,6.34518344718767,5.56985560833095,5.25550073314839,5.5298209465287,3.86789646399265,6.01792190799726,5.63807383718072,4.10433665981474,4.79701297783614,5.5453506448223,8.93310047493137,6.63807383718072,4.15380533607904,3.88752527074159,4.78135971352466,6.32012359804061,6.37155886261196,4.82273014794452,4.12101540096137,4.91647664443772,4.41953889151378,7.94192792470872,4.72246602447109,3.57288966842058,4.83289001416474,5.50462039240355,3.62058641045188,5.17791779219584,5.25550073314839,7.08001802908917,5.82273014794452
"221796_at",3.85798099512757,3.32192809488736,4.12101540096137,3.73335434061383,3.32192809488736,3.32192809488736,6.00674683244058,4.52356195605701,4.05311133645956,3.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.97269265400426,3.32192809488736,8.28632672709055,5.56071495447448,3.32192809488736,3.62058641045188,3.62058641045188,4.77082904603249,6.02458563827827,3.32192809488736,4.24792751344359,4,3.32192809488736,7.93781516880342,3.95419631038688,3.32192809488736,3.32192809488736,4.88264304936184,3.44625622988956,4.24031432933371,4.40599235967584,6.59693514238723,4.8073549220576
