,BL,BL,BL,BL,BL,BL,BL,LCNEC,LCNEC,LCNEC,LCNEC,LCNEC,SCLC,SCLC,SCLC,SCLC
A_23_P413761,10.8983751850028,11.2226519593465,10.7194669719794,10.6908689001302,10.7592750393299,10.9923945389746,10.6542282738681,11.6444255850435,12.1666183915117,11.9252579739254,11.4211184540253,11.8232480887318,12.0460200628919,11.5204103185355,12.1971439446633,12.3090181794845
A_33_P3366146,10.5232226411149,10.3836173160556,10.426245838479,10.3668488748985,10.4287338413536,10.336521297297,10.1635876757539,10.2741022947449,9.35020871985142,9.85435331211126,9.90128753275552,9.41067809096352,9.34702768954526,10.1103985901126,10.224959684784,7.08760294965004
A_23_P423926,5.02641647196186,4.78859219246081,4.62465413651881,4.18592269694584,5.41829819265099,4.4623441262178,5.38793402461744,6.17269168782068,6.34674788519395,5.72572639094909,6.02543213403303,5.77183827250615,6.97886153676677,6.56244405740683,5.67809186551433,6.83582251604077
A_23_P33791,8.99968102615464,8.38899292748783,9.10974945557437,9.15025470041155,8.82539743861049,9.04380975511743,8.76008561326362,6.96648267559261,7.10655153082009,5.5368953402008,4.84026294040208,7.10761565589966,6.52327377837966,7.63014994296211,7.14255176870546,8.6645768266262
A_24_P410086,7.02390078711757,5.85675439155293,6.07308559932853,6.64944600978617,6.33618443812999,6.41860249404016,6.64764849540677,5.43506875384427,5.57971443245128,4.55348082831905,4.13551093263699,5.48725989374363,5.10253041538581,5.77965589177047,3.86239766814142,4.60811187299256
A_23_P203920,5.59578458822852,4.57492161355584,4.99671855042473,4.796615020623,5.3417649977379,4.96464649924457,5.4340950893113,4.42950228588163,4.09914439377385,4.35138672330679,3.84735017193632,3.64842574137005,3.63466838796921,3.51566449710783,3.66142647807877,4.80727921239288
A_24_P282578,7.62077486031641,8.0685973703216,7.83079695821144,7.20102811948074,7.9821776703776,7.51037418911496,7.52145878078343,9.11962387771444,9.23057760571708,9.23892137379283,9.44242018226668,8.70567802895716,8.10671385419372,8.69853350674419,8.38564979073868,9.01601802413724
A_23_P36076,10.5087199681682,10.2167048447755,10.2755762997854,10.4001266951056,10.1400468944508,10.2461202881668,10.6811819928981,10.7131220350034,11.527364543511,12.7684679016141,10.580497772126,11.792472367104,10.722561455034,10.7982392816783,11.001874208797,11.1399920012206
A_23_P24884,8.22225494840606,7.97601319301457,8.08172020643571,7.71540922329091,8.100321115113,8.37448564036553,8.26948068468477,6.8055111959383,7.19550221889299,5.75774223751795,5.75690875425062,7.34469056093279,5.91170855817838,6.34286508179291,7.20744836579294,6.91342151928725
A_23_P54968,8.49578292383229,8.81752559853151,8.46931400286918,8.78937292918855,7.98467170365173,8.73316605385301,8.31549245433892,4.58199642160133,5.63428710996481,4.17598028201454,3.48551807246652,2.40455069776788,2.5806209240698,4.57822675048604,4.50665007410386,3.89002913424349
A_23_P49499,9.4015077220109,8.84905539740257,8.93649280359553,9.38592457834142,9.52835781402038,9.29396893857635,9.38163910973057,7.06033206061785,6.88012785922812,3.22603963665681,4.00119048790744,5.38091844296615,5.52691259101015,4.92988368989954,5.34587387264664,4.80481294205907
A_24_P62860,6.84697710591742,6.3416602618268,6.38713426922648,6.54559991213973,6.6805011411222,6.69667714800606,6.50797426327759,5.8074697686117,5.45234578741239,5.7335762530917,3.96060173009894,5.63004539340186,4.79169367885458,5.1328729672053,5.51237565582983,4.164956056267
A_23_P254079,7.19057247530726,7.79784847004523,7.4081765108356,7.86426792631759,8.7196479296008,8.32606745730212,7.91763737002766,6.11401731190607,5.54440681923465,5.99606573964612,6.00100183781576,7.36096300753831,4.45619559333345,5.81171398658914,6.77454933634186,6.37255095590798
A_23_P416395,3.84737523900794,3.66449788717345,3.44854721789278,3.41641326073676,3.90875971453456,3.59014666440106,3.25994512407072,4.36132267732707,5.31143707576545,5.71629364144639,4.89751265609856,6.41067535371804,4.38865570855,4.24841096453299,5.31052629527291,5.40642876512877
A_23_P428260,6.80147503089634,6.0989681279591,5.85324924811309,6.19686191623938,7.31300279727303,6.40696106239876,6.4011049295187,4.26894584746726,4.18096005430299,4.80481294205907,3.72935790181206,3.37687495405295,2.96822135093875,4.20804573036117,3.48148732474532,4.00681040675592
A_23_P90601,9.24365172777463,8.77899317472763,8.59821801295781,9.4860759409497,9.07246113236502,9.22410892754852,8.75514031359405,7.69944723533435,6.35888339140936,6.45862329254504,6.94230287557096,8.13753917254118,5.68336544924831,6.59638670050636,7.716052620786,7.7165885662653
A_33_P3318322,8.16111970322157,9.9153856393347,9.77107275005143,9.5586851353849,10.7707006067528,9.83841226755379,9.5198771733769,5.0257246464674,2.78412884380874,4.09651136629572,5.1012175885763,3.56766206349361,2.77756882233779,3.48148732474532,5.15282057882004,4.60811187299256
A_33_P3555937,6.8736066250476,8.6844662185617,8.21688567588265,8.02590478175091,9.04092518448766,7.85046477354863,7.92526191552538,3.33727698856858,2.87910944400479,3.73275309772555,3.24518506087963,3.37687495405295,2.66833749435525,2.5730645208137,4.77712816867109,2.29865674457948
A_33_P3400477,5.00761974129944,5.33250953626832,6.3378575015195,5.60772114629589,5.62883069488892,6.51590808191683,5.27195629418808,6.76047989473562,7.19057247530726,6.84604768131656,6.9934417999282,7.67008584438416,8.14774911974457,7.12845279959377,7.28060337423056,7.449257686563
A_23_P108514,6.71098833791264,6.94450075341412,6.24877121258508,7.10080117143351,6.41912942457537,6.57668399944003,6.6539300218388,6.24520962029303,6.14365276500713,6.03508958219068,6.49756380208778,6.12891113255607,5.49227649347609,5.63881841118845,5.74182312314412,5.61141463041694
A_33_P3229467,5.02641647196186,5.15408729795192,5.0544994094396,4.94020003933773,4.07794438009797,4.4623441262178,4.29788532703747,5.67544782715009,5.99111269490195,5.0893480762372,5.44545221239562,6.55335218358003,6.11401731190607,5.72060567203318,5.49127456807363,5.47616158467827
A_23_P127915,11.4643131740394,10.9014189997436,10.894733054302,11.1707939937332,11.0810344539894,10.5640429594922,10.9652978040635,5.8489535865739,5.40665429533732,8.26098165349143,4.70981216076162,9.11552511873585,8.07052730252732,9.1760891870059,7.49571081717365,8.62118450780935
A_33_P3317523,6.05485511394204,6.04487681143963,6.45030552957387,5.6586838806724,5.79064482115305,6.11529710702555,6.14031894952472,9.75457876464824,10.8986777130146,10.6137942789345,7.52964636581168,11.1243752526574,11.5443381641155,11.0404223133923,10.9073169491312,10.3684985237778
A_24_P141214,8.5310288802367,8.6484649532838,8.23572758620696,8.090002821856,8.69284654714379,8.75349713127601,7.97099972835128,5.78678242811897,6.5813209199433,5.56909628427225,3.41963440046782,4.48496556255146,3.87257942034878,4.74475962858114,3.68081538239648,5.03822562576303
A_23_P344481,8.05958489022751,7.4008588062982,7.85971388302736,8.18370091968413,7.64079232162676,8.35651010991263,8.43546486646827,7.71046695331985,4.28868769998058,3.73275309772555,4.53220525414548,2.9739709189501,4.99777601254811,6.68668552180393,6.01675444201198,5.50026694536018
A_24_P65507,4.88938633483583,4.92840388517821,4.96783530245445,5.09463547477753,5.15661740446564,5.2962539613638,5.15788079573829,7.06656776694953,6.72682383985007,6.97886153676677,7.39564730499616,6.72469403730625,6.21518269915689,5.88296599063237,7.07143644081917,7.53829144713313
A_33_P3373707,7.83366546553876,7.6060402517354,7.55397065013673,7.72417758333096,7.61365657486865,7.61985834300782,7.78860061821098,6.79945270603635,7.27304453465182,5.98614258682058,6.69758560959971,6.47620074603256,6.24163921370643,5.89967614486275,6.43536953873892,6.78644226209974
A_24_P320328,6.45656159482593,6.86019416249427,6.03293818569332,6.5353393922061,6.73502474997757,6.90391217340084,6.97239912935819,7.85727851336394,8.09759007665752,8.20262642544204,8.65595942335407,9.22887219663999,7.94805918325085,7.7544984843447,8.62397603134158,7.94358134717467
A_23_P107981,5.08648199800819,5.50977126052641,6.34236103656858,5.87589480358831,6.13057485466887,5.7639442301298,5.3996994491551,4.57998404623633,4.20215981225255,4.85422479628265,4.8693850481534,4.33221085844806,4.67638112991307,4.65111287346293,4.32222342411426,4.19338060349496
A_33_P3353345,4.76372668720153,4.27891515968547,3.15774948497976,5.51717118657749,4.57913696637331,4.57566668750269,4.07523006524032,7.43644284405694,6.86122390969099,9.87941979868237,7.43866334537596,9.9941823462285,11.2315869940365,10.3364542583893,9.1691323026435,8.05276011455205
A_32_P133518,8.65042605889611,8.71852459962443,8.43037710461342,8.43044244600009,8.44662102836219,8.50505759693679,8.60726357232795,8.9029801307371,8.68271183823352,9.300740258853,8.86562914991904,8.71472018373313,9.12931704452162,8.87136842562858,8.9452081234265,9.29396893857635
A_23_P118435,9.93587510871772,9.92376492027807,9.98908056900427,10.0566767735306,9.69557753871023,9.93552985262737,10.2003401217358,10.2832121906685,11.1667598183412,10.6355884064971,10.4754460115917,10.8160942270715,10.7778568950084,10.6377123109402,10.9449961864417,11.5364964881546
A_23_P141479,6.13790222592013,6.0989681279591,6.58092871764409,5.77101289555644,6.16454411377836,6.33952862693945,6.02057905853751,6.98278780071271,7.45517890184099,6.97492455841112,7.32907387612904,6.47620074603256,6.64494801760129,6.82433136910091,6.82273917600493,7.33327352015398
A_23_P314101,6.29170177829047,5.96969061964684,9.41524150866397,5.68424250876799,7.90668820365268,5.46395616513868,6.96593672194961,5.04770014991565,4.54963580615773,3.92606665249193,4.76805637626426,4.06453440954547,3.86239766814142,4.5360969504141,4.23463224719005,4.22983463497286
A_23_P202392,4.98074319527145,5.10253041538581,5.52299600696935,5.09463547477753,4.78859219246081,5.53568622200031,5.25316516667969,6.88318650536054,6.98812463499082,7.17972957158862,6.38068977215289,6.13790222592013,6.79783280258657,5.82688423091062,6.26234310632303,5.99252958657121
A_23_P100883,5.16170179878185,5.04109478557452,4.79243432738494,4.5666074418054,5.18108290265835,5.04098412213126,5.07284342912217,6.26489217673162,6.40719313981271,6.45582061160795,6.24518051777626,5.68513615253677,6.36154691505929,6.37758114805625,6.66789488929987,5.64608552167659
A_33_P3333054,7.54337569287705,9.16792164228873,8.4822940334126,8.82475221001868,8.23787059670707,8.37448564036553,7.84478865781143,5.04770014991565,4.88786438033148,6.21760798559281,6.53450845828759,5.33809306257816,6.35943258727102,6.76047989473562,6.23207470372509,6.39736588468865
A_23_P33847,3.47258187246328,4.02076516612209,3.45824884845878,3.57028778742316,3.19309328759616,3.71593267930266,3.30524790536275,4.03458623735107,6.02473983623783,6.51718370641384,5.52944402741917,6.55961187748678,6.92134535392945,5.37590163182436,7.11222581490874,6.27137029756391
A_32_P8402,6.35337990352129,6.24461516580951,6.69061904728048,6.63590974222588,6.83463801221877,7.03545987502171,6.94431772476196,7.03081287012999,8.36521827622609,7.46618423067686,7.48316648596882,7.69760240443697,7.66309610728084,7.33383255015469,7.89043959946639,8.88592727263629
A_23_P500861,9.52328272427,8.74734631014519,9.0823703878092,9.2276043260278,8.90485514830672,9.14456271499083,9.43476807692377,4.26894584746726,5.20776244969361,6.2069577991008,5.1433478926095,5.70458772300421,5.90493678535033,4.05443255788419,6.18759748951677,6.20839703551848
A_33_P3335910,8.22225494840606,7.78533448689313,7.45260744598437,8.21453506385651,8.07304073173229,7.74786205458746,7.60047574322282,2.99108340573426,3.37687495405295,4.09651136629572,2.59561550844481,3.68797982037017,2.96822135093875,2.28023499059608,3.01916073701483,2.80363178667903
A_33_P3335915,5.31675971238498,4.63739047422207,4.5263479550615,4.7787714742253,4.13807379873158,4.94020003933773,4.60626208031785,3.48551807246652,3.59029761451328,3.22603963665681,3.41963440046782,3.78928149603121,3.12113286511165,3.84367823182261,2.28023499059608,3.89002913424349
A_33_P3335920,5.72487419899141,5.08802319322726,5.27195629418808,5.24724238888445,5.24367701570317,5.84386035025377,5.30312164695029,2.53468009361956,2.40455069776788,4.0509986218043,4.40604056545708,4.22019128094215,4.04281576826876,3.77946548489964,4.17598028201454,3.57524677641582
A_33_P3210278,7.64689158682369,7.62998845289739,7.57799823405846,7.50284237359292,8.06020472387942,7.5714739192757,7.70113908623172,5.80943544702672,6.27129936179186,5.91231682298795,4.75145948709401,6.52538254272946,7.02271465185815,7.23610867696963,6.74456351238231,7.16953875295918
A_23_P344531,6.39567588967333,7.35424999103094,7.4300339393206,6.9687042046744,7.24790365378803,7.4829496415707,7.04058525913493,5.55272655971314,4.09914439377385,5.83460739793091,3.18814370708402,5.35055416162458,4.24075845277271,4.5019562388713,3.97096951293536,4.54157297431791
A_33_P3397658,8.04023612306571,9.08604051294781,9.98714803507143,8.92245436439346,8.74676444970074,8.72163992239485,8.49688651903957,6.79716774243825,6.04234117675527,5.63903309108486,5.59317490425267,6.50418270925187,7.01849983662065,5.02425951716874,5.59513105865327,6.2657136827347
A_23_P93881,12.5539398906676,12.1796605483372,12.3612620621778,12.3949016016714,12.4894867607482,12.4955851103591,12.3388793104721,11.4729671982074,11.2441114950763,10.9479661331748,10.6764646280049,11.7340139102552,10.4995165188583,10.8529786399346,10.6817304286723,11.9911500379005
A_23_P36795,4.2647880508579,3.72962153073737,6.31418922920432,5.634642030118,7.21476713523918,4.25008884950427,4.65945946498287,8.38758432769969,5.69908943037682,9.78059416824731,9.00945611491423,10.0379233561227,11.6096753762777,10.5007854475468,10.2123791726725,8.08644956356644
A_33_P3266744,6.90704938410016,7.06218873623061,7.0333963872281,6.66107557838461,7.0078761841012,7.62443511815996,6.96593672194961,5.40559108433793,4.69248067224551,5.83638389492627,6.2127533287529,6.24163921370643,6.5719529519903,6.24461516580951,5.70686089194369,5.27545254427861
A_23_P53193,7.25198607239804,7.15881857300969,5.30946914670661,7.42129627931966,6.66309197053123,7.79062254898588,7.01925217087599,4.78505826726085,4.08059027234428,4.70159474440262,4.31522702220284,3.56804540699704,4.22896261280679,4.90428135563388,4.92056135921228,5.17272298974601
A_24_P291826,6.07843282520308,5.41407491355974,4.96783530245445,6.30230914988641,6.87014223616962,5.78170613861341,5.57971443245128,4.85240882706555,4.4313360222109,4.38892711983149,3.57524677641582,4.06453440954547,4.2129162273508,4.98074319527145,4.91352175088109,3.89002913424349
A_23_P212844,4.34060612830494,3.39321149705961,4.03856015812793,4.9087702275403,3.2213515869445,4.29374130505842,3.91013064979764,6.66936096512813,6.33152947920469,7.3312893198763,6.16970829812504,7.06898894523058,7.08747557126789,5.88347222028032,6.19227849251248,6.35671871088633
A_23_P149529,11.6686228459752,13.2109080283844,12.5319086024307,12.6168932933959,12.7369543472933,13.2555502617709,12.568302056541,11.7067343304535,10.5318912269294,5.95761775363121,5.48727682744084,4.77194900699764,2.9937800159334,6.08276942366468,10.5080992904077,4.95374880344458
A_24_P261383,7.07845862153789,7.56591667779377,7.47051212352518,7.20102811948074,7.24953501732895,7.72503018675341,7.3683489427582,8.60830365053698,8.97704935548832,8.9253154545433,8.18648920920394,8.82350882225477,8.0990884880192,7.88377404185132,7.75058612891734,8.63712551987912
A_32_P153892,6.84015739520309,6.72298792857824,6.51689305080682,6.85736782370012,6.0923757197732,6.63318718101981,6.5614897117848,6.72767488128289,7.01451663170017,7.28696852706592,8.24739688556807,7.07995893797239,7.88329675008635,6.88623868059841,6.87744621409529,7.22201680526227
A_23_P52311,4.05171063681207,3.92327349814532,4.38188775687143,3.93299032924929,3.73082144074622,3.67606693354631,4.21767063130835,4.73458977255859,5.47346416284212,6.24261608280645,4.63929821845991,4.81605991998903,4.66670835499975,4.52729899848528,5.24655969948844,5.43321749418121
A_23_P254978,5.15282057882004,5.41407491355974,5.01181800787198,5.9023168237809,5.41829819265099,5.46395616513868,5.37549853100539,6.36928252974192,7.07160403342682,7.31484453370236,6.86396270630212,6.45811059364526,6.78235231841335,7.36534442107504,6.53061246887834,5.95813410511919
A_24_P95029,10.4949940502516,10.1284071031774,9.94335474268259,10.2168700332676,10.0592466067257,10.3070317230039,10.4295231360727,9.20007812423043,7.61114026532367,8.77363186644184,8.22332488760944,9.03995511161579,7.47877552984411,8.7179228817144,8.66129123820336,8.33914180156133
A_23_P391637,3.35940989734025,3.63453035329254,3.06297795130968,2.64690382452769,2.58813740914565,2.74431378665228,3.01358881532583,3.48551807246652,5.04906256776861,4.45208196517834,3.41963440046782,4.653602266588,4.2129162273508,5.79475917086341,3.93788185435102,4.4313360222109
A_32_P24372,3.15189264082668,4.25602623029225,4.46029752543754,4.67846399337645,4.58575626846841,4.03733463357115,4.70808835130193,6.3378575015195,5.40665429533732,5.46395616513868,6.02543213403303,5.66215445692671,5.19527705189311,5.44803644195653,5.04360515965895,6.53061246887834
A_33_P3388376,4.78859219246081,5.52691259101015,5.27195629418808,4.56685827487011,5.14009183745989,5.70167265053511,5.33920717938835,7.87333311228636,7.05542570408382,5.96969061964684,7.43760193587512,5.55019140271225,7.97018188329725,6.67239116075906,6.43536953873892,6.90479365864139
A_23_P88095,4.87362208531215,4.45343026885832,5.04651030907888,4.3553789114721,4.36487715326144,4.4506675619035,4.19494216041059,4.67455408968228,6.54874330765904,6.01376576067665,7.26932655011233,5.26974421510404,6.93684540718895,5.4576687804253,5.23666732823598,5.09298967860121
A_23_P111273,4.918739988131,5.19891508220225,6.13854801483777,5.25704753641495,5.24915484329044,5.76543593392307,5.33357753679241,6.59500396619538,7.64243839183392,7.3252344200012,6.38749422447701,7.07952489456198,5.7905590401068,6.34414191343192,7.0230922846085,5.80279963581287
A_33_P3311907,4.40178119783779,4.4081655428208,4.96783530245445,4.09387352455574,4.60626208031785,4.88023043072053,4.23463224719005,5.67544782715009,6.92236982888114,5.81171398658914,5.89362209533008,6.27985584635146,5.55211445450965,5.43298306401817,6.02543213403303,6.97025787197969
A_23_P52147,6.46008520284917,6.71603272469134,6.88623111186213,6.33612171569268,6.6012760995567,6.44257470427545,6.33787223480894,7.55337574730751,7.77799573144042,8.48064338777044,7.84642464209579,7.66293401581168,7.41874163282921,7.57053940717362,7.50929102206486,6.76725997752284
A_33_P3378665,5.99959324653441,5.95086399015335,6.46425098785448,6.08641668597288,6.26351725934048,6.26234310632303,5.88220181999186,4.70981216076162,5.20141659306115,4.17598028201454,2.59561550844481,4.74973984416077,4.38029366429595,4.67317242958576,5.79069277038875,5.99252958657121
A_24_P365365,5.16453864255626,6.20221362506312,6.78576627695968,6.4837845191002,5.78690620494282,6.36447450735664,6.45872364058964,7.47573846894464,8.36689962008265,8.06302961490247,6.75835517741185,8.10961663148698,8.85646185464438,8.10594596041105,6.86243374452552,7.34803981079118
A_23_P419107,8.80900666184692,8.24976866150095,7.91278132989512,7.99354393358735,8.46140560553155,8.39458630826733,8.43923647664401,5.89967614486275,6.17768280471168,6.28391174417773,5.81251640991,5.79150696792968,6.19193682453805,6.5359667461121,7.55361073655222,6.65661375468001
A_32_P203099,8.54537751508503,7.48114923206594,7.38381839375615,8.28199124868502,8.2018057755924,8.30612189565279,8.18059648673747,4.70981216076162,4.13294350565247,5.2584749566023,5.54440681923465,4.63194580591331,5.49227649347609,5.12466760745741,4.91352175088109,4.76888344591053
A_32_P160045,7.52121337952102,6.59685254844897,7.05457809154558,6.59265449181367,6.11206325461712,6.73192257429407,7.52145878078343,3.33727698856858,3.30570914665532,3.15189264082668,2.29865674457948,3.22603963665681,3.04670205029058,2.79065916037398,3.01916073701483,3.35059743768708
A_23_P21162,10.0112020337373,9.77748252527398,9.73679419358751,10.1264190456991,9.73253434325451,10.1165235829811,9.8955716220691,6.79945270603635,7.93136961017261,6.74417062893104,5.75690875425062,7.04726799314332,7.83554174466073,8.48977555652962,9.0608582483945,9.09962911083072
A_33_P3404779,7.70820505837064,6.58703801275832,6.58092871764409,6.77083840479001,7.07662278007465,7.17193444157347,7.37868031838845,4.03458623735107,4.33186343300165,4.31384141256803,4.2794310587721,4.02353999317577,3.99554859141309,3.93788185435102,4.54770944537787,3.89002913424349
A_33_P3210965,9.3844075609576,8.6148734569998,8.73929780283721,9.10365029477471,8.56818446839718,9.33129645048781,9.29141698049854,6.47696014644911,5.74938565658842,5.61969055837478,6.11856651256002,6.08309544507618,5.68336544924831,6.44523354570599,6.43536953873892,6.24461516580951
A_23_P64712,8.92989847811133,8.79049335653196,7.9746695966415,9.10684283769574,7.51666591059086,8.68090039629428,9.25885474040916,5.42040520508885,5.52691259101015,4.66074944264964,6.2127533287529,6.232674346881,6.0275070363938,7.31044881295692,6.89932771682756,5.43193908729139
A_23_P204579,7.50318539209167,7.60302880741592,7.59313960229237,7.28898792780556,6.96521527028489,7.69118139278099,7.54627295174395,8.99818692184103,8.85432519321223,9.92013987227205,8.87242697205474,9.38730536232658,9.19355790610789,8.57061740976404,9.2169294164464,9.18877602140996
A_23_P123672,6.85809222145893,6.89580947124964,7.23136265793588,6.91385914235455,6.79232609317521,6.99720925090953,7.04062199773769,5.43622822054951,6.57369088697333,6.14029512559191,6.06158966667235,6.48269183260208,5.98063900798164,6.54229773462649,6.06664316410072,6.14672792817576
A_23_P375354,2.55740537106337,2.91861378204181,2.6762298301461,2.8729682860901,3.326816699023,3.2091915259576,3.23505243231513,3.40935754057991,3.4451486375747,3.40522109671747,3.39683252112623,3.25318060600318,5.36248690574474,4.3322657867519,3.37104933630503,3.36920588461845
A_23_P45955,5.52299600696935,5.38416064346752,5.9303105768695,5.58911054317951,5.57971443245128,5.81171398658914,5.60772114629589,3.84367823182261,3.04670205029058,3.37252847136225,3.72935790181206,3.22603963665681,3.12113286511165,3.61258349811905,3.89912325760196,3.57524677641582
A_23_P207245,7.46592924397428,6.0989681279591,6.70495090645719,7.83751414266266,7.86300973483625,6.48805233761789,7.03631879128777,3.84367823182261,4.36287019562144,3.67038244115994,3.48551807246652,3.78928149603121,4.45619559333345,3.33727698856858,3.8247127081822,3.89002913424349
A_23_P216149,6.95234909974889,6.87437536078698,6.78439873959557,6.53061246887834,6.3665531735475,6.57668399944003,6.48024627030086,7.43864182430287,7.53865520234641,9.13750533834332,7.1734968406925,8.54017922818474,8.37142581831209,8.13240697456708,8.39880015207086,8.20623946731916
A_24_P50458,6.97862920325988,6.73928248568761,6.85691177585578,7.24918031993038,6.78716046513848,6.92047253263181,6.56266328311955,7.10494185120314,7.75685310253048,8.89197178343296,8.91664808597577,8.13520619241649,8.29915152844357,8.41516899471507,8.15735970835406,7.60571232806139
A_23_P322756,3.71912410826974,2.82923227358337,4.70636247967796,3.74961024928447,3.01358881532583,2.94499116528301,4.122627862262,8.22985865923377,7.6593097510356,6.65146554005072,6.33841475843433,6.57810029361372,8.410308594515,7.91147113693977,6.51836924441424,6.95344083130514
A_23_P112412,5.8107532499589,5.62878155228806,6.09300271354714,5.54889081295654,5.71915766909335,5.67196210447938,5.70073238274742,6.65407839648518,7.06444488951316,6.50627496870551,6.74403694337193,6.02878028308035,7.19792071931968,6.12275867190247,6.31784539660523,6.0535878239496
A_33_P3220822,7.36315537758068,6.34619383837981,6.66685539582071,6.95580341934182,5.99677193136454,6.91005154215821,6.73319444727649,4.3385640693407,4.58199642160133,3.30570914665532,3.24518506087963,4.653602266588,5.23890943693362,5.46599758603002,5.74182312314412,5.15914308160681
A_23_P141092,3.22603963665681,3.42384145995058,3.83738405210939,3.63815592156329,2.93323428202368,3.15189264082668,2.71714669286532,4.03458623735107,3.45295229316865,4.50267801757174,4.65180992642492,4.5263479550615,4.29559141171575,4.92988368989954,3.86239766814142,4.60811187299256
A_32_P199301,5.75022349623596,5.18787494701723,5.74350711534457,5.75189771722584,4.91052681292382,5.71803848057994,5.88220181999186,6.27753306066611,7.40711442147194,6.59545455310957,6.46016029694536,6.68186326925504,7.9984005026307,6.51146738115527,7.17755117735565,7.85046477354863
A_33_P3212615,7.82916657373028,7.11325713798679,7.45196130198907,5.87544843130559,7.57679743382598,5.63974669763287,7.79983190448249,5.53875616503503,5.69183638327661,5.73940856386952,4.79070517967991,4.58395241934531,3.85541806129951,4.16394004028115,4.23187621168516,4.92580087760308
A_33_P3258274,7.81806737028099,7.06218873623061,7.42938651545564,6.18296701464139,7.45671957821569,5.90570489562608,7.92526191552538,5.15788079573829,5.6201489431082,4.87255587146274,6.14365276500713,3.68797982037017,3.53691805661075,3.93788185435102,3.8247127081822,5.38091844296615
A_23_P212617,5.97860211289017,6.64126353492517,6.71805294312381,6.31672573919517,7.28177551765428,6.10485538182588,7.17245746716747,7.66711531253984,7.95472299176426,9.14740520151501,7.28845323663284,8.09935821725709,7.05750202572057,8.54829733277275,8.00120272434361,8.15188635540794
A_23_P211957,8.92403699938604,9.51992649744619,9.86605960052038,9.67399949686799,9.90617515180249,9.33567018061223,9.02519078204181,6.71330363829286,4.98262825499104,6.54715766792965,5.84645932333203,4.69281925457477,3.95260671820509,3.81173038360152,4.99145044161151,6.93877316726149
A_33_P3313825,5.49227649347609,7.19319349885177,6.97133614021798,7.20102811948074,7.07126882874063,6.09567568937156,6.24342552151243,3.48551807246652,4.00681040675592,3.92606665249193,4.87255587146274,3.62725176800158,4.59883910034788,3.48148732474532,4.3206260799186,4.52439022554053
A_33_P3235690,7.03356845731643,7.03974935186276,7.62214854549118,7.70723458817714,7.8243467514172,7.33229469611114,7.59442320685609,7.81386588058747,7.99433976447107,7.78696847683016,8.91348996012389,8.21779456299075,8.65306031593014,8.23772124819862,8.65608098313403,8.51328626658942
A_23_P152984,6.77413748167439,7.02995066863949,6.3378575015195,6.46629199190771,6.63477596604836,6.95362270627169,6.6390795835562,8.41341937209577,8.74135349908155,8.76626207108215,8.27930916619752,8.74980896491646,8.8303589925397,7.57823649891625,7.93339977584549,8.70891387955004
A_33_P3280845,4.24129489688602,4.23514969307899,2.70689476881218,3.75926797422269,3.38591445791954,3.80587431740547,3.47243475652583,4.75483595988392,4.74135158561242,6.30141323541321,4.84829800121308,4.81601576937302,5.17615915273903,3.91819878976131,4.97573707590344,5.22914927096867
A_23_P90845,8.16436351109922,7.78309132015482,8.00090257062599,8.00564241407623,7.92756309410837,8.07717153046892,8.1728905716873,8.64628600824671,9.0893944818196,8.37301973165106,9.11843561685836,8.52819927816891,9.82757928310571,8.64315203449586,9.05640033732749,9.43504401293954
A_23_P370684,5.1928139010075,4.25602623029225,4.40178119783779,5.19896391099828,4.55539950335637,4.88023043072053,4.89090668546365,3.18696929118712,2.55015705240371,3.88393438093602,1.46839499628538,3.44469467790354,3.2687649931163,3.41541503684188,3.63815592156329,4.00681040675592
A_23_P53276,7.08900827511727,7.38465355790103,7.51869454731657,6.93808243758306,6.73356376065839,6.66474679692434,7.50503916109461,10.054196391574,9.94654460922197,10.5218186469539,9.92201886119237,11.1198255463849,11.055110176971,11.0760894047861,10.7202930507811,10.4012069777792
A_23_P76918,5.69646568373466,6.3790656779038,6.00170561805676,5.68424250876799,5.99677193136454,5.65143085861501,6.06030593812057,6.96809891479881,6.68274124219465,7.50417908253257,6.49756380208778,6.46425098785448,6.4840286740427,6.78071308888661,6.85989295744171,6.63318718101981
A_23_P108157,8.71133601347677,8.85763336442856,8.70546204731193,8.70988322115642,9.24394918419002,9.05688514219088,8.77812053587017,7.77590296019761,7.81506755528358,4.13037150151589,6.09633477846909,4.89999529618449,2.96822135093875,6.17768280471168,3.77288417582366,7.08760294965004
A_23_P107421,6.64853442023452,6.62842552190861,6.57509695134373,6.51107724998382,6.4114495899268,6.62752375256927,6.3493728376262,7.30089352636906,7.36019210128979,6.96024585344231,8.14954945799171,7.21498843989975,7.61271967580868,7.68926105027723,7.19113115148168,7.23103966703063
A_23_P92499,7.21719063097571,7.7557579842992,7.09807669018202,7.43048894674491,7.27578165766892,7.35512042682305,7.45214180000855,6.59534127294043,5.09844834975505,5.32455919670618,3.71094031419409,5.31927992668156,4.27300775353454,3.08553127304256,5.08165913472558,5.32240464320429
A_23_P85903,5.45861936186986,5.49969500086691,6.70955866387808,5.70635480246038,5.70649981424454,5.85797981194524,5.67392915464743,3.80311141801792,4.33696749334784,2.84919531063002,3.8568258135468,2.86246483424981,2.84847571590259,3.60098079609091,3.30570914665532,3.64012274434854
