"","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","ALL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL","MLL"
"1897_at",4.99095486039699,9.51766938813381,5.4594316186373,3.32192809488736,7.02236781302845,8.2336196767597,5.16992500144231,7.48381577726426,8.2240016741981,6.64385618977472,7.4262647547021,3.32192809488736,8.4093909361377,9.92184093707449,3.32192809488736,3.32192809488736,3.32192809488736,6.32192809488736,5.7279204545632,7.85798099512757,3.32192809488736,6.16992500144231,3.32192809488736,7.43462822763672,3.70043971814109,6.68650052718322,3.32192809488736,3.32192809488736,9.36850646150769,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,8.46352437327118,7.5077946401987,5.12928301694497,3.32192809488736,3.32192809488736,7.95419631038687,3.32192809488736,7.21916852046216,3.32192809488736,9.39016895620018,3.32192809488736,7.19967234483636,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,5.78135971352466,3.32192809488736,5.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.00562454919388,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1870_at",7.59245703726808,5,6.6724253419715,3.32192809488736,7.54689445988764,5.35755200461808,4.4594316186373,6.52356195605701,6.12928301694497,6.32192809488736,3.32192809488736,3.32192809488736,4,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.91886323727459,3.58496250072116,3.32192809488736,6.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,6.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.21916852046216,3.32192809488736,4.95419631038687,3.32192809488736,3.70043971814109,6.58496250072116,3.32192809488736,7.19967234483636,3.32192809488736,4.8073549220576,3.32192809488736,7.98868468677217,3.90689059560852,8.21916852046216,3.32192809488736,3.32192809488736,3.32192809488736,7.27612440527424,3.32192809488736,7.44294349584873,4.85798099512757,7.40087943628218,8.44294349584873,8.38801728534514,7.2667865406949,3.32192809488736,9.11113567023471,3.32192809488736,8.04439411935845,9.5077946401987,3.32192809488736,3.32192809488736,9.08214904135387,8.88874324889826,5.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1838_g_at",5.17392693199981,7.60733031374961,8.14974711950468,3.32192809488736,3.32192809488736,6.90689059560852,7.29462074889163,7.05528243550119,3.32192809488736,5.49185309632967,8.33091687811462,6.95419631038687,6.61470984411521,3.32192809488736,3.32192809488736,5.32192809488736,6.71424551766612,6.22881869049588,5.85798099512757,4,3.32192809488736,7.56985560833095,7.27612440527424,7.62935662007961,8.06069593168755,5.90689059560852,7.5077946401987,4.08746284125034,8.78135971352466,6.8073549220576,3.32192809488736,7.08746284125034,3.32192809488736,7.17990909001493,6.37503943134692,3.90689059560852,3.32192809488736,3.32192809488736,8.87344411251538,6.79441586635011,5.20945336562895,8.61470984411521,7.97154355395077,8.93957921431469,7.72109918870718,7.22881869049588,8.70390357344466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1842_at",11.2102451683859,7.69348695749933,11.9701058906122,11.9975323475264,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.43879185257826,3.32192809488736,11.6050164479114,7.82654848729092,3.32192809488736,3.32192809488736,10.7039035734447,10.6438561897747,11.7619666953821,4.16992500144231,3.32192809488736,9.36632221424582,10.57931593758,3.32192809488736,11.97046544078,10.3487281542311,11.7619666953821,3.32192809488736,10.616548843779,10.9322147519684,3.32192809488736,3.32192809488736,10.3442959079158,10.7219536128014,3.32192809488736,10.9957671508778,3.32192809488736,3.32192809488736,11.3837042924741,10.5077946401987,8.76818432477693,3.32192809488736,9.09539702279256,3.32192809488736,11.7397806097733,3.32192809488736,12.5710415476011,3.32192809488736,7.95419631038687,9.9957671508778,9.29920801838728,13.5575833627799,12.9262959947811,12.1137421660492,3.32192809488736,3.32192809488736,11.5622424242211,12.017852331906,10.6174674652942,3.32192809488736,3.32192809488736,11.1478408936723,10.2514824106202,10.6266216523584,3.32192809488736,10.7846348455575,10.5555477716471,12.7868821936647,13.2421320576824,6.37503943134692,3.32192809488736,3.32192809488736,11.0887882387169
"1816_at",8.70873904135958,10.2877123795494,8.18487534290828,7.94836723158468,8.50382573799575,8.93663793900257,8.94836723158468,7.75488750216347,6.6724253419715,6.53915881110803,6.70043971814109,7.70735913208088,9.08746284125034,3.32192809488736,3.32192809488736,5.35755200461808,7.58496250072116,5.75488750216347,9.66711154207503,9.34429590791582,3.32192809488736,6.97727992349992,8.11374216604919,8.24317398347295,8.08214904135387,5.28540221886225,7.33985000288462,3.32192809488736,3.32192809488736,6.33985000288462,3.32192809488736,7.20945336562895,4,9.27612440527424,3.32192809488736,3.32192809488736,8.35755200461808,3.32192809488736,7.65105169117893,4.16992500144231,7.70735913208088,8.65463602852797,8.35314682549808,3.32192809488736,3.32192809488736,3.32192809488736,9.20701432017753,3.32192809488736,7.29462074889163,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.18982455888002,3.32192809488736,3.32192809488736,7.21916852046216,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,7.467605550083,7.55458885167764,8.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1822_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,3.32192809488736,5.90689059560852,3.32192809488736,3.32192809488736,7.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.35755200461808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.78135971352466,6.4594316186373,3.32192809488736,6.68650052718322,7.33985000288462,3.32192809488736,3.32192809488736,3.32192809488736,8.02790599656988,7.78135971352466,10.2070143201775,7.6724253419715,3.32192809488736,7.58496250072116,3.32192809488736,7.53138146051631,9.24555270625568,3.32192809488736,3.32192809488736,5.04439411935845,9.04984854945056,9.70390357344466,3.32192809488736,3.32192809488736,7.82654848729092,7.96000193206808,7.44294349584873,6.64385618977472,3.32192809488736,9.05256805080415,8.61470984411521,3.32192809488736,9.31741261376487,7.36632221424582,7.86418614465428,8.45121111183233,3.32192809488736,7.85174904141606,7.65105169117893,6.4262647547021,9.90839262077375,7.98868468677217
"1826_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.59245703726808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.45532722030456,7.96578428466209,3.32192809488736,3.32192809488736,9.21674585819531,3.32192809488736,3.32192809488736,3.32192809488736,10.2538474849874,3.32192809488736,7.35755200461808,3.32192809488736,8.53915881110803,7.67948009950545,11.3089078040639,11.2318211786574,3.32192809488736,3.32192809488736,3.32192809488736,8.51569983828404,7.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.04439411935845,3.32192809488736,10.7270695580237,3.32192809488736,5.52356195605701,3.32192809488736,8.99435343685886,12.1234747982441,3.32192809488736,9.60362634498619,3.32192809488736,3.32192809488736,12.3581017074408,3.32192809488736,9.43879185257826,3.32192809488736,3.32192809488736,3.32192809488736,8.71080643369935,9.06608919045777,9.99859042974533,3.32192809488736,8.92481250360578,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.0105281058865,5.55458885167764,3.32192809488736,11.1357092861044
"1833_at",8.94397991434374,9.32192809488736,3.32192809488736,8.96866679319521,3.32192809488736,9.41151098801207,9.39660478118186,8.65463602852797,7.05528243550119,8.467605550083,7.28540221886225,3.32192809488736,3.32192809488736,10.3174126137649,10.5449644327892,9.79928162152192,3.32192809488736,10.0848083878044,8.92777796208234,3.32192809488736,3.32192809488736,7.39231742277876,8.63299519714296,6.68650052718322,7.91288933622996,3.32192809488736,3.32192809488736,3.32192809488736,8.82336724004623,6.35755200461808,3.32192809488736,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,9.60917873814198,8.29462074889163,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.01122725542325,3.32192809488736,8.24792751344359,3.32192809488736,3.32192809488736,8.93369065495223,3.32192809488736,9.01959072835788,7.37503943134692,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.06608919045777,3.32192809488736,3.32192809488736,3.32192809488736,5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1788_s_at",3.32192809488736,3.32192809488736,8.03342300153745,3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,8.01680828768655,3.32192809488736,5.88264304936184,5.64385618977472,3.58496250072116,4.16992500144231,3.32192809488736,3.32192809488736,9.00281501560705,3.32192809488736,6.04439411935845,6.59991284218713,3.32192809488736,6.49185309632967,3.32192809488736,3.32192809488736,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,6.49185309632967,3.32192809488736,4.24792751344359,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,8.40514146313634,4.90689059560852,8.35314682549808,3.32192809488736,6.35755200461808,8.86418614465428,3.32192809488736,3.32192809488736,4.95419631038687,3.32192809488736,3.32192809488736,7.06608919045777,9.10852445677817,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,4,7.8008998999203,3.32192809488736,3.32192809488736,8.58120058192496,8.2045711442492,3.32192809488736,7.6724253419715,3.32192809488736,3.32192809488736,3.32192809488736
"1748_s_at",3.32192809488736,9.44914864537544,3.32192809488736,8.74483383749955,3.32192809488736,6.78135971352466,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.68299458368168,3.32192809488736,8.56985560833095,10.4367115421372,8.69696752623429,3.32192809488736,9.43045255166553,3.32192809488736,6.76818432477693,10.3297963382207,9.65284497300198,3.32192809488736,3.32192809488736,6.33985000288462,7.49984588708321,9.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.4377520723236,3.32192809488736,9.12153351734003,9.49785183695112,3.32192809488736,10.664447284548,3.32192809488736,10.0014081943928,8.91886323727459,10.1573469353628,10.4777582664439,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.37937836707126,3.32192809488736,6.75488750216347,9.44294349584873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.71424551766612,3.32192809488736,3.32192809488736,3.32192809488736,10.4594316186373,10.6759570329417,8.90388184573618,10.1548181090521
"1752_at",8.74045539698897,8.15987133677839,8.57364718749332,3.32192809488736,11.6077926419192,3.32192809488736,8.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.4093909361377,3.32192809488736,6.08746284125034,3.32192809488736,3.32192809488736,10.5896511465148,3.32192809488736,8.58120058192496,7.86418614465428,3.32192809488736,3.32192809488736,3.32192809488736,10.9322147519684,3.32192809488736,3.32192809488736,7.78135971352466,8.04984854945056,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.88264304936184,4.85798099512757,9.07948478382682,8.06069593168755,10.2045711442492,3.32192809488736,3.32192809488736,3.32192809488736,11.2726297849764,10.8925428166486,11.6114859432409,12.9964734887332,9.33315535031062,9.91737207947684,11.2336196767597,3.32192809488736,11.0960562391809,10.211888294546,10.0874628412503,12.3490047180277,12.2312211807112,12.4283601727043,11.2532565797812,13.3080545590666,12.302924464618,13.0578225412825,12.7952279660287,10.8249587405285,7.14974711950468,11.8726748802706,11.5502658068687,11.403012023575,10.929258408637,8.49585502688717,12.9346123281714,12.508042334429
"1735_g_at",8.12463831417871,3.32192809488736,8.66533591718518,3.32192809488736,7.64385618977472,3.32192809488736,6.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,7.85174904141606,3.32192809488736,8.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497,3.32192809488736,8.58871463558226,3.32192809488736,3.32192809488736,8.48381577726426,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.59991284218713,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.44708322620965,3.32192809488736,3.32192809488736,8.77807712953536,3.32192809488736,3.32192809488736,10.3728650601126,8.55458885167764,9.31061278165953,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.20945336562895,3.32192809488736,9.07948478382682,3.32192809488736,11.3553510964248,3.32192809488736,3.32192809488736,10.9322147519684,8.35314682549808,7.83920378809694,9.64024493622235,6.37503943134692,9.2667865406949,9.33091687811462,3.32192809488736,9.27146302790437
"1741_s_at",3.32192809488736,9.11374216604919,3.32192809488736,3.32192809488736,3.32192809488736,8.4797802640291,3.32192809488736,3.32192809488736,3.32192809488736,8.61470984411521,6.84549005094437,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.18982455888002,3.32192809488736,8.34429590791582,10.0606959316876,9.64024493622235,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.12412131182919,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.53915881110803,8.10852445677817,3.32192809488736,9.79766152585376,5,3.32192809488736,9.319672120947,3.32192809488736,3.32192809488736,8.39231742277876,3.32192809488736,7.18982455888002,11.9657842846621,3.32192809488736,8.80413102118332,7.88264304936184,3.32192809488736,11.5569849575945,9.33315535031062,9.52943055414615,10.1761731491075,10.6238814900135,3.32192809488736,3.32192809488736,8.39231742277876,7.467605550083,11.9285183752579,10.211888294546,3.32192809488736,3.32192809488736,3.32192809488736,7.7279204545632,7.4757334309664,3.32192809488736,8.36632221424582,6.55458885167764,3.32192809488736
"1713_s_at",7.73876783680019,8.74483383749955,3.32192809488736,7.51569983828404,5.39231742277876,3.32192809488736,8.48784003382305,7.02236781302845,6.22881869049588,8.24792751344359,8.70390357344466,4.70043971814109,3.32192809488736,5.93073733756289,5.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497,7.62205181945638,3.32192809488736,3.32192809488736,3.32192809488736,7.93073733756289,7.4594316186373,7.65821148275179,6.8703647195834,3.32192809488736,6,7.54689445988764,6.82017896241519,8.74819284958946,7.66533591718518,3.32192809488736,7.10852445677817,3.32192809488736,5.78135971352466,4.58496250072116,5.95419631038687,7.7279204545632,5.88264304936184,3.32192809488736,3.32192809488736,8.09275714091985,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,6.90689059560852,3.32192809488736,6.28540221886225,6.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.53915881110803,3.32192809488736,5.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.7279204545632,5.4594316186373,3.32192809488736
"1700_at",3.32192809488736,3.32192809488736,8.13955135239879,3.32192809488736,3.32192809488736,6.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.08746284125034,3.32192809488736,9.2336196767597,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.58120058192496,3.32192809488736,9.27379559921426,3.32192809488736,3.32192809488736,3.32192809488736,10.0292872269682,3.32192809488736,3.32192809488736,3.32192809488736,9.88264304936184,9.97584796800678,10.7168194613299,9.69348695749933,10.3564519702218,10.3966047811819,9.8073549220576,7.13955135239879,3.32192809488736,6.22881869049588,10.8129794712515,10.5717526435035,9.86108690599539,10.0914353863236,10.3793783670713,3.32192809488736,7.93073733756289,10.4481163054095,3.32192809488736,3.32192809488736,3.32192809488736,7.33091687811462,10.0402897210257,11.2246046815385,9.73640193131829,10.2033480029798,9.4594316186373,3.32192809488736
"1684_s_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.48784003382305,3.32192809488736,8.11374216604919,3.32192809488736,3.32192809488736,7.48381577726426,6.28540221886225,3.32192809488736,7.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,5.6724253419715,7.91288933622996,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.44294349584873,7.32192809488736,3.32192809488736,3.32192809488736,5.6724253419715,7.4262647547021,3.32192809488736,7.33091687811462,3.32192809488736,7.84549005094437,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.6724253419715,7.36632221424582,3.32192809488736,7.34872815423108,5.6724253419715,3.32192809488736,3.32192809488736,8.32192809488736,6.94251450533924,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,6.52356195605701,4.24792751344359,7.77478705960117,8.60733031374961,3.32192809488736,3.32192809488736,7.85798099512757,8.93369065495223,8.43462822763673,3.32192809488736,4,8.33539035469392,9.23840473932508,8.17492568250068,6.39231742277876,6.2667865406949,7.15987133677839,5.6724253419715
"1680_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.09803208296053,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.04439411935845,4.64385618977472,3.32192809488736,8.85174904141606,3.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,3.32192809488736,8.17990909001493,5.16992500144231,3.32192809488736,7.99435343685886,8,9.12153351734003,3.32192809488736,3.32192809488736,3.32192809488736,9.33985000288462,3.32192809488736,3.32192809488736,9.25738784269265,3.32192809488736,6.84549005094437,9.59245703726808,4.8073549220576,3.32192809488736,7.70735913208088,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,9.21674585819531,3.32192809488736,9.2644426002266,3.32192809488736,8.66533591718518,3.32192809488736,10.286557761608,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.70735913208088,3.32192809488736,11.0920964149908,3.32192809488736,3.32192809488736,3.32192809488736,9.38801728534514,3.32192809488736,3.32192809488736,7.27612440527424,7.44294349584873,3.32192809488736,7.74146698640115,10.5343028824546
"1658_g_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.90689059560852,3.32192809488736,5.8073549220576,6.83289001416474,5.20945336562895,3.32192809488736,6.37503943134692,3.32192809488736,3.32192809488736,5.16992500144231,3.32192809488736,3.32192809488736,3.8073549220576,4.24792751344359,6.94251450533924,3.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.90689059560852,5.4594316186373,3.32192809488736,5.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,4.52356195605701,4.75488750216347,3.32192809488736,6.44294349584873,6.68650052718322,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,6,6.56985560833095,5.24792751344359,3.32192809488736,6.4757334309664,7.16992500144231,5.70043971814109,6.4594316186373,3.32192809488736,3.32192809488736,3.90689059560852,3.32192809488736,5.78135971352466,6.68650052718322,7.43462822763672,10.8780509127285,6.10852445677817,3.32192809488736,5.70043971814109,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,6.62935662007961,7.467605550083,6,6.82017896241519,7.06608919045777,3.32192809488736,6.06608919045777,8.11374216604919,7.02236781302845,3.32192809488736
"1670_at",7.26959425168337,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.08214904135387,3.32192809488736,9.73301532168596,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.84862294042934,3.32192809488736,10.6697708885255,8.63299519714296,3.32192809488736,3.32192809488736,7.98868468677217,3.32192809488736,3.32192809488736,3.32192809488736,9.02790599656988,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.83289001416474,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,6.4757334309664,7.94251450533924,3.32192809488736,3.32192809488736,9.93369065495223,10.6147098441152,3.32192809488736,7.11894107272351,3.32192809488736,10.3847837500934,8.15987133677839,9.43879185257826,10.007027266894,3.32192809488736,3.32192809488736,10.2854022188622,3.32192809488736,9.97297978606629,3.32192809488736,10.9541963103869,10.7414669864011,9.57364718749332,3.32192809488736,3.32192809488736,8.92184093707449,3.32192809488736,7.37503943134692,4.52356195605701,3.32192809488736,3.32192809488736,11.1363503414542,3.32192809488736,10.3564519702218,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1656_s_at",5.14159627838382,6.64385618977472,3.32192809488736,3.32192809488736,7.83289001416474,6.24792751344359,3.32192809488736,3.32192809488736,6.33985000288462,3.32192809488736,6.24792751344359,5.39231742277876,5.08746284125034,6.62935662007961,3.32192809488736,3.32192809488736,3.32192809488736,4.16992500144231,3.32192809488736,4.64385618977472,5.61470984411521,5.95419631038687,3.32192809488736,3.32192809488736,6.7279204545632,5.39231742277876,7.92481250360578,3.32192809488736,5.12928301694497,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.25738784269265,3.32192809488736,4.70043971814109,4.16992500144231,4,7.44294349584873,6.22881869049588,3.32192809488736,3.32192809488736,3.32192809488736,5.93073733756289,3.32192809488736,8.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,7.65105169117893,8.5077946401987,9.31288295528435,3.32192809488736,3.32192809488736,7.70043971814109,8.90689059560852,8.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"1646_at",5.42290574261218,8.55458885167764,6.16992500144231,3.32192809488736,5.24792751344359,7.14974711950468,3.32192809488736,7.36632221424582,6.94251450533924,7.4262647547021,8.01680828768655,3.32192809488736,3.32192809488736,7.55458885167764,3.32192809488736,3.32192809488736,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.35314682549808,4.32192809488736,6.8703647195834,6.64385618977472,4.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.65105169117893,3.32192809488736,3.32192809488736,8.3264294871223,3.32192809488736,3.32192809488736,7.43462822763672,4.70043971814109,3.32192809488736,7.43462822763672,8.66177809777199,3.32192809488736,7.38370429247405,7.86418614465428,5.12928301694497,3.32192809488736,8.19475685442225,3.32192809488736,4.64385618977472,3.32192809488736,3.32192809488736,6.37503943134692,8.02236781302845,3.32192809488736,8.1548181090521,5.4262647547021,7.70043971814109,7.66533591718518,3.32192809488736,8.88264304936184,3.32192809488736,6.79441586635011,7.97727992349992,3.32192809488736,4,7.4093909361377,3.32192809488736,7.71424551766612,6.4594316186373,6.68650052718322,3.32192809488736,3.32192809488736
"1650_g_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.78463484555752,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,6.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,11.6257088430645,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.2992080183873,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.0953970227926,7.17990909001493,11.0960562391809,3.32192809488736,3.32192809488736,11.5901191741072,6.78135971352466,10.9225844027137,7.69348695749933,3.32192809488736,12.1851851668203,10.8281364841941,13.0187217919702,3.32192809488736,10.1996723448364,3.32192809488736,3.32192809488736
"1615_at",7.52434581646254,6.22881869049588,3.32192809488736,6.4093909361377,3.32192809488736,6.82017896241519,3.32192809488736,3.32192809488736,7.34872815423108,7.5077946401987,7.08746284125034,5.52356195605701,3.32192809488736,7,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.13955135239879,3.32192809488736,3.32192809488736,3.32192809488736,8.54689445988764,7.98299357469431,3.32192809488736,6.06608919045777,8.78135971352466,5.93073733756289,6.4594316186373,7.85174904141606,7.76818432477693,6.02236781302845,7.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.29920801838728,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.1959872980285,3.32192809488736,10.1421070573025,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.4948555844912,3.32192809488736,6.52356195605701,3.32192809488736,3.32192809488736
