"","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","CG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG","NG"
"40855_at",3.32192809488736,3.32192809488736,5.90833256978243,5.35402893805439,3.51475349843975,5.82603995889619,5.58886451819015,3.32192809488736,4.62293035092018,3.32192809488736,6.31885910596865,5.31143045574974,5.28577209324984,3.32192809488736,3.84799690655495,4.9560566524124,3.32192809488736,5.4666271200415,3.32192809488736,5.04657836662033,3.32192809488736,5.0686708106651,4.16188768237689,4.86987140617771,3.32192809488736,3.32192809488736,3.32192809488736,5.67440415393769
"40962_s_at",3.32192809488736,7.0837452373945,5.45811948117451,5.76234881564413,6.69585465757173,6.08915913191124,6.03143930931934,3.34056226902641,5.29755828116819,5.23150921086705,4.28392177230762,5.72465027173297,5.16027483140859,6.04984854945056,4.92599941855622,3.68706068833989,6.26190685982807,6.08703845676695,6.79882817809111,6.11582397743624,4.00270252037982,5.16390121381454,4.33342373372519,3.83995958748953,3.86096279785812,4.91552090075196,3.32192809488736,5.49920809085669
"40966_at",3.77610398807316,5.81455042346181,5.92671109909728,5.99887245399427,6.22689381357139,5.70182625841205,5.8011586560937,3.32192809488736,5.37920505996061,4.87282875953489,4.71808758396052,3.32192809488736,5.00764403087801,5.64299031296116,3.32192809488736,5.2098432305255,5.70929063572336,5.67129337248158,5.07124781946144,3.65764000520782,3.32192809488736,3.37155886261196,3.32192809488736,5.80658184262093,4.96993327469786,4.41683974191283,3.32192809488736,4.83945576522463
"40976_at",5.19377174339668,7.16912328147676,5.73226919950145,6.59365255839793,6.82349462471286,4.36527259976453,3.32192809488736,4.6667565918848,5.20515788392009,7.13483699344912,6.27444804392521,5.00854067170295,3.32192809488736,5.1622906135458,3.32192809488736,3.32192809488736,4.08151006812092,4.45746296464855,5.94626298433245,3.32192809488736,4.17552460108987,5,3.32192809488736,3.93734439215023,3.32192809488736,5.0686708106651,3.32192809488736,5.71644223684332
"40995_at",6.63372181264101,9.35772793231062,4.32337006906127,3.99095486039699,8.74745453765868,3.94579495674006,3.32192809488736,3.32192809488736,3.32192809488736,4.5765221379205,3.32192809488736,3.32192809488736,4.13750352374993,6.58556349845569,3.32192809488736,3.32192809488736,7.49577509696993,6.59051219998164,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.54101915313356,3.57893871309339,3.32192809488736,3.32192809488736,4.47767732756531
"41016_at",3.32192809488736,7.13586316536868,5.34553831007001,8.23218105768664,6.42492208821069,4.13668357769724,5.95210055416844,3.32192809488736,8.13586316536868,6.99627574898989,7.04952186453218,9.66734221287713,7.33046876659032,6.60496086950378,8.51214785854752,3.32192809488736,6.46515822966425,8.62870070052256,3.32192809488736,5.63575439127776,9.42168616678098,3.62760683812965,3.32192809488736,5.02768487693716,6.27052894238072,3.61588707391606,5.96324290431883,8.12598165385472
"41028_at",3.32192809488736,5.91838623444635,5.71753934339116,3.73226919950145,5.27686882997646,5.12845838414693,6.83895176695194,3.32192809488736,3.32192809488736,3.49825086752783,7.27435485560099,3.32192809488736,6.2667865406949,5.81147103052984,3.52356195605701,3.87085786436376,5.24982454861618,4.51032901949057,4.09929520433777,7.08076424148888,3.32192809488736,4.19455988602261,4.34198574722862,5.73498052343589,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"41035_at",4.94485844580754,6.77188557851537,4.77557736093065,5.73498052343589,3.63807383718072,3.32192809488736,3.32912359629157,3.32192809488736,4.58135124716878,6.30012372456901,3.34056226902641,5.09929520433777,5.53262865751717,5.81557542886257,5.79441586635011,5.4032677223393,5.42794133250948,3.90303827011291,3.70487196445635,3.89044669267991,5.80812758745547,4.58195375084882,4.32409051603798,3.32192809488736,5.49729300866279,5.11353381959191,5.28577209324984,4.6724253419715
"41046_s_at",3.32192809488736,6.51270096342525,4.11603199344711,4.89917563048051,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.92528738677033,4.88313201565728,4.16349873228288,3.32192809488736,6.08342613943746,6.03562390973072,4.70043971814109,3.32192809488736,5.61970645004589,5.60673831741759,4.20554891117303,3.32192809488736,3.32192809488736,3.32192809488736,5.03210084316702,3.32192809488736,5.49729300866279,3.60880924267552,3.32192809488736,5.38887833881199
"41055_at",3.32192809488736,6.52512925120397,5.40156220725607,5.91695427895322,6.25398926623079,5.54008928198252,5.61647532878288,3.32192809488736,5.2637856138908,7.50263293508292,4.47053686509258,3.32192809488736,5.36632221424582,5.97338167497138,3.93545974780529,3.32192809488736,7.11363799658159,5.35191096110308,5.35155766245043,3.83187724119167,3.32192809488736,3.67016051412663,4.63633460244218,5.87479696589866,6.21645486514476,4.16751850373522,5.56285295958392,3.86294724802092
"41082_at",3.32192809488736,5.35049724708413,6.32768736417605,6.37521323955639,6.37608196665007,5.43295940727611,8.15137177625395,4.75060650483559,7.27686882997646,7.23141320720433,7.58466190794147,8.38814647613138,6.1935746404466,7.13247402436537,6.16390121381454,4.32337006906127,4.64789009105921,4.73009646559547,4.19927972133662,5.25058266478754,6.21003812347289,4.89965902637744,4.70376517879341,6.05289404674744,5.21218021004443,5.56102057782927,5.6406787642337,7.16098067558037
"41096_at",3.47248777146274,4.28909670241999,5.21140163741847,3.32192809488736,3.32192809488736,4.60050764534579,6.71918344048179,6.61456262282411,4.76659516172927,3.35895882583233,4.01703108052784,3.32192809488736,6.54303182025524,6.68706068833989,3.32192809488736,5.44261180368934,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.99186193055632,3.62175885670973,3.41278152533848,4.34695688937888,4.05658352836637,4.51032901949057,3.32192809488736
"41098_at",5.17392693199981,6.96912746057068,5.9047249283904,7.28429202639431,8.37160242158725,7.60021027442009,5.91910167955939,4.43895814789755,7.15674042118313,5.12308675098106,4.42425028608405,8.76467258459178,8.28665016505645,7.39780296186249,5.84297883178833,4.15946772926677,8.27738039923056,5.79103261675567,4.21800615028443,6.87946072253802,6.36789520554199,5.39814511650441,3.32192809488736,4.06781078378962,4.22419466397043,3.38956681176273,3.32192809488736,8.81121411751324
"41107_at",4.99548451887751,8.16510798514454,5.26153081524341,4.63865311646611,7.84924870276441,6.01212167271222,5.23035674505615,4.54163873443614,5.34766565630097,5.46825746832314,5.31903981556254,3.32192809488736,5.84549005094437,6.92789645372882,3.8073549220576,4.42155994490182,6.09169983413681,3.32192809488736,3.96901230751632,5.33199177823206,4.603477988254,3.55704241526372,3.5765221379205,4.81198471935167,4.27724089833207,3.32192809488736,4.03033607837096,4.89093302170554
"41115_s_at",3.32192809488736,7.87387470348735,3.32192809488736,4.41818994794577,7.85181149439505,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.38180248316877,3.32192809488736,3.32192809488736,3.32192809488736,6.66177809777199,5.51696065989882,3.32192809488736,3.32192809488736,3.32192809488736,5.40429006444484,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.29682445864937
"41122_at",3.96347412397489,4.20945336562895,6.54581396282903,7.92629599478111,5.40769264866568,4.29865831556452,5.34801990922869,3.32192809488736,6.2637856138908,6.99627574898989,4.67976157351685,5.96555343498708,3.32192809488736,3.32192809488736,3.32192809488736,3.87479696589867,3.32192809488736,5.04745114041639,7.13637597774421,3.32192809488736,3.32192809488736,4.96670731415032,5.47248777146274,3.73009646559547,5.28835856219366,5.70431867776083,6.25323293853803,5.81275490980019
"41123_s_at",9.13724734066467,6.74214098549815,4.89530262133331,3.32192809488736,8.51131780343185,7.76460624310965,4.13750352374993,5.05918219921169,4.36457243229586,3.32192809488736,3.32192809488736,3.32192809488736,6.03254169727004,8.67789578412836,3.32192809488736,4.35402893805439,8.89093302170554,5.20241772157518,3.32192809488736,4.57470704641555,3.32192809488736,3.32192809488736,3.32192809488736,5.79545527204412,3.32192809488736,3.32192809488736,5.14608493861619,5.84046323386954
"41124_r_at",7.80799883862303,5.46205231879643,3.85798099512757,3.32192809488736,6.9598860482943,6.55136220398739,3.75167794568758,3.80838505065609,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.08108392868763,6.71630503984442,3.32192809488736,3.32192809488736,7.90965311453448,3.63807383718072,3.32192809488736,3.49697358099828,3.32192809488736,3.32192809488736,3.32192809488736,4.71863561627134,3.32192809488736,3.32192809488736,3.48026512205446,4.96439863220318
"41137_at",3.32192809488736,6.86083867904349,6.07531869255335,6.36544758855011,6.19495379593384,5.17472598770613,4.69209237542757,3.52105073690096,5.04701481951759,4.80992886572143,3.32192809488736,3.88166461932035,5.3819754785573,5.45779126025604,4.03562390973072,3.84498815668261,6.35438163211332,5.45746296464855,5.27724089833207,4.46336088581666,4.4995270242151,3.90400231628369,3.48284828306847,4.04176864995163,4.26753579806874,3.32192809488736,3.53977919169849,5.04614178164472
"41138_at",8.53449743373817,7.15583017155653,9.6429000875663,9.71536145712209,9.24583788960736,9.85869594695243,9.93888855343132,10.4930548415394,10.2847084486922,5.6046644151637,10.6707447553018,9.63604452602804,10.8384160757973,7.81870998533361,6.82400405093315,9.35155766245043,7.05712530427152,7.52857131887076,8.51727569320958,7.35755200461808,7.96462966672059,9.30247899623343,9.16842141085193,10.0703893278914,8.89542381038297,8.70404195482129,9.70927340159136,9.48932616830064
"41144_g_at",4.94953493301701,9.1154858874362,6.32768736417605,7.17901334610923,9.39497708552647,6.91097245165513,6.52183596254539,4.18824265626441,6.30505851953743,5.86245139132558,6.28243980500639,5.9114519116266,5.20476675065461,7.330827266944,4.48542682717024,4.9217219470096,7.94597048488071,7.19327893552139,6.1876489953106,6.75100838840963,4.53356334821451,4.90207357931074,3.74846123300404,5.07638806851284,3.9126498648972,4.99774402605963,3.66448284036468,6.38284014447524
"41158_at",9.02762959173316,9.7443629510903,6.20084957463721,7.94982671075911,11.2954245747003,10.5264014259875,9.10315664835549,4.92504996472736,8.9515761390748,8.89333187113124,6.56833618213375,7.08809918399721,9.30822524844126,10.8598453439214,6.62789861587175,5.12515513132229,10.806066226089,7.88685494419888,4.77505054148317,8.05620416414164,7.31894946359502,5.40599235967584,5.58225490835766,8.14414836650889,7.73768676140986,5.13175409098481,6.25323293853803,9.4717361720496
"41164_at",3.32192809488736,3.32192809488736,3.32192809488736,5.61146750023341,3.32192809488736,11.8826048418898,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.86690797814317,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.90592847817313,3.32192809488736,3.33628338786443,3.32192809488736,3.32192809488736
"41165_g_at",3.32192809488736,3.7279204545632,3.32192809488736,4.4369613378336,3.32192809488736,11.0938796809996,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"41172_at",3.32192809488736,3.81147103052984,6.81121411751324,6.54565954002547,3.32192809488736,5.55305325276641,5.15663931069209,4.25323293853803,6.22149045504206,4.83642913116165,5.74416109557041,6.75007048586569,5.2349610948395,3.32192809488736,3.32192809488736,4.35191096110308,4.41683974191283,4.92599941855622,5.54905302933729,5.48252564076792,3.32192809488736,4.56498780095989,3.99548451887751,5.17751920259781,3.32192809488736,3.71699089440494,3.32192809488736,4.09254574154357
"41193_at",6.88996019965864,4.5453506448223,6.85399564717639,5.77241355474848,5.35825558670513,6.141187525005,7.82209277437953,7.08172309064488,5.99616274268106,7.70210340662939,6.67976157351685,4.62410089462811,5.43128865429159,4.93545974780529,3.78659636189081,5.83061027435791,4.08831123588866,6.01122725542325,3.32192809488736,5.7371459197762,3.32192809488736,5.51380653743372,5.52450253744916,5.83869970177424,5.98276546258365,5.57621978120958,6.44261180368934,3.73443866613717
"41198_at",6.37155886261196,3.32192809488736,8.1766718338829,7.70701394843505,3.32192809488736,7.4511286697602,8.15375467876268,8.64071491068008,8.34518344718767,3.32192809488736,7.38543103719352,5.96555343498708,7.06177619758669,7.45376448215815,3.32192809488736,7.58052239354612,3.32192809488736,6.73890291428176,5.39985467357243,6.08470210801199,3.32192809488736,6.69627208392586,6.67919857056692,6.40002551791402,4.84348142543246,6.31070365722511,7.88472001256047,5.5077946401987
"41202_s_at",4.05311133645956,6.09761079662642,8.1056990276588,8.42395627425468,5.81044310384517,7.79402589607043,8.16279411930629,7.19741329913937,6.2228431931073,7.65499397296372,7.8067751513205,10.4622977655389,8.78956624787973,6.49217365961083,3.32192809488736,6.1243281350022,6.8877689486479,7.21198560627522,3.48928602262588,8.35979347731114,4.9174317553901,6.95779854706707,7.31967212094699,6.98788928130278,6.33449676839042,6.9060487779473,7.09718938723511,5.5795422249369
"41209_at",6.70043971814109,5.93073733756289,9.20562221698545,7.99520183149718,6.53683000504806,6.5337190711399,7.76228236721628,7.31759350462347,6.15258906928713,5.58586390346269,8.91501290427419,8.38590552989337,7.29176929931869,6.18824265626441,6.71836162613835,6.87024140704511,5.31542131594578,7.96491840784853,3.32192809488736,6.69863522129434,3.32192809488736,6.55673594791453,7.74449750574819,7.35878304818473,7.44989147301094,5.61264737765832,7.79012038464125,8.91996570263619
"41214_at",7.14669594803066,3.32192809488736,3.32192809488736,8.70894591396097,7.50485870339838,7.4110872267986,3.32192809488736,8.10580377191708,7.60451616514653,3.32192809488736,8.15410924262952,8.29186136958522,8.05452292243238,3.32192809488736,5.3819754785573,7.71657942079634,6.24982454861618,3.32192809488736,3.32192809488736,3.32192809488736,7.24792751344359,3.32192809488736,3.32192809488736,7.50151876189358,3.32192809488736,3.32192809488736,8.31723170022261,7.68929916053589
"41216_r_at",6.61323695471633,7.38603490991357,7.66569121703696,7.00101403849448,4.02945288578697,7.14435233866261,7.44145028021684,7.05082816059145,7.43379405875492,6.49008872394347,6.33592624092836,8.62844554013718,8.26734852020245,3.32192809488736,5.69209237542757,7.06361079526034,3.32192809488736,5.34837407519116,3.32192809488736,5.33449676839042,5.92076967302065,6.96312728059279,6.72451385311995,6.93428059364002,7.72785240130528,6.63284983011771,6.55750199425594,6.04439411935845
"41275_at",5.68369645430652,3.32192809488736,5.70487196445635,6.29719141656586,4.32192809488736,5.30961277245412,5.55090066464752,5.78424222205778,6.10956950937069,7.15936680974374,6.98401963308582,4.66049513188851,5.19574129324645,5.14241343787374,3.67807190511264,4.46532151358055,3.32192809488736,5.19810120932482,3.32192809488736,4.26753579806874,3.32192809488736,5.21295836272829,4.58074849176377,5.22303633790187,5.15825622881134,4.59275601044103,4.96162332828694,4.54411440220947
"41291_at",4.97269265400426,3.32192809488736,8.15471686374234,8.15050890516397,4.75167794568758,6.80477637795583,5.24222139509837,5.27575204882853,5.47508488294878,4.9481335778404,6.63517394667492,5.75568877685271,5.16027483140859,3.32192809488736,3.4594316186373,4.32337006906127,5.50684309896982,4.92599941855622,4.89917563048051,7.00247750360624,3.32192809488736,5.04701481951759,3.50716034911752,3.80012335282653,4.71699089440494,6.19633163426576,4.25776496857139,4.93026424523502
"41302_at",5.92124588858559,9.45666243098838,7.42995065740377,8.75779000799425,9.0553366711374,8.01914589831014,10.0238929340633,7.68187087996144,9.18910797416213,6.48333211126848,9.45840661323653,9.33730969308812,9.90166640682756,8.22409817231131,6.50303064564116,7.47500379394329,8.28151280179973,6.64255717959562,5.8073549220576,7.88307090393257,7.17242750864548,8.68853007740688,7.63887028624613,7.87694662152238,8.30048984436311,8.11878537780735,6.90616906769106,9.14121307548434
"41318_g_at",4.01792190799726,6.91993591734946,4.70487196445635,4.9518675043269,6.29957437060887,3.32192809488736,5.53169336086147,3.32192809488736,6.93910901304242,7.10988287758846,4.5837597536395,5.7273759385949,3.36597242759338,5.41447383643093,6.43128865429159,3.32192809488736,4.268284666521,4.77399632511117,4.64443315240625,4.46793154602629,6.49936756634913,3.73552217729654,3.32192809488736,3.32192809488736,4.35614381022528,4.43895814789755,3.32192809488736,6.18070484019556
"41356_at",3.58496250072116,6.8444860877578,5.64645070648318,6.41650199286742,6.57757988767055,4.82374936030827,4.01077983875324,3.68144926531496,3.9429835981871,5.02458563827827,3.32192809488736,4.07296327155522,4.30231905094883,5.66163560233596,3.32192809488736,3.41413553298445,5.73552217729654,3.61941301059794,3.68594014844598,3.85399564717639,3.32192809488736,4.0866139474095,3.74846123300404,3.32192809488736,3.32192809488736,3.32192809488736,3.81455042346181,3.41683974191283
"41385_at",4.43295940727611,8.88792122644128,6.53636379239547,5.80374366850523,8.51936105315614,7.05799172275918,6.40735275114004,6.11103131238874,7.16380060395775,6.35279382940117,4.17791779219584,3.96069703930431,6.69752363881355,7.89372623659722,4.28540221886225,5.44128427192704,8.14353627696178,6.90532682878751,7.46768705597499,4.86145916636151,3.92694824794977,3.32192809488736,3.32192809488736,3.74416109557041,3.32192809488736,3.32192809488736,5.78450398292957,5.9143253300853
"41387_r_at",7.13134253912326,3.32192809488736,6.14261765544658,6.89796643164945,3.32192809488736,6.52230689287139,6.5022351148568,6.32660925100527,5.54565954002547,3.32192809488736,3.32192809488736,6.53434179481026,5.36632221424582,3.48928602262588,3.32192809488736,5.71945727459875,3.32192809488736,5.18308946064076,4.81762325751143,4.11603199344711,6.33431798469344,5.48026512205446,3.32192809488736,3.32192809488736,5.66959375118833,3.32192809488736,5.99367436175059,3.5033487351675
"41395_at",5.19770815795585,9.25616150230877,6.70279604433096,6.23074100262691,8.92207888776625,6.86789646399265,7.97905357668548,6.54966917072649,7.41210404467757,5.99390075563742,4.40667271575583,7.39891466788541,7.17132694023331,8.25441452637856,4.38543103719352,5.28058520256447,7.73944309777245,7.2572935458175,6.9979697822671,7.21295836272829,5.41683974191283,6.27891401949994,4.96670731415032,5.46695333712393,4.81659970653491,4.18982455888002,4.53231695933277,7.3639595068907
"41401_at",5.63517394667492,5.13051908302734,6.21003812347289,7.44914864537544,4.18269229751619,5.63081315229913,8.41531924814038,7.93722667397948,7.43320985342566,5.87798958538721,7.61109859056283,4.44228003525258,8.35539514750925,4.82374936030827,3.65535182861255,6.99491908871511,3.33342373372519,5.51191074867093,6.49489557548345,3.75488750216347,3.4235781709818,6.48623167798101,5.47443604325227,7.25077213159993,5.50271248596606,6.51522674595618,7.70507939227405,6.39489136644259
"41407_at",3.96347412397489,3.32192809488736,6.43128865429159,7.46213413901712,4.77346892790519,6.36911745859982,5.06565847093199,6.1647058401828,7.18596562810667,6.46646398383497,7.4631973798335,5.78607355157855,6.6612080315625,6.2635978485439,3.32192809488736,6.02214584287018,3.32192809488736,3.64500988439109,7.67750824226472,4.09761079662642,3.32192809488736,6.01970191444255,6.20026107981327,4.71149490665009,6.80555042521086,6.62556273996637,6.64731450954714,5.24450655139592
"41430_at",3.32192809488736,7.77623561482759,6.10139795218253,6.71218305120923,7.48856320938572,5.76950729143624,5.85249829878989,5.51569983828404,5.52825874275841,5.44757919654888,5.44757919654888,5.47961860846942,6.45187047886432,6.21393046372921,3.32192809488736,4.82883464946806,6.54581396282903,5.4594316186373,5.38887833881199,4.47767732756531,3.91456452349394,4.73335434061383,4.46597446450407,5.14689956034359,4.87184364850932,3.98276546258365,4.16269343221124,5.13791332208841
"41438_at",3.41953889151378,5.75968848842729,4.5668151540109,6.04023491675437,5.19888699095693,5.5909612413426,5.56985560833095,4.90929308582382,6.34145210748113,6.70501025298183,3.32192809488736,5.77505054148317,5.13750352374993,4.77346892790519,4.12928301694497,5.14608493861619,3.94485844580754,7.01010845347429,4.23725777090037,3.32192809488736,3.35895882583233,4.70818723602071,3.54596836910529,4.83187724119167,3.76234881564413,3.36737106564853,3.32192809488736,5.39403389536778
"41439_at",3.32192809488736,4.24944534108584,6.6015479611556,3.32192809488736,3.46205231879643,5.15380533607904,5.42592920520858,5.02945288578697,5.88508622529017,4.76022094646651,3.32192809488736,3.81864608282254,3.32192809488736,3.5909612413426,3.32192809488736,4.05224198118114,3.62410089462811,7.14363830992204,6.16309613843601,3.32192809488736,3.32192809488736,4.42155994490182,3.95512678126137,4.36737106564853,3.32192809488736,3.51475349843975,3.32192809488736,3.32192809488736
"41475_at",3.32192809488736,3.32192809488736,5.24374523473398,6.19278595925112,3.32192809488736,4.25171909260596,6.80012335282653,6.08448952493625,5.60644222813161,5.74065777162389,3.32192809488736,3.32192809488736,3.32192809488736,4.69376571221778,3.32192809488736,3.6507645591169,3.32192809488736,3.32192809488736,4.9500017490835,3.32192809488736,3.32192809488736,3.50589092972996,3.32192809488736,3.63343121035563,4.49697358099828,3.32192809488736,4.81147103052984,5.94743238947137
"41528_at",6.50462039240355,8.09349679489191,6.9429835981871,7.86375265183938,7.95982810291661,6.96000193206808,4.21179097625254,5.29130885982897,6.38543103719352,6.72082566608984,5.97407036702403,5.60258752734256,5.42021289061078,7.46581125447608,5,3.9136075118231,7.22978016673333,6.11914863981125,7.11009175192513,6.25889575507544,5.08576455377831,4.77978500530113,4.94953493301701,4.95093492831454,5.43295940727611,5.01792190799726,4.37920505996061,5.66562016406638
"41530_at",3.52356195605701,5.43162295971329,5.64212391615349,5.11561593142811,4.71863561627134,6.20359271420771,6.13914201914569,4.98048235553826,4.69041709553247,5.92100780045222,3.32192809488736,3.32192809488736,6.30213623462205,3.32192809488736,3.32192809488736,3.93357263826102,4.62935662007961,4.03826057517535,6.14302600388997,3.83187724119167,3.32192809488736,4.72082566608984,3.64385618977472,4.61176256006487,3.42223300068305,4.6450098843911,5.1811025507538,3.76765479823735
"41536_at",3.32192809488736,4.24944534108584,5.30669970727279,7.75254790584714,5.37260391520448,4.53044535469291,4.89869207256049,3.57288966842058,4.37920505996061,3.32192809488736,5.59961534862161,6.9546616208379,5.74658149978581,4.54101915313356,3.99095486039699,5.04483123344781,3.88264304936184,5.77373265060786,3.32192809488736,4.24488705912353,5.07424852334703,5.46401472450489,4.35543919724869,5.3547342399706,4.97361127551947,5.09929520433777,4.4541758931858,6.83794324189103
"41549_s_at",7.61102479730735,6.35279382940117,7.92219784839637,5.61706334388818,6.55581615506164,6.67115181382563,7.14934066928622,7.05723363504243,5.83491342970104,6.7351159559674,6.91945926911157,4.73009646559547,7.47743448368073,4.8073549220576,4.45285896471381,6.77663042305105,4.96347412397489,5.21529030565123,6.23227701026829,4.62702310555406,3.32192809488736,5.91623776786777,5.57682443127748,5.99118168140853,4.7338966052475,5.68901954137795,7.14425035619052,5.40463068421761
"41589_at",3.32192809488736,8.00191480808022,5.09339115325301,5.71479501111816,6.84410942136841,3.32192809488736,3.32192809488736,3.32192809488736,5.42928119333566,3.32192809488736,4.04001567884788,3.32192809488736,4.10936055940423,7.02125762056052,6.20359271420771,3.32192809488736,6.46776855726253,4.36527259976453,4.93073733756289,3.32192809488736,3.68929916053589,3.32192809488736,3.32192809488736,5.41413553298445,3.75274859140713,3.32192809488736,3.32192809488736,5.62439338221977
"41624_r_at",6.94016675048282,3.32192809488736,8.24355484277846,8.11805857928271,8.25889575507544,7.62095290227168,6.28299572115515,7.78430766672839,7.3671963100259,8.17087646560415,7.67115181382563,7.25238159567046,7.96029160078522,4.64789009105921,3.32192809488736,5.20711196120771,7.66519377274042,7.20613525340459,7.66533591718518,6.74011804283313,3.32192809488736,5.38715571766298,5.37330019660839,5.77373265060786,3.32192809488736,6.9953714505722,6.89917563048051,6.43529521564717
"41675_at",3.32192809488736,9.37549563324438,3.32192809488736,6.27314285930808,8.69230164869741,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.43362716708478,3.32192809488736,5.22958792274065,4.35049724708413,7.31759350462347,5.4093909361377,3.32192809488736,7.90092717052718,5.39746072605472,3.4995270242151,3.91838623444635,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.91623776786777
"41686_s_at",3.32192809488736,7.28039961112653,3.81147103052984,4.56132613645392,6.73226919950145,4.48413813120167,4.22419466397043,4.09845324630927,4.16108148227718,4.25171909260596,3.32192809488736,4.39300425689832,4.69432306012539,6.19160212846187,3.44625622988956,3.44360665147561,6.47297508612399,3.52105073690096,3.67694435910691,4.25625587320273,4.12598165385472,3.37712374912949,3.32192809488736,3.50462039240355,3.32192809488736,3.32192809488736,3.38818953715608,4.19377174339668
"41688_at",3.32192809488736,5.81121411751324,3.76341157447001,3.32768736417605,6.79194427242006,5.4708621994137,3.87184364850932,3.32192809488736,5.71561885907482,8.65495818251628,4.27127625917593,4.41413553298445,4.98732086592925,6.93369065495223,3.32192809488736,3.32192809488736,6.9407540474748,5.23802251782572,3.32192809488736,3.32192809488736,3.32192809488736,3.70043971814109,3.46597446450407,4.36737106564853,4.75755668893945,3.32192809488736,4.55028504908841,4.41142624572646
"41689_at",3.54843662469604,5.98253731439927,4.55765515472542,4.49761236561836,6.72123593057174,5.65477921695952,5.29462074889163,4.35825558670513,5.60258752734256,8.43053618373656,4.63517394667492,4.80787007829978,4.9923152518612,6.99378756313484,4.09592441999854,3.51475349843975,6.38249434029312,4.74469931420784,3.69488019279919,3.95326523901484,3.87479696589867,3.32192809488736,4.15623479785027,3.96439863220318,4.55213110825378,3.50716034911752,4.63691458035588,4.75702324650746
"41704_at",3.32192809488736,8.67891698667984,3.32192809488736,5.99254185910911,8.32737299771661,3.32192809488736,3.32192809488736,3.32192809488736,4.50398470389761,5.68901954137795,3.32192809488736,3.32192809488736,4.2349610948395,6.83832152141272,3.86789646399265,3.32192809488736,7.28373660962484,4.0232553523003,6.28780470907755,4.04001567884788,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.15137177625395,3.32192809488736,3.32192809488736,4.54411440220947
"41723_s_at",5.37155886261196,6.17292748960384,7.98071082890019,7.84235034341381,6.01547080763938,9.01997984217095,8.31519485809282,8.88331533530101,8.75037202104098,5.5478199565777,8.33172312827488,6.42290574261218,8.97965383615937,8.93315950379907,5.04439411935845,8.57957993604589,4.29792505250381,6.26903314645524,3.32192809488736,6.45713459431804,5.75835648293992,7.40514146313634,6.62146583446014,5.82273014794452,4.85449441815488,5.79233480570669,8.1154598772311,6.4262647547021
"41725_at",4.60880924267552,5.39609097039437,7.3151495622563,7.13010717865883,6.7679195858018,6.41193462479118,4.50207595604579,6.45844762743792,4.47702965301306,3.32192809488736,6.01903466936434,3.32192809488736,5.61735726159132,5.62877359520165,3.32192809488736,3.32192809488736,5.44658708530688,4.78816365703777,5.08873524619028,3.85399564717639,3.32192809488736,4.18428029441938,4.85549144310187,5.87725345387661,4.27052894238072,5.46466826700344,4.75060650483559,3.32192809488736
"41732_at",3.32192809488736,5.67327373660982,4.79960542245267,3.88557436437143,3.8972404255748,3.32192809488736,4.99684064779537,5.84071499114108,6.46254317053042,7.02081330425245,6.7062542535732,5.68985823631925,6.13504228623365,5.23266075679027,3.32192809488736,5.70846316507212,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.40735275114004,5.44757919654888,5.72055209160511,4.29645740737124,5.93640237772506,5.27090264916713,3.32192809488736
"41734_at",3.32192809488736,5.94321808742628,5.05701696536554,5.36036427654347,5.67863534782274,4.43629511983936,4.9136075118231,5.85972112892796,5.65334669272218,3.5765221379205,5.22187708107703,3.32192809488736,6.10244817792658,5.78188423454149,3.32192809488736,4.24184018356467,4.89869207256049,4.73335434061383,3.69488019279919,4.5478199565777,3.40599235967584,4.98550043030489,3.32192809488736,4.55151601762801,4.52481592835751,3.32192809488736,3.46597446450407,4.80580834870147
