"","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR","PR"
"31557_at",8.55727222306003,9.43462822763673,7.13955135239879,8.9915218460757,9.48179943166575,10.1344263202209,4.70043971814109,10.1996723448364,7.13955135239879,4.39231742277876,9.90086680798075,9.00842862207058,10.1098306542788,3.32192809488736,8.59245703726808,7.53138146051631,3.32192809488736,8.10328780841202,3.32192809488736,10.3106127816595,10.5401280385821,7.8008998999203,9.57553924683453,9.87805091272854,9.83605035505807,9.81057163474115,9.84862294042934,9.66533591718518,3.32192809488736,9.82654848729091,10.2179576978641,10.0674343607565,9.39660478118186,10.2094533656289,9.57364718749332,10.3674147512468,9.58871463558226,9.55458885167764,10.2749604721406,10.3793783670713,10.3858624006415,7.4178525148859,9.99435343685886,10.0498485494506,9.5352753766208,9.39660478118186,9.36850646150769,9.5372184005386,9.63843591399047,9.82813648419411,9.71080643369935,8.95710204156229,9.46147944728616,8.56605403817109,10.1137421660492,9.82177398197057,8.94544383637791,9.6724253419715,8.7515440590891,8.2045711442492,9.78790255939143,8.62205181945638,9.38801728534514,7.4178525148859,9.04165915163721,8.66888498426625,8.04984854945056,5.32192809488736,9.3151495622563,8.73809225962049,9.58496250072116,9.04439411935845,9.5372184005386,8.95710204156229,9.34207466799914,9.3037807481771,9.51372759595244,9.29001884693262,9.68650052718322,9.43462822763673,7.91886323727459,8.74819284958946,9.97010589061218,10.1535520317081,9.16741814583174,9.56224242422107,9.46964181723952,9.83447104998422,9.87805091272854,9.35974956032233,10.0741414627525,3.32192809488736,9.78790255939143,9.93957921431469,10.403012023575,8.98013957763916,9.403012023575,9.46352437327118,9.83130724380205,8.89178370321831,8.76818432477693,9.30606168942834
"31568_at",9.17567429189613,9.3037807481771,8.43879185257826,9.10328780841202,10.0279059965699,9.63299519714296,7.29462074889163,9.5274770060604,3.32192809488736,6.16992500144231,9.33091687811462,8.4797802640291,9.07948478382682,6.02236781302845,8.91288933622996,6.98868468677217,3.32192809488736,8.28540221886225,6.7279204545632,10.0633950812885,9.34872815423108,3.32192809488736,9.04165915163721,8.98584193700334,9.11374216604919,9.16992500144231,9.39016895620018,9.51963625284321,3.32192809488736,9.22158712126481,8.91886323727459,9.16992500144231,9.11374216604919,8.90689059560852,9.18487534290828,9.15987133677839,8.51175265376738,9.42206476617281,8.74819284958946,8.90989308377004,9.40087943628218,3.32192809488736,9.36632221424582,9.17242750864548,9.33762190199251,9.20212382383046,9.35974956032233,9.37503943134693,9.41151098801207,9.319672120947,9.44914864537544,9.75488750216347,9.95710204156229,9.04984854945056,9.64745842645492,10.5323559252888,9.19967234483636,9.79766152585376,10.6715410667119,9.6724253419715,9.5077946401987,9.91886323727459,9.93663793900257,9.23601419190008,9.66711154207503,9.7797193551434,9.59618975614441,7.3037807481771,9.19229281447077,9.21431912080077,10.1799090900149,9.20212382383046,10.8225708309502,9.56795607541547,9.45532722030456,9.75655632252409,9.85330955540367,9.58496250072116,9.59245703726808,9.60733031374961,8.61102479730735,9.38801728534514,9.54689445988764,8.88874324889826,9.35755200461808,9.7431513941125,9.64745842645492,9.31288295528435,9.81698362325538,9.4241662888181,10.0251395622785,5.28540221886225,9.86108690599539,10.0361736125535,9.20701432017753,9.37286506011259,9.75988818322183,9.56795607541547,9.74651432113846,9.56605403817109,9.47775826644389,9.19475685442225
"31573_at",8.48743811292871,8.78790255939143,7.91288933622996,9.48179943166575,9.31288295528435,9.4655664048094,3.32192809488736,9.53915881110803,3.32192809488736,6.53915881110803,9.14720492494223,8.56985560833095,9,5.08746284125034,7.13955135239879,5.7279204545632,5,8.01680828768655,3.32192809488736,9.58683978796183,9.05256805080415,5.35755200461808,8.96000193206808,8.80413102118332,9.11113567023471,9.20701432017753,9.4241662888181,8.92481250360578,3.32192809488736,8.99717948093762,8.61838550225861,8.79441586635011,8.94251450533924,9.16741814583174,8.86727873970966,9.23122118071119,8.62205181945638,9.56033283421244,8.31741261376487,8.49984588708321,8.93957921431469,3.32192809488736,9.01122725542325,9.0389189892923,8.77807712953536,8.88569637333939,8.876516946565,8.68999797141945,8.98868468677217,9.04984854945056,9.2667865406949,9.18239435340453,9.70390357344466,9.10852445677817,9.18487534290828,10.2094533656289,9.06069593168755,9.26912667914942,10.3955341354623,7.85798099512757,9.39016895620018,9.35535109642481,9.5274770060604,8.22881869049588,8.78135971352466,9.80413102118332,8.99435343685886,6.78135971352466,8.73470962022584,8.62935662007961,9.79603960882977,8.64385618977473,10.2008986050384,8.8073549220576,8.51175265376738,9.22881869049588,9.1006623390052,9.1006623390052,9.4093909361377,9.45327063401062,7.12928301694497,8.87958324961278,9.25502856981873,8.74146698640115,9.17741953798924,9.33985000288462,9.319672120947,9.20212382383046,9.69174351917128,9.10590850857116,9.83130724380205,3.32192809488736,9.62935662007961,9.57553924683453,9.08746284125034,8.86108690599539,9.29001884693262,8.72451385311995,9.47167521439204,8.68299458368168,8.78463484555752,8.81698362325538
"31583_at",9.34340782229781,9.38370429247405,8.25738784269265,9.73640193131829,9.07146236255662,9.76487159073609,7.7279204545632,9.73131903102506,3.32192809488736,3.32192809488736,9.65642486327778,9.09011241966429,9.22641219278879,3.32192809488736,8.78463484555752,7.76155123244448,3.32192809488736,8.40087943628218,6.8073549220576,9.89784545600551,9.08214904135387,3.32192809488736,9.05256805080415,9.37721053038855,9.4178525148859,9.52356195605701,9.60177078840771,9.61286849729104,3.32192809488736,9.32192809488736,8.96578428466209,9.17741953798924,9.4898479604393,9.53138146051631,9.48179943166575,9.65284497300198,8.87344411251538,9.93516504960369,9.08480838780436,9.32418054661874,9.42836017270429,3.32192809488736,9.71080643369935,9.3037807481771,9.35093918154643,9.29232163280204,9.04984854945056,9.06877827798541,9.36632221424582,9.60362634498619,9.85486838326024,9.76155123244448,10.5821419816588,9.51569983828404,9.78953364497036,10.4594316186373,9.03066713624694,9.64385618977473,9.57175264350355,9.72451385311995,9.86108690599539,9.75321674917896,10.0914353863236,9.24079133216196,9.81698362325538,10.0660891904578,9.74819284958946,7.16992500144231,9.02513956227851,9.43879185257826,10.4419067045422,9.27844945822048,10.3151495622563,9.61286849729104,9.41574176829009,9.83920378809694,9.73640193131829,9.62205181945638,9.83130724380205,9.96578428466209,7.89481776330794,9.37721053038855,10.0768155970508,9.38154295118458,9.74986942739684,9.97727992349992,9.86108690599539,9.75655632252409,10.0126245388651,9.66888498426625,10.2585660338899,3.32192809488736,10.0361736125535,10.0953970227926,9.33985000288462,9.2240016741981,9.83447104998422,9.18982455888002,9.7431513941125,9.77313920671969,9.4241662888181,9.50581155391959
"31584_at",8.59469782732387,8.22881869049588,8.40087943628218,8.8073549220576,7.33091687811462,9.18487534290828,4.70043971814109,8.93369065495223,3.32192809488736,3.32192809488736,8.8073549220576,8.25266543245025,8.2336196767597,3.32192809488736,5.85798099512757,3.32192809488736,4.16992500144231,7.03342300153745,3.4594316186373,9.04712391211403,8.43879185257826,3.32192809488736,8.62935662007961,8.71080643369935,8.37503943134693,8.68999797141945,8.63299519714296,8.90086680798075,4.08746284125034,8.37937836707126,8.55458885167764,8.25738784269265,8.71080643369935,8.73470962022584,8.40514146313634,8.4093909361377,8.37937836707126,8.76487159073609,8.14974711950468,8.39660478118186,7.97727992349992,6.06608919045777,8.52356195605701,8.57364718749332,8.14465824283188,8.13955135239879,8.46352437327118,7.76155123244448,8.467605550083,8.3264294871223,8.95128471496697,9.01122725542325,9.98441845880114,9.01122725542325,8.89784545600551,9.56985560833095,8.88569637333939,8.77807712953536,4.32192809488736,7.8073549220576,9.10590850857116,7.78135971352466,9.29462074889163,9.00562454919388,9.07948478382682,9.02513956227851,8.98013957763916,4.90689059560852,8.93663793900257,8.91288933622996,9.57553924683453,8.51569983828404,9.42206476617281,8.82972273508606,8.2807707701306,8.6724253419715,9.07948478382682,8.31288295528435,8.62570884306447,9.18239435340453,5.83289001416474,8.58871463558226,9.07948478382682,8.3037807481771,9.03617361255349,9.02236781302845,8.78463484555752,8.56224242422107,8.05528243550119,8.8703647195834,9.11374216604919,4.95419631038687,9.12412131182919,8.70043971814109,8.64745842645492,8.68650052718322,8.93663793900257,7.62935662007961,8.28540221886225,8.20945336562895,7.97154355395077,8.56605403817109
"31623_f_at",5.80219321694183,8.25266543245025,3.32192809488736,6.78135971352466,3.32192809488736,5.28540221886225,3.32192809488736,4.90689059560852,3.32192809488736,3.32192809488736,8.30833903013941,3.32192809488736,6.35755200461808,3.32192809488736,6.94251450533924,3.32192809488736,3.32192809488736,6.55458885167764,3.32192809488736,8.44294349584873,6.4757334309664,3.32192809488736,7.58496250072116,6.16992500144231,8.2807707701306,8.25738784269265,6.75488750216347,7.7279204545632,3.32192809488736,8.94544383637791,8.07681559705083,8.14974711950468,7.90086680798075,5.95419631038687,6.08746284125034,7.78135971352466,5.93073733756289,8.15987133677839,5.83289001416474,7.02236781302845,8.19475685442225,3.32192809488736,7.77478705960117,6.4757334309664,7.17990909001493,8.74146698640115,7.38370429247405,8.89481776330794,7.88874324889826,8.2667865406949,6.4757334309664,6.06608919045777,5.88264304936184,7.90086680798075,5.90689059560852,6.52356195605701,6.28540221886225,8.70735913208088,3.32192809488736,5.16992500144231,7.14974711950468,3.32192809488736,6.64385618977472,3.32192809488736,3.32192809488736,7.76155123244448,3.32192809488736,3.32192809488736,5.70043971814109,5.61470984411521,7.82017896241519,7.77478705960117,6.59991284218713,6.35755200461808,8.32192809488736,8.48784003382305,4.16992500144231,5.61470984411521,8.68999797141945,6.8073549220576,3.32192809488736,7.91288933622996,5.49185309632967,6.37503943134692,7.06608919045777,5.7279204545632,7.56985560833095,8.33091687811462,5.08746284125034,5.52356195605701,9.20701432017753,3.32192809488736,8.93073733756289,8.18982455888002,7.12928301694497,8.70735913208088,6.97727992349992,9.51569983828404,6.12928301694497,6.8703647195834,7.43462822763672,5.90689059560852
"31697_s_at",8.56947590177766,8.83289001416474,5.49185309632967,6.91886323727459,7.467605550083,7.03342300153745,8.21916852046216,8.12412131182919,3.32192809488736,6.28540221886225,9.15987133677839,8.79766152585376,8.69348695749933,3.32192809488736,8.55458885167764,7.72109918870718,3.90689059560852,8.5077946401987,7.23840473932508,7.52356195605701,9.01680828768655,3.32192809488736,8.21916852046216,8.58120058192496,8.79766152585376,9.18982455888002,9.13185696060879,8.75488750216347,3.32192809488736,8.96000193206808,8.95419631038687,8.65463602852797,8.84235034341381,8.51963625284321,8.7279204545632,8.9915218460757,9.94836723158468,9.09011241966429,8.88874324889826,8.96578428466209,8.95128471496697,6.52356195605701,9.16239132875691,8.88874324889826,8.72451385311995,8.82017896241519,8.81698362325538,8.92184093707449,8.96578428466209,8.94544383637791,8.2045711442492,8.48381577726426,6.28540221886225,8.24317398347295,8.73131903102506,6.55458885167764,7.78135971352466,7.89481776330794,8.78790255939143,8.40087943628218,8.84862294042934,7.83289001416474,7.92481250360578,5.83289001416474,7.07681559705083,6.28540221886225,7.90086680798075,7.11894107272351,8.40087943628218,8.45532722030456,8.19475685442225,8.19475685442225,6.4594316186373,8.70043971814109,8.5077946401987,8.45121111183233,8.28540221886225,8.86108690599539,8.78463484555752,8.48784003382305,9.10852445677817,8.53915881110803,9.16741814583174,8.98868468677217,8.48381577726426,8.64745842645492,8.45121111183233,9.09275714091985,9.06339508128851,8.73809225962049,8.98013957763916,6.06608919045777,8.49984588708321,8.25738784269265,9.29920801838728,8.92481250360578,8.49984588708321,8.18982455888002,9.19229281447077,8.08214904135387,8.56605403817109,8.76155123244448
"31708_at",8.60288440871842,8.876516946565,8.37937836707126,8.75488750216347,8.95419631038687,9.57364718749332,7.10852445677817,9.44914864537544,3.90689059560852,5.78135971352466,9.47775826644389,8.70390357344466,8.56605403817109,3.32192809488736,7.69348695749933,6.90689059560852,4.32192809488736,8.13955135239879,6.33985000288462,9.54882190845875,8.63662462054365,5.55458885167764,8.59245703726808,8.84235034341381,8.88264304936184,9.12412131182919,9.12928301694497,9.1873520732005,3.32192809488736,8.83605035505807,8.73131903102506,8.98868468677217,8.79116288855502,8.8703647195834,8.75822321472672,8.89178370321831,8.91587937883577,9.09275714091985,8.33091687811462,8.54689445988764,8.70043971814109,4.58496250072116,9.13955135239879,8.93369065495223,8.76818432477693,8.60362634498619,8.94836723158468,8.82972273508606,8.81057163474115,8.89178370321831,9.2807707701306,9.16490692667569,9.64925617751731,8.67595703294175,9.32867492732795,10.1137421660492,8.55074678538324,9.37286506011259,7.85174904141606,8.37503943134693,9.00281501560705,9.02513956227851,9.283088353024,8.54303182025524,9.67948009950545,9.25738784269265,8.69696752623429,6.59991284218713,8.55842071326866,8.6582114827518,9.57175264350355,8.45121111183233,10.2597432636908,8.61838550225861,8.70390357344466,8.70390357344466,9.14210705730255,9.33985000288462,9.12928301694497,9.13442632022093,7.45121111183233,8.83920378809694,9.31061278165953,8.61838550225861,8.64385618977473,8.84235034341381,8.76155123244448,8.94544383637791,9.70908381255034,9.1548181090521,9.71252700043982,5.4262647547021,9.37937836707126,9.32192809488736,8.75488750216347,8.57364718749332,9.04984854945056,8.44294349584873,9.283088353024,9.83605035505807,8.87958324961278,8.98584193700334
"31722_at",9.72843075170024,9.75655632252409,6.7279204545632,9.09539702279256,8.27612440527424,8.82017896241519,7.06608919045777,9.63299519714296,6.5077946401987,5.95419631038687,9.30833903013941,8.92184093707449,10.1935253605012,3.70043971814109,8.59618975614441,5.83289001416474,5.12928301694497,8.44294349584873,6.58496250072116,10.3106127816595,10.0389189892923,5.39231742277876,9.94104760634058,9.85330955540367,9.4241662888181,9.54303182025524,9.64925617751731,9.69522829149575,5.6724253419715,9.58308276750293,9.7632123668144,9.91587937883577,9.94836723158468,9.9901039638575,10.1072170755914,10.2106713437856,8.76818432477693,10.0320457269308,9.06069593168755,9.97297978606629,9.84862294042934,7.04439411935845,10.2276159434142,10.1910592145317,10.0430272835945,9.98299357469431,10.1059085085712,9.43462822763673,9.92925840863697,10.0674343607565,10.2934716488381,9.96000193206808,9.0389189892923,9.28771237954945,9.7515440590891,9.59432460392485,9.73301532168596,10.0098286173681,8.55842071326866,9.25502856981873,10.1369911120802,9.19475685442225,10.4998458870832,7.6724253419715,9.67771964164101,10.1111356702347,10.4512111118323,7.52356195605701,10.0042204663182,9.76155123244448,10.4868350215631,10.1910592145317,10.0781508077346,10.2384047393251,9.92481250360578,10.5008418795569,10.3761253892762,9.8376279331714,10.18982455888,9.82017896241519,6.22881869049588,9.64565843240871,10.5497846679479,9.56414948998573,10.2538474849874,10.4898479604393,10.2597432636908,10.2360141919001,10.0028150156071,9.97154355395077,10.4008794362822,5.8073549220576,10.3230547603416,10.5689061545021,9.95710204156229,9.94251450533924,10.3695973462787,9.7279204545632,9.94251450533924,10.4848228942621,9.74146698640115,10.0539258815311
"31907_at",7.24887634283713,8.09803208296053,5.16992500144231,7.64385618977472,6.56985560833095,8.14974711950468,3.32192809488736,8.2807707701306,3.32192809488736,3.32192809488736,8.00562454919388,7.18982455888002,8.13442632022093,3.32192809488736,6.56985560833095,3.32192809488736,3.32192809488736,6.22881869049588,3.32192809488736,8.85798099512757,7.73470962022584,3.32192809488736,8.01680828768655,7.75488750216347,8.01122725542325,7.59245703726808,8.29462074889163,7.85174904141606,3.32192809488736,7.98868468677217,7.74146698640115,8.2045711442492,8.07681559705083,8.13442632022093,7.98868468677217,8.12928301694497,6.88264304936184,8.16992500144231,7.19967234483636,7.91288933622996,7.72109918870718,3.32192809488736,8.01680828768655,8.00562454919388,8.16992500144231,7.96578428466209,8.07146236255662,7.74819284958946,8.26209484537018,8.31741261376487,8.2240016741981,8.60733031374961,9.08214904135387,7.48381577726426,8.3037807481771,9.21431912080077,7.83289001416474,9.04165915163721,5.39231742277876,7.91886323727459,8.79441586635011,7.91886323727459,9.14465824283188,6.71424551766612,8.48784003382305,8.31741261376487,8.22881869049588,4.08746284125034,8.08214904135387,7.67948009950545,9.14210705730255,7.84549005094437,8.57364718749332,8.25738784269265,8.04439411935845,8.44708322620965,8.8008998999203,9.13185696060879,8.56985560833095,8.36194377373524,5.35755200461808,8.15987133677839,8.44294349584873,7.90689059560852,8.55842071326866,8.68299458368168,8.14974711950468,8.39231742277876,9.0389189892923,8.33539035469392,9.09011241966429,3.32192809488736,8.51963625284321,9.2045711442492,8.11374216604919,8.13955135239879,8.71424551766612,7.86418614465428,8.15987133677839,8.66533591718518,8.09803208296053,8.33985000288462
"31950_at",7.4708621994137,7.91288933622996,5.35755200461808,6.2667865406949,6.12928301694497,6.28540221886225,6.78135971352466,7.49185309632967,3.32192809488736,4.90689059560852,7.24792751344359,7.04439411935845,7.37503943134692,4.32192809488736,6.4594316186373,5.4594316186373,3.90689059560852,6.56985560833095,4.16992500144231,6.4757334309664,7.54689445988764,5.24792751344359,7.44294349584873,7.69348695749933,8.08746284125034,8.27146302790437,8.25266543245025,7.66533591718518,3.32192809488736,8.18982455888002,7.96000193206808,8.49984588708321,7.94836723158468,8,8.1548181090521,7.51569983828404,7.65821148275179,7.83920378809694,7.59991284218713,7.39231742277876,6.97727992349992,4,8.34429590791582,8.05528243550119,7.72109918870718,7.8073549220576,8.2667865406949,7.8073549220576,8.27146302790437,8.07681559705083,9.01680828768655,8.64745842645492,7.97154355395077,8.2045711442492,7.40087943628218,7.24792751344359,7.31288295528436,7.61470984411521,6.75488750216347,7.54689445988764,8.28540221886225,7.61470984411521,8.36194377373524,6.08746284125034,7.34872815423108,7.51569983828404,7.876516946565,7.3037807481771,7.84549005094437,7.93663793900257,8.12412131182919,7.25738784269265,7.43462822763672,8,7.70043971814109,7.38370429247405,8.26209484537018,9.08480838780436,8.37068740680722,8.55842071326866,6.97727992349992,8.4178525148859,8.92777796208234,7.52356195605701,8.48381577726426,8.47167521439204,8.08214904135387,8.42206476617281,8.79766152585376,8.13955135239879,8.24792751344359,5.16992500144231,7.40087943628218,7.51569983828404,8.16992500144231,8.27612440527424,8.5077946401987,7.15987133677839,8.32192809488736,9.03617361255349,8.18487534290828,8.80413102118332
"31952_at",8.75688985507462,8.62935662007961,7.63662462054365,9.2807707701306,9.24555270625568,9.68999797141945,8.91587937883577,9.57931593758001,5.49185309632967,7.02236781302845,9.63662462054365,9.18487534290828,8.98584193700334,6.20945336562895,8.61102479730735,8.16490692667569,6.52356195605701,8.93663793900257,7.62205181945638,9.18982455888002,8.10852445677817,5.95419631038687,8.70735913208088,8.89178370321831,8.93957921431469,9.23122118071119,9.5372184005386,8.78135971352466,5.4262647547021,9.00562454919388,8.76487159073609,8.96000193206808,9.11894107272351,9.211888294546,9.20945336562895,9.23601419190008,9.38586240064146,9.2045711442492,8.60733031374961,8.70043971814109,8.5077946401987,6.61470984411521,9.13699111208023,9.33091687811462,8.60733031374961,8.4178525148859,8.76155123244448,8.23840473932508,8.75822321472672,8.67595703294175,9.41151098801207,9.36194377373524,10.3663222142458,9.2644426002266,9.36413465500805,10.1811522568656,8.96578428466209,9.19475685442225,10.1189410727235,9.78626962764847,9.07414146275251,10.1267044728432,9.67419226814568,8.90388184573618,9.79116288855502,9.67419226814568,9.19475685442225,7.35755200461808,8.93073733756289,9.10328780841202,10,8.82972273508606,10.3286749273279,9.19475685442225,8.70043971814109,8.97727992349992,9.50977500432694,9.06877827798541,9.36413465500805,9.51569983828404,9.2336196767597,8.81698362325538,9.58308276750293,8.98868468677217,9.2336196767597,9.43879185257826,9.36194377373524,9.13955135239879,9.31741261376487,9.56985560833095,9.56033283421244,9.1873520732005,9.67065624911844,9.29232163280204,8.82017896241519,8.82972273508606,9.20945336562895,8.41362792902417,8.98868468677217,9.08480838780436,8.55842071326866,8.98299357469431
"31955_at",7.05202456048283,8.4757334309664,6.71424551766612,6.84549005094437,7.09803208296053,7.52356195605701,6.59991284218713,7.7279204545632,4.85798099512757,5.75488750216347,7.03342300153745,5.78135971352466,7.82654848729092,3.32192809488736,6.3037807481771,4.52356195605701,4.16992500144231,5.52356195605701,4.8073549220576,8.86418614465428,7.98299357469431,3.8073549220576,7.22881869049588,7.4178525148859,7.94251450533924,7.8703647195834,7.72109918870718,7.32192809488736,4.58496250072116,8.02236781302845,7.54689445988764,7.75488750216347,7.76155123244448,7.66533591718518,7.76155123244448,7.8703647195834,6.28540221886225,7.8073549220576,7.48381577726426,7.467605550083,7.98299357469431,5.16992500144231,8.2240016741981,7.89481776330794,8.34429590791582,8.40087943628218,8.16992500144231,8.49585502688717,8.39660478118186,8.54689445988764,7.71424551766612,8.24792751344359,7.33091687811462,6.58496250072116,8.18982455888002,7.51569983828404,6.95419631038687,8.98013957763916,6.52356195605701,6.78135971352466,7.6724253419715,6.97727992349992,7.76155123244448,6.08746284125034,7.33091687811462,7.10852445677817,7.07681559705083,6.02236781302845,7.4262647547021,7.12928301694497,7.60733031374961,7.57742882803575,7.94251450533924,7.56985560833095,8.2240016741981,7.76155123244448,8.12928301694497,7.97727992349992,8.27146302790437,7.32192809488736,5.88264304936184,8.16992500144231,8.12412131182919,7.4262647547021,8.17990909001493,7.96578428466209,7.88874324889826,8.25738784269265,8.67948009950545,7.94836723158468,8.93369065495223,4.95419631038687,8.73131903102506,9.12928301694497,7.8703647195834,8.1548181090521,8.4262647547021,8.13955135239879,8.56605403817109,8.67595703294175,8.20945336562895,8.18982455888002
"31956_f_at",9.25502856981873,9.5018371849023,8.34872815423108,9.09803208296053,6.68650052718322,9.94982671075911,7.83920378809694,10.1996723448364,5.16992500144231,7.31288295528436,7.97727992349992,6.78135971352466,9.83447104998422,7.49185309632967,7.54689445988764,7.07681559705083,6.85798099512757,6.93073733756289,7.71424551766612,10.4325419003883,10.0126245388651,6.94251450533924,9.83289001416474,9.92777796208234,9.20945336562895,9.44086916761087,9.73470962022584,9.6582114827518,6.70043971814109,9.80896417491926,9.95855271543101,9.70735913208088,9.82654848729091,9.92629599478111,10.2191685204622,10.0887882387169,5.16992500144231,9.33091687811462,9.37286506011259,9.89178370321831,9.90689059560852,5.95419631038687,10.0620461377205,9.92481250360578,9.77478705960117,9.79766152585376,9.8073549220576,9.62021982550749,9.79116288855502,9.93221475196838,10.4888443464573,10.0182001788132,9.04439411935845,8.43045255166553,10.0660891904578,10.1623913287569,9.65999589242998,9.83289001416474,3.70043971814109,8.10852445677817,9.93810932621924,7.55458885167764,10.1560830762887,7.97727992349992,9.48179943166575,9.82972273508606,9.86108690599539,7.85174904141606,9.72109918870719,9.59618975614441,10.4019461239765,9.89026427702111,10.0098286173681,9.90989308377004,9.81217730551445,9.73978060977326,10.18982455888,9.89481776330794,9.88417051910844,10.0593444608244,3.32192809488736,9.60362634498619,10.3140167039014,9.73301532168596,9.94397991434374,10.1560830762887,10.5166849493096,9.97584796800678,10.4304525516655,9.96289600533726,10.3320365483617,6.52356195605701,10.311748315005,10.3531468254981,10.0674343607565,9.89481776330794,10.2215871212648,9.68825030913318,10.2726297849764,10.6838718686226,9.66533591718518,10.0223678130285
"31957_r_at",9.4606606646076,9.71080643369935,8.04984854945056,9.4757334309664,8.4757334309664,10.2784494582205,7.53915881110803,10.4387918525783,8.29920801838728,6.52356195605701,8.83920378809694,7.88874324889826,10.2106713437856,4.95419631038687,8.49585502688717,3.32192809488736,3.32192809488736,7.4757334309664,7.03342300153745,10.9872640120725,10.3542493819452,6.33985000288462,10.0728025345442,10.1098306542788,9.81538329581354,9.84235034341381,10.103287808412,9.66711154207503,7.60733031374961,10.0821490413539,10.0861362250273,9.89784545600551,9.97871045910636,9.97584796800678,10.5068034377956,10.5097750043269,3.32192809488736,9.84705734609134,9.44086916761087,10.1674181458317,10.3955341354623,3.32192809488736,10.3128829552844,10.3253054550897,10.1006623390052,10.0402897210257,10.1535520317081,10.0430272835945,10.0014081943928,10.2620948453702,10.5708044377245,10.0347989625773,9.55650605467193,9.01680828768655,10.3387363825739,10.4210128557792,9.71080643369935,10.0633950812885,8.59245703726808,9.08746284125034,10.1674181458317,8.63662462054365,10.2888660741658,8.14974711950468,9.8703647195834,10.0781508077346,10.3331553503106,8.2336196767597,9.97154355395077,10.0901124196643,10.6688849842662,10.2057932493972,10.6017707884077,10.1598713367784,10.2143191208008,10.3049216695817,10.4335854411505,10.0633950812885,10.3208005488816,10.1098306542788,7.16992500144231,9.64745842645492,10.6429542234803,9.94104760634058,9.98441845880114,10.3728650601126,10.7673568541257,10.2620948453702,10.7590559391602,10.1228279948077,10.7321674256634,3.32192809488736,10.6183855022586,10.7984718011016,10.2467405984931,10.0552824355012,10.4051414631363,10.1497471195047,10.8008998999203,11.2082343583398,9.81057163474115,10.2021238238305
"31962_at",11.0939456855766,10.3253054550897,11.2508905357233,11.7151040092362,11.5919897676151,11.8249587405285,10.3431857154479,11.3728650601126,3.32192809488736,8.55842071326866,11.3734089602287,11.4252159032994,10.7598881832218,7.62205181945638,11.1098306542788,10.471675214392,3.8073549220576,11.0993478104032,9.4594316186373,11.2276159434142,10.5896511465148,4.24792751344359,10.8749813476538,11.0993478104032,10.7262181593322,10.9351650496037,11.2360141919001,11.270295326472,6.10852445677817,10.6987046667703,10.8879821330585,10.5488219084588,10.7338627196785,11.0035179121086,10.8641861446543,11.1724275086455,11.7138160802345,11.6666678406904,11.1324997296285,11.1642784383012,10.6137894644726,3.32192809488736,11.0423433797937,10.9083926207737,10.3553510964248,10.5206186805563,10.5565060546719,10.0606959316876,10.4450148458684,10.6492561775173,11.297489501161,10.6952282914958,11.9004894848346,11.2312211807112,10.9985904297453,11.7317432907078,10.91288933623,10.3219280948874,11.8037275265531,11.7414669864011,11.1535520317081,12.0630579636235,11.2650289424582,11.5745935273376,11.8533095554037,11.2395985292491,11.4923539451599,9.99293833616581,10.7813597135247,11.1150436501617,11.554109152574,10.9395792143147,11.801304186049,11.1228279948077,10.6653359171852,11.189206834597,11.0175044011094,10.5933911227917,11.2772874001304,11.3917806060132,11.1124395067816,10.1421070573025,11.3224915375975,11.2673719312653,10.8641861446543,11.1357092861044,11.3701424794954,10.7846348455575,11.281350514981,11.1910592145317,11.1221809012598,7.59245703726808,11.3723209548673,11.0272148851598,10.9016211583461,10.5802585674998,10.8384160757973,10.2312211807112,11.1554507313121,11.2203783276952,10.427312844135,10.4828079567267
