"","MD","MD","MD","MD","MD","MD","MD","MD","MD","MD","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Mglio","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Rhab","Ncer","Ncer","Ncer","Ncer","PNET","PNET","PNET","PNET","PNET","PNET","PNET","PNET"
"HG759-HT759_s_at",5,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5,3.32192809488736,7.45121111183233,8.6582114827518,3.32192809488736,8.2045711442492,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.56224242422107,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.48381577726426,3.32192809488736,3.32192809488736,3.32192809488736,5.90689059560852,6.68650052718322,9.52943055414615,7.78790255939143,3.32192809488736,3.32192809488736,3.32192809488736,8.55074678538324,7.8703647195834,3.32192809488736,6.76818432477693,7.53915881110803,4.85798099512757
"HG880-HT880_at",3.32192809488736,9.61838550225861,3.32192809488736,3.32192809488736,7.7279204545632,9.00562454919388,6.98868468677217,10.7648715907361,3.32192809488736,3.32192809488736,7.88264304936184,12.089781488354,12.4393114618188,10.9410476063406,8.45532722030456,8.91886323727459,6.75488750216347,9.66711154207503,11.6393407086522,11.1661630826461,6.64385618977472,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.53915881110803,7.5077946401987,3.32192809488736,3.32192809488736,10.0182001788132,11.3230547603416,3.32192809488736,9.62205181945638,10.6952282914958,3.32192809488736,3.32192809488736,11.9762060901486,10.103287808412,8.18982455888002,3.32192809488736,11.9708249013626,8.67948009950545
"X01038_rna1_s_at",3.32192809488736,3.32192809488736,3.32192809488736,6.49185309632967,7.24792751344359,7.83289001416474,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.54303182025524,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,4.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.17990909001493,9.29232163280204,6.88264304936184,9.50977500432694,3.32192809488736,3.32192809488736,9.41362792902417,6.79441586635011,7.05528243550119,3.32192809488736,9.68299458368168,7.60733031374961
"J00116_s_at",8.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.97154355395077,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.08214904135387,3.32192809488736,9.96866679319521,3.32192809488736,3.32192809488736,7.04439411935845,4.24792751344359,3.32192809488736,9.90538700501813,3.32192809488736,8.35314682549808,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.7784878612224,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.81698362325538
"V00535_rna2_s_at",5.95419631038687,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,4.4594316186373,3.32192809488736,7.88874324889826,4.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.20945336562895,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.1548181090521,7.13955135239879,8.62205181945638,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"L00022_s_at",3.32192809488736,8.8073549220576,8.76155123244448,7.05528243550119,9.60362634498619,10.4210128557792,3.32192809488736,3.32192809488736,3.32192809488736,11.5048189876328,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"M87789_s_at",8.18982455888002,11.1560830762887,10.3253054550897,10.6275338844728,10.9454438363779,12.0864679934641,3.32192809488736,3.32192809488736,3.32192809488736,10.9563761572497,3.32192809488736,9.96434086779242,3.32192809488736,3.32192809488736,11.1241213118292,9.00281501560705,8.65105169117893,7.82017896241519,10.3586512008929,3.32192809488736,9.26209484537018,10.7927902943011,11.4450148458684,7.75488750216347,9.4655664048094,3.32192809488736,12.8795832496128,6.32192809488736,9.99435343685886,8.84862294042934,9.18487534290828,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,13.9657842846621,9.53138146051631,3.32192809488736,12.9074540383186,3.32192809488736,8.09803208296053,9.13442632022093
"V00594_at",11.1312139050863,3.32192809488736,10.1724275086455,3.32192809488736,3.32192809488736,3.32192809488736,9.1548181090521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,13.9657842846621,12.6289011520282,3.32192809488736,13.9657842846621,12.3176952457652,13.9657842846621,13.9657842846621,13.5600939576425,13.9657842846621,11.1984450414524,10.2033480029798,3.32192809488736,13.3293759112788,9.59991284218713,12.5736471874933,3.32192809488736,12.2641493397233,11.5161924778794,3.32192809488736,13.4800328145839,3.32192809488736,3.32192809488736,3.32192809488736,11.3202364452416,13.4805377831018,13.9657842846621,3.32192809488736,10.8548683832602,3.32192809488736,3.32192809488736,13.6327680547287
"J02871_s_at",6.94251450533924,3.32192809488736,3.32192809488736,3.32192809488736,7.97154355395077,3.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,9.62388149001346,3.32192809488736,3.32192809488736,3.32192809488736,6.4594316186373,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,6.14974711950468,3.32192809488736,6.10852445677817,3.32192809488736,9.67419226814568,5.58496250072116,11.1617617433047,5.4594316186373,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,9.25974326369078,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736
"J02960_cds1_s_at",6.12928301694497,3.32192809488736,3.32192809488736,7.97727992349992,7.08746284125034,3.32192809488736,3.32192809488736,4.58496250072116,3.32192809488736,3.32192809488736,8.33985000288462,9.78953364497036,8.58871463558226,9.3151495622563,3.32192809488736,3.32192809488736,3.32192809488736,6.94251450533924,9.02236781302845,9.319672120947,3.32192809488736,6.59991284218713,3.32192809488736,3.32192809488736,4.58496250072116,5.55458885167764,3.32192809488736,3.32192809488736,5.88264304936184,3.32192809488736,8.53138146051631,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.47167521439204,7.32192809488736,8.08746284125034,6.4757334309664,8.58871463558226,3.32192809488736
"Y00339_s_at",5.04439411935845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.58496250072116,5.85798099512757,3.32192809488736,5.78135971352466,3.32192809488736,7.4757334309664,8.06069593168755,3.32192809488736,8.62570884306447,9.12928301694497,11.2437690319619,10.9578275608337,10.4655664048094,7.48381577726426,3.32192809488736,8.33539035469392,3.32192809488736,3.32192809488736,7.85798099512757,3.32192809488736,3.32192809488736,7.83920378809694,13.3039234127054,9.60547951806167,3.32192809488736,7.23840473932508,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.06608919045777,10.0593444608244,8.95128471496697,7.3037807481771,3.32192809488736,7.86418614465428,3.32192809488736
"X51441_at",6.14974711950468,7.96578428466209,3.32192809488736,5.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,8.70735913208088,5.95419631038687,5.39231742277876,3.32192809488736,8.2045711442492,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4262647547021,5,4.70043971814109,8.09803208296053,6.4757334309664,7.24792751344359,4.90689059560852,3.32192809488736,5.90689059560852,6.82017896241519,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,8.94544383637791,3.32192809488736,6.06608919045777,4.8073549220576,10.2419831496943,8.11374216604919,3.32192809488736,7.15987133677839,5.70043971814109,6.06608919045777
"M26004_s_at",6.16992500144231,4.8073549220576,6.18982455888002,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,5.97727992349992,4.52356195605701,3.32192809488736,5.49185309632967,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.64385618977472,5.04439411935845,3.32192809488736,7.18982455888002,5.55458885167764,3.32192809488736,6.68650052718322,3.32192809488736,6.4757334309664,3.32192809488736,3.32192809488736,6.20945336562895,6.02236781302845,3.32192809488736,6.22881869049588,3.32192809488736,7.96000193206808,6.88264304936184,5.49185309632967,3.32192809488736,4.70043971814109,9.55074678538324,4.39231742277876,6.88264304936184,6.83289001416474,8.49585502688717,3.32192809488736
"M17183_s_at",4.85798099512757,5.04439411935845,3.32192809488736,3.32192809488736,7.37503943134692,3.32192809488736,3.32192809488736,12.3083390301394,3.32192809488736,3.32192809488736,3.32192809488736,5,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.28540221886225,7.07681559705083,3.32192809488736,4.52356195605701,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,6.33985000288462,7.36632221424582,3.32192809488736,5.4594316186373,3.32192809488736,5.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.24792751344359,3.32192809488736,7.4178525148859,6.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736
"M24351_cds3_s_at",5.32192809488736,5.75488750216347,4.85798099512757,3.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,13.8057438721516,6.10852445677817,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.6724253419715,9.53138146051631,3.32192809488736,3.32192809488736,3.32192809488736,6.78135971352466,6.55458885167764,5.97727992349992,4.90689059560852,6.5077946401987,8.69348695749933,3.32192809488736,5.70043971814109,3.32192809488736,3.32192809488736,9.19475685442225,8.1548181090521,3.32192809488736,7.19967234483636,4.8073549220576,3.32192809488736,9.47775826644389,3.32192809488736,6.24792751344359,3.32192809488736,5.4262647547021
"J03778_s_at",3.32192809488736,9.16239132875691,8.29462074889163,7.82017896241519,7.67948009950545,9.1548181090521,4.8073549220576,10.8193807908646,4.70043971814109,7.34872815423108,9.38586240064146,10.5048189876328,9.15987133677839,10.7756102807595,3.32192809488736,8.35314682549808,5.55458885167764,3.32192809488736,11.5058115539196,10.5584207132687,3.32192809488736,9.04712391211403,3.32192809488736,5.32192809488736,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,4.64385618977472,9.54303182025524,3.32192809488736,7.19967234483636,6.71424551766612,7.85798099512757,4.32192809488736,9.35093918154643,6.52356195605701,5.28540221886225,8.94544383637791,9.57742882803575,5.52356195605701
"M24349_s_at",5.04439411935845,4,5.24792751344359,5.4594316186373,7.15987133677839,3.32192809488736,3.32192809488736,13.2012050072995,4.24792751344359,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.13955135239879,3.32192809488736,3.32192809488736,7.69348695749933,4.8073549220576,3.32192809488736,3.8073549220576,3.32192809488736,3.32192809488736,6.2667865406949,4.8073549220576,3.32192809488736,3.32192809488736,8.04439411935845,4.39231742277876,5.4594316186373,3.32192809488736,3.32192809488736,8.09275714091985,3.32192809488736,6.88264304936184,7.44294349584873,3.32192809488736,3.32192809488736,7.05528243550119,6.88264304936184,6.4757334309664,8.47167521439204,6.89481776330794
"J04152_rna1_s_at",3.32192809488736,3.32192809488736,3.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,4.75488750216347,3.32192809488736,4.52356195605701,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.39231742277876,8.04439411935845,3.32192809488736,3.32192809488736,6.4594316186373,6.04439411935845,5.4594316186373,3.32192809488736,3.32192809488736,4.16992500144231,9.07146236255662,4,3.32192809488736,3.32192809488736,6,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8,6.16992500144231
"M27968_s_at",3.32192809488736,3.32192809488736,4.64385618977472,3.32192809488736,3.32192809488736,5.97727992349992,3.32192809488736,7.37503943134692,4.52356195605701,6.2667865406949,5.61470984411521,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.32192809488736,8.60733031374961,7.58496250072116,8.17990909001493,9.14210705730255,6.18982455888002,10.5127404628035,8.91288933622996,3.32192809488736,10.270295326472,7.33091687811462,7.53915881110803,3.32192809488736,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.4757334309664,3.32192809488736,3.32192809488736
"J05252_s_at",8.58120058192496,8.43879185257826,10.0901124196643,7.90689059560852,4.64385618977472,3.32192809488736,8.86727873970966,8.55074678538324,3.32192809488736,8.4757334309664,10.3695973462787,10.1072170755914,3.32192809488736,11.9516489859046,5.08746284125034,3.32192809488736,6.20945336562895,3.32192809488736,12.1016474500308,9.01402047031493,3.32192809488736,6.08746284125034,3.8073549220576,5.95419631038687,3.32192809488736,6.78135971352466,3.32192809488736,5.93073733756289,3.32192809488736,7.96578428466209,9.89633240390994,9.1548181090521,10.0674343607565,9.62753388447279,8.38801728534514,3.32192809488736,3.32192809488736,8.66177809777199,3.32192809488736,4.08746284125034,11.930367747439,3.32192809488736
"X00695_s_at",4.58496250072116,7.74146698640115,5.52356195605701,5.8073549220576,3.32192809488736,6.24792751344359,6.10852445677817,3.32192809488736,5.12928301694497,3.32192809488736,7.70735913208088,8.17492568250068,7.90689059560852,6.88264304936184,3.32192809488736,3.32192809488736,6.28540221886225,3.32192809488736,9.40514146313634,9.2644426002266,3.32192809488736,3.32192809488736,3.32192809488736,5.20945336562895,3.32192809488736,5.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.34872815423108,8.3264294871223,7.43462822763672,3.32192809488736,4.08746284125034,8.01122725542325,9.51175265376738,6.4757334309664,5.28540221886225,3.32192809488736,8.86418614465428,8.54303182025524
"K02777_s_at",8.08214904135387,6.84549005094437,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,10.0347989625773,3.32192809488736,7.07681559705083,3.32192809488736,3.32192809488736,7.53138146051631,7.54689445988764,3.32192809488736,3.32192809488736,3.32192809488736,7.88264304936184,3.32192809488736,5.75488750216347,8.70735913208088,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.32192809488736,7.78135971352466,3.32192809488736,3.32192809488736,3.70043971814109,3.32192809488736,8.21431912080077,3.32192809488736,3.32192809488736,3.32192809488736,8.33091687811462,9.08480838780436,8.07146236255662,6.7279204545632,7.4757334309664,8.36632221424582,9.7632123668144,8.08214904135387
"L03840_s_at",5.04439411935845,7.69348695749933,8.02790599656988,3.32192809488736,7.54689445988764,4.4594316186373,3.32192809488736,10.1150436501617,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.8073549220576,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.66533591718518,8.7714894695006,3.32192809488736,3.32192809488736,8.10328780841202,3.32192809488736,4.08746284125034,7.94251450533924,9.20701432017753,8.64385618977473,8.64745842645492,9.65105169117893,6.5077946401987,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.7176764230664,8.34429590791582,3.32192809488736,3.32192809488736
"M26665_at",5.4594316186373,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.85798099512757,3.32192809488736,3.32192809488736,7.88264304936184,3.32192809488736,6.32192809488736,4.4594316186373,5,3.32192809488736,7.43462822763672,3.32192809488736,3.32192809488736,7.72109918870718,3.32192809488736,3.32192809488736,3.32192809488736,10.8478403556307,3.32192809488736,3.32192809488736,6.12928301694497,6.5077946401987,10.1459321458205,6.91886323727459,8.8008998999203,3.32192809488736,3.32192809488736,3.32192809488736,4.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,7.58496250072116
"L05624_s_at",7.52356195605701,3.32192809488736,8.40087943628218,7.76155123244448,3.32192809488736,3.32192809488736,6.49185309632967,9.65105169117893,3.32192809488736,9.5372184005386,7.65821148275179,3.32192809488736,3.32192809488736,3.32192809488736,10.2714630279044,8.75822321472672,8.63662462054365,10.5478585060584,3.32192809488736,3.32192809488736,9.5372184005386,9.43879185257826,3.32192809488736,13.5212323583234,8.80413102118332,3.32192809488736,9.09011241966429,9.07146236255662,6.95419631038687,3.32192809488736,3.32192809488736,3.32192809488736,9.83447104998422,7.09803208296053,5.95419631038687,8.4797802640291,10.1228279948077,7,4.24792751344359,3.32192809488736,3.32192809488736,10.1649069266757
"L05628_s_at",5.35755200461808,3.32192809488736,6.75488750216347,7.66533591718518,6.53915881110803,5.75488750216347,3.32192809488736,3.32192809488736,6.8703647195834,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.5077946401987,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.1548181090521,6.89481776330794,3.32192809488736,3.32192809488736,7.38370429247405,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.95419631038687,7.39231742277876,3.32192809488736,3.32192809488736,4.4594316186373,3.32192809488736,5.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U50360_s_at",7.81378119121704,3.32192809488736,7.34872815423108,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,9.11894107272351,5,3.32192809488736,3.32192809488736,9.97297978606629,9.06069593168755,7.68650052718322,3.32192809488736,3.32192809488736,7.6724253419715,3.32192809488736,9.67771964164101,3.32192809488736,3.32192809488736,3.32192809488736,6.33985000288462,6.32192809488736,3.32192809488736,3.32192809488736,4.8073549220576,6.79441586635011,5.08746284125034,3.32192809488736,9.89633240390994,3.32192809488736,9.40726776424473,8.92481250360578,3.32192809488736,7.58496250072116,3.32192809488736,3.32192809488736,3.32192809488736,6.83289001416474,3.32192809488736,3.32192809488736
"X13766_s_at",3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.04984854945056,3.32192809488736,4.39231742277876,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,7.39231742277876,3.32192809488736,11.998237821888,3.32192809488736,3.4594316186373,7.36632221424582,3.32192809488736,7.08746284125034,3.32192809488736,3.32192809488736,6.4093909361377,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"L10955_cds1_s_at",9.78626962764847,7.11894107272351,8.33091687811462,3.32192809488736,7.20945336562895,3.32192809488736,6.4757334309664,11.782588759495,3.32192809488736,3.32192809488736,3.32192809488736,6.33985000288462,7.3037807481771,3.32192809488736,3.32192809488736,7.32192809488736,3.32192809488736,9.8811139606751,3.32192809488736,8.11374216604919,10.9787104591064,7.78135971352466,3.32192809488736,6.89481776330794,3.32192809488736,4.95419631038687,6.56985560833095,9.69696752623429,10.3331553503106,3.32192809488736,11.0402897210257,3.32192809488736,10.5933911227917,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.70043971814109,3.32192809488736,11.01471792986,3.32192809488736,3.32192809488736
"U37055_rna1_s_at",3.32192809488736,8.55842071326866,6.2667865406949,5.7279204545632,3.32192809488736,9.01959072835788,7.59991284218713,9.74986942739684,3.32192809488736,8.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,6.02236781302845,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.86418614465428,3.32192809488736,3.32192809488736,8.04984854945056,5.93073733756289,10.6474584264549,3.32192809488736,3.32192809488736,8.74483383749955,10.0993478104032,3.32192809488736,8.19475685442225,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"L14848_s_at",4.16992500144231,3.32192809488736,5.16992500144231,3.32192809488736,8.58120058192496,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.44294349584873,3.32192809488736,9.44708322620965,3.32192809488736,3.32192809488736,3.32192809488736,9.53138146051631,9.46964181723952,10.0251395622785,8.08746284125034,6.95419631038687,6.7279204545632,5.93073733756289,7.34872815423108,3.32192809488736,3.32192809488736,6,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.93073733756289,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"L15296_s_at",3.32192809488736,9.17492568250068,8.25266543245025,5.39231742277876,3.32192809488736,8.26209484537018,4.75488750216347,9.283088353024,5.8073549220576,3.32192809488736,8.2045711442492,10.4325419003883,10.0140204703149,9.03617361255349,8.92184093707449,5.55458885167764,7.96000193206808,3.32192809488736,9.16741814583174,8.73809225962049,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.35755200461808,5.16992500144231,7.03342300153745,5.32192809488736,8.70735913208088,5.58496250072116,3.32192809488736,3.32192809488736,6.96578428466209,7.29462074889163,9.24079133216196,3.32192809488736,7.66533591718518,9.11113567023471,11.5943246039248,8.48381577726426
"U33838_at",4.52356195605701,6.68650052718322,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.89481776330794,3.32192809488736,5.7279204545632,3.32192809488736,3.32192809488736,8.92481250360578,3.32192809488736,4.08746284125034,3.32192809488736,3.32192809488736,3.90689059560852,3.32192809488736,3.32192809488736,7.68650052718322,3.32192809488736,3.32192809488736,3.32192809488736,4.70043971814109,4.16992500144231,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.38154295118458,8.36194377373524,5.58496250072116,3.32192809488736,6.68650052718322,6.56985560833095,3.32192809488736,8.19967234483636,7.73470962022584,3.32192809488736,9.24317398347295,3.32192809488736
"L20469_s_at",3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,8.90989308377004,7.07681559705083,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.04439411935845,3.32192809488736,6.96578428466209,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,9.85642552862553,3.32192809488736
"U18383_s_at",6.8073549220576,3.32192809488736,5.55458885167764,6.16992500144231,3.32192809488736,6.5077946401987,6.8073549220576,8.70735913208088,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.32192809488736,6.24792751344359,6.4757334309664,3.32192809488736,4.39231742277876,3.32192809488736,3.32192809488736,3.4594316186373,5.4262647547021,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.7279204545632,3.32192809488736,3.32192809488736,3.32192809488736,5.75488750216347,3.32192809488736,3.32192809488736,3.32192809488736
"M62782_s_at",3.32192809488736,7.96578428466209,3.32192809488736,6.08746284125034,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.91886323727459,3.32192809488736,3.32192809488736,3.32192809488736,9.35093918154643,3.32192809488736,3.32192809488736,4.75488750216347,5.64385618977472,11.1019756709492,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736
"L29306_s_at",3.32192809488736,5.55458885167764,3.32192809488736,4.16992500144231,3.32192809488736,3.32192809488736,4,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,4.85798099512757,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.12928301694497,5,5,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,7.36632221424582,3.32192809488736,6.16992500144231,6.32192809488736,6.75488750216347,5.95419631038687,6.8703647195834,3.32192809488736,3.32192809488736,5.4594316186373,8.35314682549808,11.0244471240406,7.98299357469431
"L37868_s_at",3.32192809488736,10.2070143201775,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,10.0848083878044,3.32192809488736,3.32192809488736,3.32192809488736,10.3944626946103,3.32192809488736,7.76818432477693,6.68650052718322,9.34207466799914,3.32192809488736,3.32192809488736,10.0714623625566,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,8.30833903013941,10.4252159032994,9.26209484537018,3.32192809488736,3.32192809488736,3.32192809488736
"L44140_cds4_s_at",3.32192809488736,9.8008998999203,8.54303182025524,3.32192809488736,5.93073733756289,7.86418614465428,3.32192809488736,8.96289600533726,3.32192809488736,3.32192809488736,9.74651432113846,7.3037807481771,10.5517082616207,10.3094763538411,3.32192809488736,11.192909219112,9.61654884377899,6.28540221886225,10.075479149488,10.7829982089204,6.65821148275179,3.32192809488736,3.32192809488736,9.73470962022584,9.81378119121704,3.32192809488736,5.52356195605701,4.24792751344359,3.32192809488736,8.90989308377004,3.32192809488736,9.11374216604919,11.403012023575,10.8849336479498,3.32192809488736,3.32192809488736,3.32192809488736,10.3094763538411,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736
"U28749_s_at",3.32192809488736,3.32192809488736,3.32192809488736,6.53915881110803,3.32192809488736,6.4093909361377,5.49185309632967,4.08746284125034,3.32192809488736,4.4594316186373,5.61470984411521,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,5.97727992349992,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,11.8769005910403,3.32192809488736,10.8320988460391,13.1414685553931,6.68650052718322,10.3476213685681,10.3409627642517,13.0786511933253,6.90689059560852,3.32192809488736,3.32192809488736,3.32192809488736,3.32192809488736,6.55458885167764,10.9978851278291,4.24792751344359,6.56985560833095,10.7548875021635,3.32192809488736,7.90086680798075,7.60733031374961
