"","benign","benign","benign","benign","benign","benign","primary","primary","primary","primary","primary","primary","primary","metastatic","metastatic","metastatic","metastatic","metastatic","metastatic"
"232352_at",7.42861141846713,7.75602251000576,7.95872669831156,6.64702663265485,7.24745286463493,6.98970670699421,6.73009646559547,5.32768736417605,3.08915913191124,6.95663751767809,2.39231742277876,5.78816365703777,3.68818035858693,3.0686708106651,2.99819550315325,3.73660487531425,3.77399632511117,5.53044535469291,4.67016051412663
"232381_s_at",7.18497449379942,6.21023299009585,7.76341157447001,6.43845920442348,7.20613525340459,7.0945527860391,11.0667013984579,9.09729475112348,10.5988062277423,10.6221525116623,9.43396093112118,10.148133345174,10.4325940953573,6.77373265060786,8.24972975607757,9.59118570962211,8.56609210350113,9.01510835997475,8.72048368987734
"232584_at",8.04984854945056,7.8466813505091,8.41768376875542,7.85112436288675,7.59387660835944,7.75368475508181,8.17816685478444,8.92329776945835,8.93469340723395,8.81012172649852,8.56208975000104,8.55451211053871,8.50981458389487,9.56953286413196,9.45592308236696,9.17699588657458,8.93050081079116,9.34042874590788,9.22527975067204
"232676_x_at",10.4598106861378,10.495835044823,9.67537489917399,9.9700627385698,10.0910915316824,10.026606433136,10.5054245342923,10.6899281055611,11.2175639616145,10.5998570668162,10.4403189703568,10.634856417227,10.5290986375414,10.8447214543216,11.3955823315963,10.907386436811,10.5159461791095,10.6983226752783,10.6433511581247
"232679_at",6.04548665635946,5.90713102474679,5.86666075081999,4.62351574149055,6.0639343057541,6.40190347160796,6.79402589607043,7.68608026353771,6.19515071056471,6.32894414544975,8.29874994724805,7.22120041750563,7.41074812818595,7.18328800120956,6.64918431047001,6.67680335387385,6.53729606709084,6.99684064779537,6.96728390783566
"232779_at",6.02834813418931,6.94474133918457,5.73876783680019,6.30505851953743,6.2253520607761,6.66249036391378,7.83882573986814,6.99661471481536,6.9898202201176,7.32129677769627,6.37556079316946,6.85773223315767,7.12339719714104,7.78083500173823,7.25663329505992,7.99717948093762,7.38810341382138,7.86319511247319,7.13873256972024
"232849_at",5.50398470389761,4.4905701304462,5.8974824681961,6.47605759567754,6.10517519226548,5.69543711040537,6.7221927608959,6.42038134119664,7.7520795309486,7.25058266478754,6.84862294042934,7.46719795153787,7.00708334724386,7.43095427138573,6.83099048124926,6.67256677572886,6.8522485895654,6.91587937883577,5.9706236144706
"232889_at",11.1465304918643,11.5903390946356,10.9240924606842,10.4770397751644,10.9686235980863,11.0171911916337,11.5952015258051,11.7024930562531,11.6308040535378,11.4908157864411,11.3891257966003,11.7402529939619,11.6429722683336,12.422661384363,13.0844230863006,13.0544923979253,11.5321708276235,12.7373952391563,12.6722441097043
"232947_at",7.98025384598826,7.84360704649056,8.05191583784509,7.67884658211984,7.33521168170579,7.76068668610144,6.76725752574664,7.64190723562928,6.6085135781513,6.31197531446116,7.13688860790307,6.87688524721991,7.29865831556452,6.82222027162153,5.87159726561385,6.10747864662662,4.0241423458978,6.67567481560108,5.09339115325301
"232987_at",4.01792190799726,3.28392177230762,2.877744249949,3.08406426478847,3.43028527297778,4.32337006906127,4.81403764753998,3.6724253419715,4.34553831007001,5.26153081524341,6.44145028021684,4.94532677726463,4.45680614923047,5.06695024392463,5.06565847093199,4.94204525991605,4.70265754339091,3.67581593117227,5.75060650483559
"233059_at",9.54691374712557,8.71928613436665,11.4197969439923,8.77804426594828,10.1251680493791,9.84420359718573,6.57682443127748,7.4947356048628,7.65320336203398,7.7699700433034,5.31288295528436,7.3780780559955,6.89518142210268,1.48026512205446,3.36597242759338,4.31542131594578,6.52966480225224,6.05028401430171,5.13422093976063
"233072_at",8.8312438968552,9.10131915442328,8.35274969881551,7.43920755494128,8.45939063240053,8.49521546352043,7.23974171768067,4.36946648365072,6.33646192818282,6.47751543618424,7.42021289061078,6.62614706360372,7.02336625632779,4.74146698640115,6.86344293434804,6.48542682717024,5.76261457875456,6.72996056101802,5.98777561614291
"233193_x_at",8.28132732965948,8.87857208990082,7.40198877508416,7.78718429711903,8.0976634641464,7.97624905883234,8.66352252560247,9.07390054736257,9.17467605968824,9.14343423678486,9.14832404248008,8.69728036593646,8.58961369774735,9.87739150714875,9.09845324630927,9.44662843689956,9.06288263130085,9.07344537516569,9.38618583860737
"233225_at",7.50485870339838,7.5289619437996,6.32912359629157,7.37634248280467,7.18755002806372,7.38370429247405,8.72277338413725,7.83617662480922,7.43596189543763,8.20520676812309,7.88722061546838,8.16329744940276,7.41928606065046,7.994749416444,8.21664886703315,8.43546191447928,7.81902945543852,7.95745033634712,8.16676564923768
"233386_at",8.93884445746617,9.27856561256545,9.058478854594,8.36763315939816,8.70573605034657,8.46597446450407,7.91510256371018,7.3684191550814,8.58822740953865,8.52050082454786,7.81627969787382,6.79662370903649,7.52997707390733,8.0496307677246,4.70431867776083,6.1717272440763,3.83895176695194,7.58150189667979,5.46074256378964
"233392_at",7.42063398020278,7.69251089161507,8.0065785455993,6.18428029441938,7.22477347843793,7.33512233691301,6.4947356048628,6.08363887925071,6.48381577726426,6.09676785471469,6.05918219921169,5.99004721957379,6.8856963733394,2.57773093149008,3.81044310384517,4.71369581484336,1.71808758396052,3.47118746038699,0.687060688339892
"233506_at",9.2947356085741,10.1650325915023,8.83349101189928,10.2630344058338,9.91456452349394,9.84613284790435,8.33980547457274,8.75698989980548,9.27507690771961,8.46740176520507,7.79837459209684,8.63691458035588,8.13586316536868,5.99276843076892,7.67849450777373,8.03501899461199,8.14913740122799,7.92213836930746,6.85972112892796
"233586_s_at",4.02768487693716,5.53791724903408,3.91552090075196,5.81634370528486,4.09676785471469,6.46074256378964,6.6175041979912,7.16037568743582,4.87725345387661,8.1443013483277,7.97366866994754,7.2389778817709,7.70480281522247,9.51060594731171,13.2552086003152,10.4606401890856,7.40079406718598,11.9732776251919,11.7891382760573
"233614_at",6.86381458735964,6.62906513709228,7.18378423312753,7.10349763970334,6.70818723602071,7.01368556992865,7.89760347428054,8.01323891511367,7.41869594960205,7.73788952476184,7.415657274159,7.76785339346663,7.22708641687464,8.19569208725586,8.63839971039843,7.75715662560809,7.16571099248493,8.05479422300314,7.95750837730385
"233680_at",2.8972404255748,2.69376571221778,4.19849415363908,2.9297909977186,3.8499992594661,2.25398926623079,4.24488705912353,4.86245139132558,6.07489072012634,5.54070926267143,6.02147972741045,5.65477921695952,5.39403389536778,6.74025299396188,5.77399632511117,3.34624777408278,4.13010717865883,6.44078613241324,6.30542338930187
"233771_at",5.04526821513853,6.54008928198252,5.3437631221496,5.54565954002547,5.30997649237056,6.50477927077394,7.68929916053589,7.77102720481872,8.1814007617393,7.37747084284965,6.79051141189419,7.6504773698971,6.36614733152048,8.48454097236277,8.21921693223515,7.00887676839426,7.64031724995088,7.57863686247174,7.96532254836725
"233814_at",9.83910928532667,9.18234469006984,9.58687730880137,10.1996600769692,9.85902222024496,9.80922148887917,9.04428482013942,9.68613280318899,7.85854055277935,8.67355642399014,8.81547936553651,9.22937161762396,9.21846636713607,8.57618198216482,7.53558643635484,7.62014649733949,7.27304958663691,8.1753249891849,7.75868959962405
"233833_at",6.62862780216015,6.2037884533086,6.19455988602261,6.13668357769724,6.98834385241041,6.34163000932991,7.51908580096363,6.98025384598826,8.08028457782728,7.74812574593397,6.91288933622996,7.27575204882853,7.62935662007961,7.27705487614873,6.72642254084614,8.3741700760685,8.24164954001753,7.11071819355064,7.49233391454472
"233888_s_at",8.87224393099343,8.77712378144298,8.86201737686988,7.75187875229113,8.37107962706271,8.21766694916485,9.18529668714271,8.98794611052466,9.10729555188167,9.54305115920124,8.375821403444,9.18507363787676,9.16982481080781,10.5138361393756,10.6546091791148,9.98454662936983,9.04376553573768,10.1001366712854,10.1579405668649
"233932_at",9.38687559734679,9.12587836442987,8.17856526551317,7.98299357469431,8.77794567069515,8.83118054712673,7.4893663128583,7.48066904597033,8.26523996733876,6.79259510251225,7.30451104180995,7.28540221886225,7.34323013955347,6.80799883862303,6.6720009574881,6.60288440871842,6.04067329264376,6.42492208821069,5.88581837198992
"233940_at",7.41531924814038,7.42315793998034,7.47532812262242,7.23610988988963,7.41405094472604,7.79513053820052,8.22761594341422,7.94649694120329,8.09618804632013,8.27029532647204,8.52583397891035,8.29530976985874,8.08502092390387,8.37277801706204,9.88336116157249,8.30286736097287,7.77899700616954,8.93312998966712,8.70673774204146
"233961_at",4.16349873228288,4.62351574149055,3.90110824301451,5.00405188450708,3.49569516262407,4.72410451986685,5.10265813136374,6.80154670335678,6.49968646445849,6.69027740102343,6.12536180635178,5.09000652990382,5.04395687279021,5.44426950241348,7.13144543809559,6.39917109381982,4.67072705449947,6.39865819636551,7.10590850857116
"234032_at",10.1492644471205,10.3132798686552,10.3552850172761,10.539527194257,10.4667698490915,10.3966689946656,11.1750629566396,10.5453989140577,10.5843330628602,10.4957750969699,10.6738743810976,10.920345411149,10.6763009107,10.9648317915778,10.6774730060235,10.8148467889221,11.200303999009,10.8413599186913,10.7430082959092
"234043_at",5.81608765860021,7.07916474203731,6.33628338786443,7.29094040240368,7.27724089833207,6.3387809438947,7.59872249967662,7.5502080786698,7.69167373779609,7.75508786256111,6.5988713462118,7.46874621375412,7.52136487844622,7.75928901589507,8.28387548386482,7.66526484671343,7.7356575589924,7.59036248846375,8.35138098067433
"234061_at",4.06350294230616,5.7309116243181,5.09127669436522,5.63749432520631,5.77478705960117,5.75408578219791,7.15461561132689,6.36474750602229,7.1935746404466,7.30761067215807,7.03143930931934,7.28955784835356,6.50080205305716,6.67638025546692,6.62760683812965,7.04133060682062,6.21994291395413,7.41337406005424,7.05734195767948
"234075_at",6.1554254317472,5.43028527297778,2.50589092972996,5.42559357765306,4.92457500339273,5.82349462471286,6.22881869049588,6.60747827488413,6.41802124128114,5.95489421979703,6.9431008475708,6.03562390973072,6.52293456094346,5.95349806319688,7.92308974059257,6.03672310600552,6.43612851725925,6.92754094958947,7.47004872601133
"234088_at",8.46049685229439,8.57429076612019,7.81557542886257,8.37859832107178,7.82565844493367,8.13324498309739,7.42038134119664,7.67072705449947,5.16912328147676,7.35737605546964,4.71589337054761,7.01647403390102,6.88630626345243,6.18289089274548,6.85959690323874,8.3651413442451,7.30624400903441,7.57682443127748,7.75542173473424
"234112_at",5.26978123827438,6.58421090130802,4.07124781946144,6.67412163263239,5.99684064779537,6.72683121703249,7.39266088071179,8.06979881846159,7.59924339537725,6.97165850515125,7.70002349607515,6.54519617241561,7.69202261092451,8.11945993445933,8.28470844869216,6.91552090075196,6.88386515450979,7.61257366358217,7.35913458206583
"234113_at",6.79753183957196,4.10181813422741,7.19613488076516,7.67171796512923,7.08682621770207,7.62344258065781,8.38659542263057,7.75988818322184,8.26570880103615,8.23878685958712,8.11447114179547,7.71836162613835,7.58135124716878,8.0512633299005,8.08448952493625,8.95950936173111,8.10821079332636,8.19952512354526,7.77307325343888
"234252_at",4.3819754785573,3.80838505065609,3.99186193055632,3.77610398807316,4.01613970265525,5.36422222109353,6.04001567884788,6.82896155231732,6.48155728070859,5.7457751494858,6.82921532453273,5.71918344048179,7.13883494297137,7.03044643943744,5.77768271707355,5.3526172989585,4.44625622988956,6.47751543618424,6.50922077633196
"234276_at",6.82260269575654,6.83390207666916,6.35455794681454,6.84410942136841,7.01279212197263,6.48992821940518,7.755488499898,7.17592374206376,8.15486872904267,7.85418270650124,7.02258974904011,7.81896556707676,7.31188451896467,8.41083291031161,7.43587857730987,7.30405465161258,7.75301612873584,7.80477637795583,7.91993591734946
"234465_at",6.76646265242577,6.97257778517655,6.42071818337442,6.0241423458978,5.80555042521086,3.54101915313356,7.73281187208294,7.32084566764572,7.16771919860107,7.69689799708702,6.47638168756724,7.06888573730101,7.14984871416976,8.84209887138234,8.24878148797396,6.51491126486135,8.25701061820602,7.97607717641826,8.39394812022338
"234665_x_at",7.90104788804386,8.74996996013378,8.56981764217242,8.19756073608054,8.35058564480732,7.9049055248782,9.16385090976318,8.73880160735627,8.91892285154046,8.73447253818133,8.70521766091905,8.91238041212614,8.71983371166309,9.67216011629911,9.03397354344106,10.1081715805995,10.1760733914639,9.54943814854112,9.38141316768231
"234672_s_at",9.39835892195568,9.44985021484147,9.49958681637131,9.73797400108189,9.56788004205273,9.30765620530649,10.2201243523165,9.80125567769502,9.80334006551007,10.0022524517314,9.84225604653865,9.87798958538721,9.45481334851253,11.1080931519482,11.0618504361586,9.77942389245864,10.1078578404094,10.5994014872236,10.7304616457229
"234675_x_at",8.86798909982678,8.24398318935045,9.11032669941216,10.014662145503,9.37397439891457,9.5184564558243,10.3079635164754,10.1047428848336,10.4486325677306,10.2329844635408,9.89546925365217,10.1373882469911,10.3442515166162,10.1036549931464,10.0600473836699,9.86136611027473,9.75330033279712,10.4495613746132,10.3060388978575
"234807_x_at",7.9515761390748,8.21974935454673,8.8835597252632,8.52442417908394,8.24093440226183,8.3459374265059,8.70811824551113,9.48508462956296,10.390620399657,9.67433352879799,9.17617314910749,8.89727068312329,9.09684690144456,9.51147594599219,8.92682967839631,9.40475839590192,9.41430469462396,9.28482410022462,8.96315618739305
"234992_x_at",6.42928119333566,6.35349973524566,6.57076649652761,5.53075745746122,5.51032901949057,4.31324585178756,6.9923152518612,7.2635978485439,7.08395793016223,5.96301164759943,7.68832025628797,7.59051219998164,7.37790459260214,9.88132813067955,9.45516280124451,7.36176835941915,7.71314590249026,9.14664504046203,9.14302600388997
"235017_s_at",9.16631374788993,8.92967266157934,9.53085497573143,8.47061820555103,8.86458855710004,8.98788928130278,8.20417985185709,8.00073243262197,8.62953876704543,7.86820522697744,7.76732374542585,7.8913584251622,7.93793283896709,6.97544676564096,7.16339809435316,7.79837459209684,8.01892343184234,7.93628458266144,7.90556751865141
"235048_at",10.1901703689827,10.2833083298783,9.72858380565093,10.8050505671906,10.6078111319647,10.497073409741,8.31980757891065,9.14310255635734,9.74506922308134,8.28535597789553,8.72092824314849,8.51786619531519,8.69156905940434,6.73903797911741,9.52214993317577,7.98993372431032,8.67726157050178,8.69041709553247,8.61658559987231
"235081_x_at",7.91761076832065,8.03578884257097,5.268284666521,7.45145840978583,7.93787400508494,7.46474993900329,8.24255487258054,8.34407393775754,8.31831684133498,8.53255073928427,8.03952227171161,7.97096866052181,8.14026740625022,7.93304144364836,8.09618804632013,8.19510148442666,9.44611145678176,8.84451747218498,8.1606782132205
"235089_at",7.68362628260773,6.99954908734095,7.94444853103254,7.37781785308364,7.34491724273246,7.60295861951759,7.80361452783102,8.05918219921169,8.01150682039669,8.04291788077043,8.0557704828425,7.76354436429392,8.11665586158262,9.85634771126038,8.80112631410993,8.65913965122127,8.32728316614492,8.61268423328404,9.02256200890568
"235177_at",7.3386918198767,6.80787007829978,7.88929100377704,7.48381577726426,7.9619126716707,7.27631054746415,8.03188036558718,7.88368190472135,8.14618679149074,8.76264779570134,8.52708597880746,8.20447333110019,8.55566279922404,8.3611103657135,8.13540147832835,7.84279031402241,8.47069954142369,8.20735603487574,8.266458618193
"235209_at",9.50454094665663,7.72396804963632,10.2774617685258,9.10470357773363,9.41333174421571,9.19981955110565,7.83851062398525,7.96457191155972,8.19184883999707,7.01758791215345,7.13401553005844,7.06317933505798,7.81371707001252,6.55305325276641,4.61470984411521,6.17012536183995,3.94016675048282,4.50080205305716,7.22207035524718
"235210_s_at",9.76531925421838,8.55834417569254,10.7488134104843,9.56491161099706,9.60914179285354,9.931165943523,8.43783528232714,8.74506922308134,8.41835863488438,7.33458615193128,7.56727163085093,8.19485532853859,8.27006167272776,5.66704055902299,6.50842865253186,6.88031819361283,7.5358974290357,6.3271484082987,5.78528898070402
"235220_at",7.03913839390696,7.21577565302028,7.17901334610923,6.9957106289071,7.13924436334755,7.15309597173459,7.13381009110603,6.57908961472428,7.03353312672669,6.74375729978267,6.94556088599388,6.45647762935182,6.82642137199581,5.49505552836802,6.81403764753998,6.16208916202821,5.59902017739168,6.06479664591181,5.05658352836637
"235352_at",9.51341178682495,9.44296422407684,9.56367295982751,9.16498232688515,9.58592022243839,9.6588719715934,8.59514556799086,9.3357922880299,8.92525771115163,8.95974118048604,8.89848046499405,9.01872874553839,8.87636346020485,4.28021399581062,8.71836162613836,7.83661848192743,6.60021027442009,7.88050187112799,8.41873810839695
"235408_x_at",8.50318969917099,8.38206196847315,8.54565954002547,8.14751022492028,8.65370495715594,8.69345210937215,8.87101193754448,8.90291771903359,9.04420284029069,8.98099636973059,9.11798068629126,9.08839074731313,9.12910266879286,9.5526114654028,10.6908448258416,9.38717726312696,8.70466450681081,9.94814818230811,9.92190042842688
"235427_at",10.1042580224041,10.1994515072656,9.98693705890954,9.97838156150074,10.0462645845235,10.0408924306469,9.58468069682517,9.7687632719734,9.37870668601823,9.97955381025579,9.71115071124326,9.79426963984787,9.68348592897002,8.1495439087091,9.47120778676319,8.87988952178056,8.47973985183731,9.05612285882771,8.90887293874095
"235574_at",7.50016467949217,7.48840253502973,7.76526952069059,7.36308344720815,7.16591193893569,7.22091032164872,4.28021399581062,6.7894684369412,7.02136867825973,6.86245139132558,6.78188423454149,6.76155123244448,5.31686980506433,6.40275627948341,3.28392177230762,7.13985827614017,6.95675366267198,6.98618336288137,7.20828313841252
"235618_at",7.41091768745521,6.91396646559834,7.49225378930292,7.79642903524231,7.32165756420415,7.60162224073039,8.45939063240053,7.61897273948698,7.91564040334394,8.58402294025754,7.68004299262257,7.58285703484424,8.05826237186247,8.38750040648099,7.9680331352781,8.0091567891713,8.14572839691774,7.99661471481536,8.18551970192924
"235651_at",9.55625696231232,9.50378599378327,9.30902153194551,9.28336621294992,9.32273938269455,9.26662258876099,9.17956081124559,8.51159454153741,9.39985467357243,8.22877059985967,8.63146811235315,9.07248100678694,8.75488750216347,8.85633214728365,6.70583970588368,6.7814908616581,4.32624970083746,7.84423498775875,8.01228931423938
"235652_at",10.7813187272879,11.0042134424694,10.9555336736385,10.4410352236701,10.4626454102913,10.7542695490447,10.483694875966,10.2190837959502,10.0318390222896,9.58807746072304,9.95570802096178,10.0562583651388,9.88737295114678,10.0990847608919,9.49367535124046,9.72560484100889,10.3784465964709,9.97392691662162,9.74495153509104
"235660_at",8.93298240994985,8.93191939010004,8.50846826905297,8.74866248780535,8.66370040990302,8.52383635564718,8.15182838151397,8.09090634523191,8.8665371212693,7.41523472925925,7.53426396904943,8.15304528950378,7.69160395304551,8.46201140694591,7.77195158611224,7.58187845164784,7.06716542701711,7.62585493136806,7.97395560784321
"235850_at",9.66487389652443,10.1315226075088,9.52831735593831,9.59426861208641,9.66606418773181,9.48042670519188,9.32136443203945,8.78398041368379,9.08629548339859,8.96393645214449,9.39169469679123,9.22987627912408,9.24709677552023,6.91647664443772,9.07865786396083,7.46123386127128,9.5710130964734,8.43592023697522,8.54862927943905
"235853_at",2.86987140617771,2.81352468929781,2.50589092972996,2.09423606984577,2.24792751344359,2.88166461932035,3.07210580048042,3.12928301694497,4.80064109732908,4.44625622988956,3.21101219348551,3.82273014794452,3.78240856492737,3.12267271882414,4.03033607837096,3.20945336562895,4.1586601753465,4.22881869049588,4.17791779219584
"235939_at",7.11571995818237,6.78985964091365,6.84812213506429,6.45713459431804,5.76818432477693,6.92623668441333,7.3403842354554,8.20847824221171,8.172127436878,7.37025148142518,7.26509928751474,7.82336724004624,7.43379405875492,8.21979774683322,8.05142648455613,7.35226417325832,7.23246889628851,7.85212371874342,8.24740539116413
"235953_at",8.14796805378356,7.9923152518612,8.37530013580944,7.96295382762704,7.63655212148381,7.76453989857671,8.09492220040916,8.23596634052474,8.48454097236277,9.01337850959857,8.92967266157934,8.33659581892313,8.61290534726846,8.63919597963339,9.16183730806725,8.68429277598234,8.58481221216006,8.83816391699905,8.6006191436423
"236151_at",2.75274859140713,2.77610398807316,3.87872534148011,2.96716860753263,2.62058641045188,3.56071495447448,3.20945336562895,5.71890955437923,4.37712374912949,4.44493204894218,3.97452931248388,6.16450472565806,3.61823865559545,4.55765515472542,8.97395560784321,5.01524777369894,4.87578006306849,7.6934172604032,7.87215156796941
"236180_at",3.790772037862,2.88947354253111,3.19692173382033,3.40053792958373,2.1243281350022,3.06695024392463,6.90737141382356,5.99774402605963,6.76686014382955,6.82984955984469,7.07734982962161,6.00337736020232,6.88715967669286,8.43229133824778,7.99621924694195,6.42341009326961,3.88557436437143,7.86573327085176,7.23381138429316
"236201_at",8.16932375323987,8.61926626848919,8.1138463279958,9.05514683748982,8.73863274667032,8.71441725685338,7.75181181986212,7.5156210003354,7.74227574754027,8.19986861652443,7.62278396615612,7.92433746407535,8.15269046402596,5.70210340662939,6.24393560156686,6.02170180007169,3.99638874644762,6.32228872357088,6.3127014727958
"236274_at",8.47407094264526,8.77320515698556,8.22718270888475,8.66771475704981,8.38857702855218,8.45261190673891,8.89068987768527,8.9309442666828,9.9109424801156,9.30804317905693,8.58187845164784,8.7906091521497,8.78135971352466,10.4926143178521,9.16859691052259,8.86155221644642,8.85791880865626,8.90156082482984,9.03430376776804
"236289_at",7.04515898212384,7.2128611165929,7.03551394402764,7.24954015231322,7.52293456094346,7.3780780559955,5.72410451986685,7.13996056954546,7.11040500673928,6.63792898100901,3.93357263826102,6.51696065989882,7.02003542129224,5.85474373899554,3.16510798514454,6.48333211126848,5.59872249967662,4.24716800037477,6.07767027423275
"236344_at",7.0405637111587,7.89536321713065,8.31736738750612,7.62519741747553,8.05267672430358,7.72389980967978,6.41903318547102,5.39403389536778,7.25616150230877,7.42567749186224,6.44956137461324,6.91348784071516,4.69932952567316,7.32813634032285,3.15704371014558,6.71080643369935,6.45022149589718,6.62935662007961,4.9500017490835
"236365_at",5.08023127201926,7.37234272301749,5.89796643164945,5.36071542539293,6.19258872156664,6.14404636961671,7.45811948117451,9.80799883862303,9.19076299352434,8.94025486027433,8.2199912997486,8.84993672798609,8.37016428054021,6.85312238282475,7.72574115650395,8.51912512592079,9.38255918489123,8.02950810116639,7.82368568062603
"236385_at",7.24298351610969,7.48042670519188,7.72430920101082,7.51072461439307,7.43337679337504,7.77399632511117,5.44194819050336,7.08204256546609,6.61706334388818,7.02890061573433,6.71849862770922,5.42189651204225,6.72587745912023,5.85549144310187,6.990841436517,6.16611285740143,3.01792190799726,6.89518142210268,6.03364324351038
"236388_at",8.21616381338877,7.59857363778299,8.33185745950677,8.31297368796832,7.85692346039315,8.04979410710104,8.58018317976706,8.68021885169137,8.07499772513591,8.90908302757699,8.52403232340592,8.65115935097084,8.57429076612019,8.79457832286071,9.38158620975765,8.90053476882311,8.31822644407684,9.04502242922401,8.97933944567821
"236420_s_at",9.84379545757076,9.59730769114099,9.3741700760685,9.36898655243344,9.64336919801394,9.48588967124834,9.1958397001931,8.59875971275015,8.40577968258532,8.68544963843391,8.43916599009474,8.40318249445324,8.69578507476896,5.55550942708326,6.84549005094437,7.50271248596606,7.13113671915845,5.71808758396052,6.7983097824546
"236574_at",7.94204525991605,7.68109782563066,6.80696843412185,7.4463389508575,7.72362681757132,7.77155549522272,8.60132509948205,7.72608188890224,8.8634739090894,8.82049810743162,8.76735685412569,8.00326490881749,8.21655186934993,9.37870668601823,8.74163551569763,8.34877240800145,8.93439855243498,8.83276345641731,8.95794361006588
"236663_at",9.08751588053421,9.33813466999031,9.20241772157518,8.78695568411136,9.15127028879017,8.6212460287096,8.25152975012378,8.20623295394578,8.77360079528254,8.44604940671655,8.20222179639787,8.30874856996672,8.59618975614441,6.16329744940276,7.60295861951759,7.52872758153442,6.89202666297653,7.40514146313634,7.67016051412663
"236681_at",9.52561868196515,9.19638081844852,10.4313617902223,9.44161626940656,9.50078213939498,9.60603500611611,7.92641460820228,7.85847839042327,7.87897051015108,8.13622215317019,8.06004738366994,8.1480697738034,7.96254902292306,9.2806083998156,6.87122761235798,4.07809742302666,4.56559717585422,6.85822971421118,7.7405228583549
"236682_at",7.57878779567697,7.13226836577046,7.53161539209657,7.03342300153745,7.67835365397417,7.25870735219683,5.05484847699562,3.95977015521147,7.03749204539908,5.75194568161502,6.98913900736823,5.34908214639109,6.86257537147784,5.22496636500027,7.01847839596593,4.68929916053589,3.30305008468167,4.86245139132558,6.14220919138924
"236860_at",7.92985016214851,7.19751159210762,8.81294739318411,8.01552656073741,8.16375029639813,8.38366109736511,7.05484847699562,5.00045077177086,4.57833494868161,6.81826260830447,6.76871365703049,7.27398204209911,6.20515788392009,4.90592847817314,2.59693514238723,5.12474169241965,3.57531233068744,4.3533232911629,5.67807190511264
"236902_at",5.47378691161437,5.68369645430652,6.52622534560588,5.93310047493137,6.11374216604919,5.42122329922514,2.78031009904338,2.10097764772482,2.84398384404833,3.47897180503294,3.6724253419715,5.20554891117303,4.23878685958712,3.14567745519564,5.64760232900762,2.34766565630097,4.71699089440494,5.15055967657538,3.45549162062847
"236967_at",2.69821847822441,3.31324585178756,2.37851162325373,2.47248777146274,2.3533232911629,2.0703893278914,4.1554254317472,5.01970191444255,3.56437816856506,6.34056226902641,2.88557436437143,3.31034012061215,3.46597446450407,4.40122086216022,2.92409988564074,3.82984955984469,5.09381367340273,3.38956681176273,3.63923216324928
"236971_at",5.55887985347544,5.5552026338783,3.70265754339091,6.15643706844869,6.08470210801199,5.89020346667564,6.75301612873584,6.83605035505807,6.19790469702582,7.08204256546609,6.97452931248388,6.68173035543585,6.52246383549226,7.35499863931907,5.7221927608959,7.54812832358559,7.10873352786627,7.94784145743507,7.51127826508303
"237006_at",9.15327334552246,8.41667087727392,9.46947902159041,9.70649601806119,9.43394007313093,9.49924796138249,9.99138012054477,9.53081596921435,9.9955269172075,9.81370103926608,9.668441828053,9.86076109936145,9.8835902710978,9.70979033601662,10.6186791507516,9.76111902403373,9.54167744943409,9.97966812500805,9.95910358925631
"237077_at",14.3175228468312,14.0772713766058,13.2572758644672,13.836099680495,13.7273184971937,13.8221615047614,13.6702357705829,10.657881124903,13.3373640557463,13.0375143522549,12.625512513609,12.7875557160093,12.7363152486194,4.54473265593262,8.0232553523003,11.1420942900333,10.9569351205081,9.96123262264602,9.51635008702791
"237158_s_at",7.29480451999447,7.82068956055921,6.72696741670603,7.22149045504206,7.16259273808864,7.00180224263399,7.90755167934881,7.58961369774735,7.39454843916717,7.64939990087277,8.27738039923056,7.83003977608083,7.40896655165431,8.30565138605328,8.47690818165776,8.330827266944,8.53807250273785,8.43612851725925,8.4995270242151
"237217_at",6.89736145196142,8.06285565520599,6.97808119818916,9.68246795653917,8.84893585552457,8.64172664366278,6.874919889687,6.26134275618808,1.83995958748953,7.26613062113785,5.38646609286931,6.49185309632967,5.84899843040002,1.59454854955035,5.24145887127465,6.3212065669699,2.4541758931858,2.44095219802964,3.92599941855622
"237563_s_at",7.04799635603865,7.27099606074028,7.19898518357503,7.80793445989789,7.47403037020714,7.83983364841731,8.50989373977336,8.13509360486561,8.17557449975104,8.61739399709431,8.20593983247088,8.20877084844755,8.42446025785535,8.63441175855776,9.96602952197446,10.6060072367925,11.7816179000444,10.3813050058445,10.4061731105554
"237665_at",4.39300425689832,4.74685018309805,5.17871464117544,4.54039930563062,5.10223819393074,5.19258872156664,8.20408201217437,5.49409554494063,6.66206304642804,6.09021830165332,6.5057321737418,7.27631054746415,7.14781546030508,6.4487357980294,10.1135728868446,8.89711938903453,6.78620427191941,8.35111591743308,9.05240502520469
"237810_at",4.8109571587378,3.0408924306469,3.82781902461732,3.27798474729977,3.53605290024021,2.88557436437143,4.99593670350459,6.38870616922638,6.91157175172643,6.94462422305503,6.52073652693764,5.87553435157324,5.16108148227718,4.11103131238874,4.40531168259745,3.91169158187234,7.15005188203954,4.06436554026363,6.21315283533637
"237923_at",2.48800077083407,6.05071934775126,2.6959938131099,3.56315813040281,4.7371459197762,5.93993176472761,7.54179358819477,7.08555212720929,7.64183500155537,7.1319598228983,8.64763830240315,7.66796306639716,7.17901334610923,7.51861381784899,6.74913197319041,7.47597656132805,8.98071082890019,7.79109775412575,7.89220885594777
